word,phonemes,label
lindifura,start,L
hviklyndi,start K V IH K L IH N T IH,stop
einvaldur,start EH IH N V,AE
mjólka,start M Y OH UW K,AE
nafnfræði,start,N
flaustur,start,F
blekbytta,start P L EH K P,IH
hverfill,start K V EH R V IH T,L
viðtengingarháttur,start V IH T EH IH IH NG K AE R HH,AE
seiði,start S EH,IH
tungumál,start T UW NG K M AE,UW
bókasafnsfræðingur,start,P
stirfinn,start S T IH R,V
bólstraský,start P,OH
blágrænn,start P L AE UW,K
hafragrautur,start HH,AE
viðbragð,start V IH,DH
heilbrigður,start HH EH IH L P R IH DH,R
glæpamaður,start K L AE IH P,AE
framherji,start F R AE M HH,EH
afkáralegur,start AE V K,AE
básúna,start P AE UW S UW N,AE
ex,start,EH
vasi,start V,AE
afskráning,start AE F S K R AE,UW
flámæli,start F L AE,UW
bróðir,start P R OH,UW
frunti,start,F
lygi,start L IH IH,Y
sónatína,start S OH,UW
keisaraskurður,start,EH
þang,start TH AE UW NG,K
barnamosi,start P,AE
hertogadæmi,start,HH
myndarlegur,start,M
norðurljós,start N AO R DH R L Y,OH
áhrifssögn,start AE UW IH F S S AE K,stop
jarðarbúi,start Y,AE
drottnari,start T R AO HH T N,AE
hórus,start HH OH UW R,S
fit,start F IH,T
tófugras,start T OH UW V,K
brella,start P R,EH
páskalilja,start P AE,UW
rimlagirðing,start R IH M L AE,IH
nafnorð,start,N
heimsvaldastefna,start HH EH IH M S V AE L T AE S T EH P N AE,stop
aðfangadagur,start AE DH F AE UW NG,K
afbrigðilegur,start AE V P,R
miltu,start M IH,T
álfadrottning,start AE UW L V AE T R,AO
reynir,start R EH IH,N
þriðjudagur,start TH R,IH
forseti,start,F
afstæði,start AE F S,T
dúfa,start T,UW
logri,start L AO R IH,stop
skjaldbaka,start S AE L T P AE K AE,stop
afsaka,start AE F,S
synda,start S IH N T AE,stop
fríðleiki,start F,R
duttlungafullur,start T,HH
einingarfylki,start EH IH N IH NG K AE R F IH,IH
peningaseðill,start P EH N IH NG K AE S,EH
syndur,start,S
líkamsrækt,start L IH K AE M S R AE IH,T
aumur,start M R,stop
bendill,start P EH,N
starfa,start,S
hefla,start HH,EH
klóra,start K L OH UW R,AE
leit,start L EH IH T,stop
bjarga,start P Y AE R K,AE
stressa,start,S
bera,start P EH R AE,stop
breiddargráða,start,P
kröfuganga,start K R AE,V
eintala,start EH IH N T AE L AE,stop
dæsa,start,T
málbein,start M AE UW,L
frændhygli,start F R AE,IH
mærð,start,M
netfang,start N,EH
djákni,start,T
fellibylur,start F EH T L IH P,IH
steik,start S T EH IH,K
fimbulvetur,start F,IH
vasareiknir,start V AE S AE R EH IH HH K N IH,R
bifhjól,start P IH F OH UW,L
tölusetja,start T AE L,S
töng,start T,NG
skurður,start S K R DH R,stop
fyrirlestur,start F IH R IH R L EH S,T
kristjánssandur,start K R IH S T Y AE UW N,S
gunndís,start K N T,IH
kíll,start,IH
streyma,start S T R EH IH M AE,stop
lífdagar,start,L
drepsótt,start T R EH P S OH UW HH T,stop
kólibrífugl,start K OH UW L IH P R,IH
hlíf,start IH V,stop
torveldi,start T AO R V,EH
ganga,start K AE,UW
réna,start R Y,EH
hádegisverður,start HH AE UW T EH IH Y IH S V EH,R
fiskibolla,start F IH S IH P AO,L
innflytjandi,start IH N F L IH T Y AE,N
ropi,start R AO P IH,stop
ljósmyndavél,start L Y OH UW,S
dissa,start T IH S,AE
hjalt,start,AE
ketill,start EH T IH T,L
inngangur,start IH N K AE UW NG K,R
bagi,start P AE IH Y IH,stop
tæla,start,T
hreyfill,start EH IH,V
leikvöllur,start L EH IH K V AE T L R,stop
lóða,start,L
yfirráð,start IH V IH R,R
merking,start M EH,IH
hverfill,start K V EH R V IH T L,stop
blána,start P L AE,UW
trésmiður,start T R Y EH S M IH,DH
bifur,start P IH,V
jóhannesína,start Y OH UW HH AE N,EH
andlag,start AE N T L AE,stop
eftirför,start EH F T IH,R
eðlisfræði,start EH DH L IH S F,R
lífga,start L IH,V
kosningarréttur,start K AO S T N IH NG K AE R,R
ákefð,start AE UW EH,V
sigdís,start S,IH
broddsúla,start P R AO T S UW,L
kalifornía,start K AE L IH F AO R N IH Y AE,stop
pissuskál,start P IH S S,K
framleiðsla,start F R AE M L EH IH DH S T L AE,stop
fortíðarþrá,start F AO T IH DH AE R TH,R
finnska,start F IH N,S
áttundi,start AE UW HH T N T,IH
góður,start K OH UW DH,R
þýða,start TH IH DH AE,stop
sver,start S V,EH
hleri,start,EH
muldra,start M L T R,AE
heimilisfang,start HH EH IH M IH L IH S F AE UW,NG
sirkill,start S IH IH T,L
brjóst,start P,R
grikkland,start K R IH HH K L AE,N
óhuggulegur,start OH UW HH K L EH R,stop
ofn,start AO P N,stop
hata,start HH AE,T
tak,start T AE K,stop
rauðleitur,start R DH L EH IH,T
gjörð,start,AE
aðskilnaður,start,AE
valtýr,start V AE L T IH R,stop
ljósta,start L Y,OH
garmur,start K AE R M R,stop
líkindi,start L IH,IH
burður,start,P
hæstiréttur,start HH AE IH S T IH R Y EH HH T,R
endurreisn,start EH N T,R
kristjánssandur,start,K
stansa,start S T AE,N
hökutoppur,start HH AE K,T
hnappaborð,start,AE
riðla,start,R
feluleikur,start F EH L L EH IH,K
styggur,start S,T
éta,start Y,EH
verkaskipting,start V EH K AE S IH F T IH NG,K
læti,start,L
göltur,start,K
karbónat,start K AE R P,OH
klapp,start K L AE HH P,stop
stemma,start S,T
hjörð,start AE R DH,stop
þerna,start TH EH R T N AE,stop
framlengja,start F R AE M L EH IH AE,stop
alexander,start AE L EH K S AE N T EH,R
maskari,start M,AE
klemens,start K L EH M EH N,S
einteymingur,start EH IH N T EH IH,M
beltisstaður,start P EH T IH S S T,AE
ofvæni,start AO,V
stjörnufræði,start S T,Y
frauðplast,start F R,DH
geisladiskur,start EH,IH
markúsartorg,start M AE K UW S AE R T AO,R
jaxl,start Y,AE
eiturlyf,start EH IH T R L,IH
faðmur,start F AE DH,M
legbólga,start L EH P OH UW L,K
aðalbraut,start AE,DH
rusti,start R S,T
valur,start V,AE
kristjánssandur,start K R IH S T Y AE UW N S S,AE
hrasa,start AE S,AE
riffill,start R IH F,IH
afturbatapíka,start,AE
kjarkur,start,AE
postullegur,start P,AO
lestarstjóri,start L EH S T AE R S T Y,OH
klór,start K L OH UW,R
grunnendurlífgun,start K,R
sólsetur,start S OH UW L S,EH
lundi,start L N T,IH
hani,start HH AE,N
föðurbróðir,start F AE DH,R
kvoða,start,K
farmur,start F AE R,M
tvíburi,start T V,IH
héri,start EH,R
blár,start P L AE UW,R
lungnakrabbamein,start L UW NG K N AE K R AE P,AE
tilvísunarfornafn,start T IH L V IH S N AE R F AO R N AE P N,stop
gagnagrunnur,start K AE K N AE K,R
öryggisfyrirtæki,start AE R IH IH S F IH R IH,R
monta,start M,AO
prentun,start P R EH T N,stop
stell,start S T,EH
blöndal,start P L,AE
fljóta,start F L Y,OH
dökkna,start T AE,HH
túnsúra,start T UW N S UW R AE,stop
hjólastóll,start,OH
þvag,start TH,V
spyrja,start S P R Y,AE
opnunartími,start AO HH P N N AE R T IH,M
séríslenskur,start S Y EH R IH S T L EH N,S
metanól,start M EH T AE N OH UW L,stop
sveðja,start S V EH DH,Y
hávarðína,start HH AE UW V AE R,DH
hittni,start HH IH HH,T
steinn,start S T EH,IH
kóngsriddari,start K,OH
drottna,start T,R
burstajafni,start P S T AE Y,AE
verkur,start V EH K R,stop
bjarnharður,start P Y AE R T N HH AE R,DH
varpasveifgras,start V AE P AE S V EH IH V K,R
benjamín,start P EH N Y AE M IH,N
tankur,start T AE UW K R,stop
korpönd,start,K
girni,start IH R T N,IH
markgreifi,start M,AE
ákveðinn,start AE UW K V EH DH,IH
beita,start P EH IH,T
fátækur,start F AE,UW
hlífa,start,IH
sverrína,start S V EH R,IH
silfursóley,start S IH L V R S OH UW,L
endurræsa,start EH N T R R AE IH,S
bernhöft,start,P
skiptavinur,start,S
sálarfræði,start S AE UW L AE,R
meðfram,start M EH DH F R AE,M
funda,start F N T AE,stop
láland,start,L
innlendur,start IH N L EH N,T
hróný,start OH UW,N
mýramaðra,start M IH R AE M AE DH,R
kornbretaland,start K AO R T N P R EH T,AE
fangi,start F AE,UW
kássa,start K AE,UW
títra,start,T
aldursmunur,start AE L,T
atriði,start AE T R IH DH,IH
bólstur,start P OH UW,L
greypa,start K,R
teðja,start T EH,DH
táldraga,start T AE UW L T R AE,AE
herbergi,start HH EH R P EH,R
yfirheiti,start IH,V
ferilskrá,start,F
höfði,start HH AE V DH IH,stop
skúlína,start S K UW L IH N AE,stop
fljúga,start F L Y UW,AE
vökva,start V AE,K
afsökun,start,AE
bréfspjald,start P R Y EH V S,P
hakka,start HH AE,K
heimskautsnótt,start HH EH IH M,S
frænka,start F R AE IH N K AE,stop
ásdís,start AE UW,S
drit,start T R,IH
hálmgresi,start HH AE UW L M K R,EH
ella,start EH T L AE,stop
látbragðsleikur,start L AE UW T P R,AE
sálumessa,start S AE UW L M EH,S
bráð,start P,R
bónus,start P OH,UW
rétt,start R Y,EH
jafnaðarstefna,start Y AE P N,AE
bruni,start P,R
svínakjöt,start S V IH,N
fótur,start F OH UW,T
ostakaka,start AO S T AE K AE,K
þýða,start TH,IH
goðafræði,start K AO DH AE F R AE IH,DH
nettóþyngd,start N,EH
töluverður,start T,AE
knöttur,start K N AE HH T R,stop
beygingarlýsing,start P EH IH Y IH NG,K
eignarhaldsfélag,start EH IH K N AE,R
blágresi,start P L AE UW K R EH S,IH
flórgoði,start,F
galdur,start K AE L,T
meinafræði,start M EH IH N,AE
vigfúsína,start V,IH
móðurborð,start M OH UW DH R,P
óheflaður,start OH UW,HH
lotugræðgi,start L AO T K R AE IH,DH
ítrekað,start,IH
stirður,start S T IH,R
fræði,start F R AE IH DH,IH
bölvun,start,P
flauta,start F L,T
ánægja,start AE UW N AE IH Y,AE
kúrbítur,start K,UW
hélunjóli,start EH L N Y OH UW,L
flauta,start F,L
hóra,start HH OH UW,R
grunnendurlífgun,start K R N EH,N
sjónskertur,start S Y,OH
falur,start F,AE
músarrindill,start M UW S AE R R IH N,T
nærverufall,start N,AE
þægindi,start TH,AE
argur,start AE R K,R
ljós,start,L
ansa,start AE N S AE,stop
visk,start V IH,S
ráðning,start R AE UW DH N,IH
guðleysingi,start K V DH L EH IH,S
kennaratyggjó,start EH N,AE
samanburður,start S AE M AE N P R DH R,stop
skeljamura,start S EH L Y AE,M
þrábiðja,start TH,R
valdína,start V AE L T IH,N
aðalhending,start AE DH AE,L
flaska,start,F
kakó,start K AE K OH,UW
brengla,start P R EH IH NG,L
stríða,start S T R,IH
lýðveldi,start L IH DH V EH L,T
þig,start TH,IH
úr,start,UW
silungur,start S IH L UW,NG
syrjóttur,start S IH R Y OH UW,HH
skrök,start S K R,AE
glampi,start K L AE P IH,stop
fjarski,start F Y AE S,IH
tefla,start T,EH
kenjóttur,start EH N Y OH,UW
rýra,start R IH R,AE
hjálmar,start AE,UW
loðinn,start L AO DH IH,N
lesa,start L EH S AE,stop
íhaldssamur,start IH HH AE,L
svarthol,start S V AE T HH AO L,stop
breiddarleit,start P R EH IH T AE R L EH,IH
hrynjandi,start IH N Y AE N,T
fasismi,start F AE S IH S M IH,stop
mænudeyfing,start M AE IH N T EH IH V,IH
kamelljón,start K AE M EH L,L
hallur,start HH AE,T
fótboltafélag,start F OH,UW
lýsingarorð,start L IH S IH NG K AE,R
niðjatal,start N,IH
nafnbót,start,N
litningsendi,start L IH HH T N IH NG K S EH,N
stórhertogi,start S T OH,UW
serða,start,S
forsetning,start F AO,S
aðgerðaáætlun,start AE DH EH,R
hvítvín,start IH T V IH,N
aðstæður,start AE DH S T AE IH,DH
rykkur,start,R
káka,start K AE UW K AE,stop
ekkill,start EH HH,IH
tilgangsfall,start T IH L K AE UW NG K S F AE T,L
strimill,start S T R,IH
prakkarastrik,start P R AE HH K AE R,AE
muldur,start M L T,R
bati,start P AE,T
píning,start P IH N IH,NG
bókasafn,start P OH UW K AE S AE,P
sofir,start S AO V IH,R
koddaver,start K AO T AE,V
díli,start,T
sori,start S,AO
pípuhattur,start P IH P HH AE,HH
hlutgrúpa,start T K,R
öskur,start AE S K,R
tómstundagaman,start T OH UW M S T N T AE K AE M,AE
selja,start,S
fjallhæra,start,F
hálskirtill,start HH AE UW L S IH R,T
hormón,start HH AO,R
grikki,start K R IH HH IH,stop
fjúka,start,F
fræði,start F R,AE
frakki,start F,R
móðurmál,start M OH,UW
eldgos,start EH L T K AO S,stop
arnar,start,AE
rykkja,start R IH,HH
fýla,start F,IH
fjölgyðistrú,start F Y AE L K IH DH IH S T R,UW
tengill,start T EH IH,IH
meðvitaður,start M EH DH,V
skíðhvalur,start S,IH
bílaflutningabíll,start P IH L AE F L HH T N IH NG K,AE
margrét,start M AE R K R Y EH T,stop
þeir,start,TH
sammiðja,start S AE,M
spjótkast,start S P Y OH UW T K AE S,T
guðríður,start K,V
deigja,start T EH IH,Y
klettasalat,start K L EH HH T AE S AE,L
hvor,start AO,R
rauðrófa,start R DH R,OH
venja,start V EH N Y AE,stop
unndís,start N T,IH
stoppun,start,S
páskaegg,start P AE UW,S
opinberun,start AO P IH N,P
andeind,start AE N T,EH
eigandi,start EH IH AE,N
lara,start,L
atviksorð,start AE T V IH K S,AO
ingvarsson,start IH NG K V AE S S AO N,stop
heyrnarlaus,start HH EH,IH
ráðgjafi,start R AE,UW
landi,start L AE N,T
dyntóttur,start T IH T,OH
bosnía,start P AO S T N,IH
smiðja,start S M IH DH,Y
guða,start K V DH,AE
gríska,start K R IH S K AE,stop
hjónaband,start OH UW N AE P AE N T,stop
þarfaþing,start TH AE R V AE TH IH NG K,stop
ábyrgur,start AE UW P IH R K,R
trygging,start T R IH IH NG,K
tómstundagaman,start T OH UW M S T N T AE,K
magnea,start M,AE
stífla,start S T IH P L,AE
orðflokkur,start AO R DH F L AO HH K R,stop
rindill,start R IH N T,IH
ofbirta,start AO V P IH T,AE
hnúðurbakur,start UW DH,R
trissa,start,T
kröggur,start K R AE K,R
hátíð,start,HH
sigríður,start S IH R IH DH R,stop
tóbak,start T OH UW P AE K,stop
orsaka,start AO S,AE
sorta,start S AO,T
dúskur,start T UW,S
yfirheiti,start IH V IH R HH EH,IH
ljóstillífun,start L Y OH UW S T IH L,L
túpa,start T UW P,AE
fyrirlestur,start F IH R IH R,L
ávinningur,start AE UW V IH N IH NG K R,stop
ástæða,start AE W S T,AE
naflagras,start N,AE
uppskurður,start HH P,S
klæindi,start K,L
baldursbrá,start P AE L T S,P
paufa,start P V,AE
regndropi,start R EH K,N
ólmur,start,OH
vilhjálmía,start V IH L AE UW L M IH Y AE,stop
hnjóðsyrði,start Y OH UW DH S IH R DH IH,stop
sóldís,start S OH UW,L
linka,start L IH K AE,stop
norn,start N AO R,T
sjóli,start,S
matarborð,start,M
svín,start,S
ríkisfang,start R IH IH S F AE UW,NG
tilfinningalaus,start T IH L F IH N IH NG K AE L S,stop
heimska,start HH EH IH M,S
ljósberi,start L Y OH,UW
dýna,start T,IH
stykkja,start S T IH,HH
sögusögn,start S,AE
garðyrkjumaður,start K AE R,DH
hvítlaukspressa,start K V IH T L K S P,R
hakk,start HH AE HH K,stop
varkárni,start V AE K AE UW R T N IH,stop
formáli,start F AO R M AE,UW
foreldri,start,F
brynjúlfur,start P R IH N Y UW L,V
þarmur,start TH AE R M R,stop
draga,start T,R
hlaðborð,start,AE
salvadori,start S AE L V AE,T
fregn,start,F
lemja,start L,EH
hem,start HH,EH
nafnliður,start N AE,P
haus,start HH S,stop
marxískur,start M AE K S,IH
jarðsprengja,start Y AE R DH S P R EH,IH
örvamælir,start AE R V AE M AE,IH
fjallkrækill,start F Y AE T L K,R
dofna,start T AO P N AE,stop
andvirði,start AE N T V IH,R
simpill,start S IH P IH T,L
öryggisgler,start AE R IH IH S K L EH R,stop
börn,start P AE R,T
snilld,start S T N IH L T,stop
morgunhani,start,M
fyrirlitning,start F IH R IH R,L
stirður,start S T IH R DH,R
sæfífill,start S AE IH F,IH
ediksýra,start EH T IH,K
fjölgyðistrú,start,F
jólaköttur,start Y OH UW L,AE
linka,start L IH,K
lifur,start L IH,V
kyrja,start,IH
laggóður,start,L
vilma,start V IH L,M
skúfur,start S K,UW
undirskrift,start N T IH R S,K
norðurljós,start N AO R,DH
ramba,start R AE,M
latínuskóli,start L AE T IH N S K OH UW L IH,stop
nostalgía,start N AO S T AE L IH Y AE,stop
torveldi,start T AO R V EH L,T
fótasár,start F OH UW T AE S AE UW,R
marka,start,M
lyftutónlist,start L IH F T T OH UW N,L
mynd,start M IH N T,stop
gimbill,start IH M,P
þróa,start TH R OH UW AE,stop
tilvísunarfornafn,start T IH L V IH S N AE R F AO R,N
námskeið,start N AE UW M S EH,IH
þrymskviða,start TH R IH M S,K
hlésey,start Y EH S EH,IH
ferningur,start F EH,R
dýrahringur,start T IH R AE IH,NG
arabía,start AE R AE P IH Y AE,stop
fitusýra,start F IH T S IH R AE,stop
lögreglustjóri,start,L
nýjabrum,start N IH Y AE P,R
mitti,start M IH,HH
salt,start S,AE
ingvarsson,start,IH
regnvatn,start R EH K,N
vitni,start V IH HH T N,IH
aðdáandi,start AE DH,T
eign,start EH,IH
fiski,start F IH,S
halldórsdóttir,start HH AE L T OH,UW
löggjafarþing,start L AE AE V AE R TH IH NG K,stop
kamelljón,start K AE M EH,L
káka,start K AE UW,K
laslegur,start L AE,S
hæða,start HH AE IH,DH
veiði,start V EH IH,DH
ló,start L,OH
framtíðarfræði,start F R AE M T,IH
gotneskur,start,K
hnoðri,start AO,DH
yfirheiti,start IH V IH R HH EH IH T,IH
dynja,start T IH N Y,AE
rista,start R IH S,T
sigð,start,S
næring,start N,AE
kyrrþeyr,start IH R TH,EH
morgunhani,start M AO R K N HH AE N IH,stop
prettvísi,start,P
amaba,start,AE
bólga,start P OH UW,L
leikfélag,start L EH IH K F Y EH L,AE
eldjárn,start EH L,T
peningaseðill,start P EH N IH NG K AE S EH DH IH T,L
úði,start,UW
friðill,start F R IH DH IH,T
leiðindi,start L EH,IH
rafeind,start,R
byrstur,start P IH S T,R
kraftur,start K R AE F T,R
kefja,start EH,V
orðasamband,start AO R DH AE S AE,M
piltur,start P IH T,R
prísund,start P R,IH
blóðvökvi,start P L,OH
innganga,start IH N,K
malajíska,start M AE L AE IH Y IH S K,AE
lúkk,start L UW HH K,stop
flag,start F,L
pardus,start P AE R T,S
barti,start,P
lágmark,start L,AE
hnífasmiður,start IH V,AE
snörla,start S N AE R T,L
streða,start S T R,EH
leki,start,L
hjáleið,start AE,UW
asni,start AE S T N IH,stop
gyrðir,start,IH
föðurland,start F AE,DH
hýena,start HH,IH
mars,start M AE S,stop
safírblár,start S,AE
drösull,start T R AE S T L,stop
aðdáandi,start AE DH T AE,UW
stöðugur,start S,T
auðnutittlingur,start DH N T IH HH T L IH,NG
forma,start F AO R M,AE
músvákur,start M UW S V,AE
hormón,start HH,AO
gönguferð,start K NG K F EH,R
ropi,start R,AO
rusti,start R,S
jaðarrokk,start Y AE DH AE R R AO HH K,stop
latínuskóli,start L AE T IH N,S
hænuegg,start HH AE,IH
latína,start L AE,T
líffæri,start L IH F F AE IH R IH,stop
tjarnastör,start T Y AE R T N AE S T AE,R
orðstír,start AO R DH,S
palestína,start P AE L EH S T IH,N
frjóþráður,start F R Y OH UW TH R AE UW,DH
mosaburkni,start M AO S AE P K N,IH
biðill,start P IH,DH
lakkrís,start L AE HH,K
skapgerð,start S K AE P EH,R
metnaður,start M,EH
blá,start P L,AE
fjallganga,start F,Y
vasareiknir,start V AE S AE R EH IH,HH
roðasteinn,start R AO DH AE S T,EH
skella,start S,EH
sigmar,start S IH,M
heiðindómur,start HH EH IH DH IH N T OH UW,M
skírnarfontur,start,S
unnusta,start N S T AE,stop
vansi,start V AE N,S
sólveig,start S OH UW L V,EH
pípuhattur,start P IH P HH AE HH,T
glitfífill,start K L IH T F IH,V
anddyri,start AE N T,T
tankur,start T AE UW K,R
hrafndís,start,AE
sofi,start S AO V,IH
frábærlega,start F R AE UW P AE IH,R
þristur,start TH R IH,S
trélitur,start T R Y,EH
þol,start TH AO L,stop
glópur,start K L OH,UW
fyrirliði,start F IH R,IH
sítrónusýra,start S IH T R OH UW N,S
krabbamein,start K R AE P AE,M
búlgarska,start P UW,L
pissuskál,start,P
aðferð,start AE DH F,EH
erill,start EH,R
ánægja,start AE UW N AE IH Y AE,stop
valmynd,start V AE L,M
flærð,start,F
hræsnari,start,AE
leysingi,start L EH IH S,IH
feðraveldi,start F EH DH R AE V,EH
litháen,start L IH T HH,AE
áskrift,start,AE
hannesína,start HH AE N EH,S
gervigreind,start,EH
skaðlegur,start S K AE,DH
afturbeygður,start AE F T R,P
túli,start,T
testósterón,start T EH S T OH UW S T EH,R
burnirót,start P R T N IH R,OH
ríkjafræði,start R IH AE,F
fastmæli,start F AE S T M AE IH,L
bandaríkin,start P,AE
bifhjól,start P IH V OH UW,L
gagnlegur,start K AE K,N
krossfari,start K R AO,S
mauka,start M K,AE
eyra,start,EH
sjúkdómafræði,start S Y UW,K
sálfræðingur,start S AE UW L F R AE IH DH IH NG,K
varpasveifgras,start V AE P AE S V EH IH V K R AE S,stop
sífellt,start S IH F,EH
hetta,start,HH
merja,start,M
dýfa,start T,IH
rúmenska,start R UW M EH N S K AE,stop
einhver,start EH IH K V EH,R
hægðatregða,start HH AE,IH
máltíð,start M AE UW,L
reykvískur,start R EH IH K V IH S,K
styggð,start S T IH DH,stop
vinstur,start V IH N S T,R
skilnaður,start S IH L N AE,DH
aggi,start AE IH,stop
þanki,start TH,AE
votta,start V AO HH,T
mýrasef,start M IH R,AE
sjúkdómafræði,start S Y UW K T OH UW M AE F,R
kóraltoppur,start,K
andefni,start AE N T EH P,N
tomma,start T AO,M
hvatning,start K V AE HH T N IH NG,K
leðurblaka,start L EH DH R P L,AE
hræra,start AE IH R,AE
aðalból,start AE,DH
herramaður,start,HH
sturla,start S T R T,L
kyrrþeyr,start IH R,TH
eiturlyfjasali,start EH IH T R L IH V Y AE S AE L,IH
vargur,start V AE,R
tognun,start T AO K N,N
grenja,start K R EH N Y AE,stop
afstæði,start AE F S T AE IH,DH
nefnifall,start N EH P,N
þorsteinn,start TH AO S,T
ökuskírteini,start AE K S IH T,EH
