word,phonemes,label
monstrum,start M NG S T R,UW
tipografski,start T IH P G R AE F S K,IH
umoriti,start UW M R IH T,IH
šuma,start,SH
neurastenik,start N EH UW R AE S,T
opsjedati,start OH P S Y D,AE
odobrovoljivati,start,OH
odstreliti,start,OH
bankina,start B,AE
seansa,start S,EH
paran,start P R AE N,stop
mističan,start M S,T
neurastenik,start N EH UW R AE,S
greben,start G R B EH,N
zrakoplovstvo,start Z R AE K OH P L S T OH,stop
superioran,start S P EH R,IH
astronomija,start AE,S
tvrdokoran,start T R D OH K OH R,AE
besposlica,start B S P OH S L IH,AE
podstaviti,start P D S T AE IH T,IH
namicati,start,N
kontaktirati,start K OH N T,AE
uzmaći,start Z M AE IH,stop
krezubina,start,K
uzaludan,start Z AE L UW,D
parazitski,start,P
matrijarhalan,start M T R IH Y,AE
beo,start B OH,stop
analoški,start AE N,L
švedska,start SH D S K,AE
stidjeti,start S,T
prosperirati,start P R,OH
krizolog,start K R IH Z L OH,G
kroatocentričan,start K R OH AE,T
oštroumno,start SH T R OH UW M N OH,stop
koralj,start K R,AE
rasrđivati,start R AE,S
tendenciozno,start T N D EH,N
smio,start,S
besvesnost,start B,S
nekomercijalan,start N K,OH
bula,start B,L
kinez,start K,N
sin,start,S
osećajnost,start OH S EH,Y
bambus,start B M,B
kondicija,start K N,D
vlastelinski,start,L
berberski,start B R B EH R,S
nizvodno,start N Z,OH
saobraćaj,start S OH B R AE AE Y,stop
inventivnost,start IH N EH N T N OH,S
sedam,start S,D
potomstvo,start P T,OH
šljunčan,start SH N CH,AE
nemilosrdan,start N M IH L OH S R,D
nevidljivost,start N EH D IH OH,S
bajoslovan,start B Y OH S L OH,AE
pridruživati,start P R IH D R UW ZH AE T IH,stop
neusporediv,start,N
trohejski,start T,R
secirati,start S,EH
kako,start,K
nemalo,start N M AE L,OH
pasiv,start,P
samački,start S M AE,CH
brakolomstvo,start B R AE K OH L M,S
ječam,start,Y
skvrniti,start S,K
ratifikacija,start R AE T,IH
vjeran,start,Y
uvjeren,start Y EH R,EH
bezizlazan,start,B
idealistički,start IH D EH AE L S T IH,T
ventilacija,start EH N T IH L IH Y,AE
jutriti,start,Y
prikazati,start P,R
kozičav,start K Z IH CH AE,stop
ašikovati,start SH IH K OH,AE
anglofob,start AE N G L F OH,B
parlamentaran,start P R L AE M EH N T,AE
cimnuti,start M N UW,T
gospođica,start G S P OH IH AE,stop
oivičiti,start IH IH CH IH,T
pismen,start P,S
ljuljaška,start AE,SH
rotacijski,start R OH T IH Y,S
ekstreman,start K S T R EH M AE,N
akupunktura,start AE K UW P,UW
pretjerati,start P R T,Y
pub,start,P
preostati,start P R,EH
temeljiti,start T EH M IH T IH,stop
vrhunski,start UW N S,K
nevidljivo,start N EH,D
zasigurno,start Z S IH,G
nepreporan,start N EH P R P OH R AE N,stop
nakaziti,start N,AE
transcendentan,start T R AE N S EH,N
obrtaj,start B R T AE Y,stop
nominativski,start N M IH N AE T IH S K IH,stop
segnuti,start S G N UW T,IH
listonoša,start L IH,S
djelatnost,start D Y EH L T,N
debelo,start D EH,B
rumeneti,start R UW M N EH,T
potištenost,start P T IH SH T EH N OH S,T
hiponimija,start IH P OH N,M
nekoristan,start N K OH,R
antiseptički,start AE N T IH S P T IH CH K,IH
opredijeliti,start OH P R EH D Y,L
toskanski,start T S,K
proporcionalno,start P R P OH R,IH
zviždati,start Z ZH D AE T,IH
vodoinstalater,start OH D OH IH N S T AE,L
fisija,start,F
aljkav,start K,AE
mnome,start,M
terapeutski,start T EH R AE,P
industrija,start IH N D S T R IH,Y
nakositi,start,N
poravnavati,start P,OH
toplokrvan,start,T
rapidno,start,R
žega,start ZH G AE,stop
razboj,start R Z B,OH
podudariti,start,P
krhotina,start K OH T IH N,AE
digitalni,start D G IH,T
trodnevni,start T R D N EH N IH,stop
imbecil,start IH,M
brijati,start B R Y AE,T
pintar,start,P
asortiman,start AE S OH,R
čega,start CH G,AE
istinoljublje,start S T IH N OH,UW
štamlokal,start SH T M L OH K,AE
iznuđivati,start IH,Z
kemijski,start,K
nečist,start N CH,IH
imperfektivan,start M P EH R F EH K T,IH
neslužbeno,start N,S
glasina,start,G
pokazivati,start P OH,K
ciklički,start T S K L IH T,SH
neurastenik,start,N
donekle,start D N EH,K
čulo,start,CH
koštuničast,start K OH SH T N IH CH AE S,T
prethodnik,start P R T OH D N IH K,stop
slepoočnica,start S L EH P OH CH,N
vjerojatnost,start Y EH R OH Y T N OH S T,stop
pijevac,start P IH,Y
mezopotamski,start M EH Z OH P T AE M,S
amaterstvo,start AE M AE T,R
lučiti,start L CH IH,T
ganutljiv,start G AE N T IH,stop
jabukovina,start Y B UW K,OH
sabotirati,start S AE B OH T R AE,T
akumulirati,start AE K UW M UW L,R
glanc,start G,L
neprestan,start N P R EH S T,AE
proširiti,start,P
plankton,start P L N K T,OH
kajkavski,start K Y K AE S K IH,stop
sagorjeti,start S,AE
otrovati,start OH,T
diftongizacija,start D IH F T OH NG G IH,Z
prostitutka,start P R S T IH,T
koledar,start K OH L,D
policijski,start P OH L IH Y,S
isprava,start S P R,AE
sinteriranje,start S IH N T EH,R
sejvati,start,S
inspektor,start N S P EH K T OH,R
investitor,start IH N S,T
sklop,start S K L P,stop
kozmetički,start K OH Z,M
odenuti,start D EH N UW,T
elektrotehnika,start EH L EH K,T
bufer,start B F,EH
rezidencija,start R EH Z IH D N IH Y AE,stop
naporan,start N P OH R,AE
sadržavati,start S AE D R ZH AE T IH,stop
radioaktivnost,start R AE D,IH
poštovati,start P OH SH,T
grandiozan,start G R N D IH OH Z AE N,stop
zaleđivati,start,Z
ukočeno,start,K
koreograf,start K OH R EH,G
jednoglasje,start Y EH D N G L AE S Y,EH
triangulirati,start T,R
inženjer,start IH N ZH EH,R
ulaznica,start L AE Z N,IH
šlajpek,start SH L Y,P
posluh,start P S,L
benevolentan,start B EH N EH,OH
nerazdvojan,start N R AE Z,D
samovoljnost,start S AE M OH,N
emocionalno,start M OH IH OH N AE L,N
nozdrva,start N Z D R,AE
bunkerirati,start B UW N K EH R R AE,T
regularno,start R G UW,L
biter,start B T EH,R
amerikanizirati,start,AE
pica,start,P
ograđivati,start OH,G
enciklopedijski,start EH N,T
koncert,start K N EH R T,stop
neprijateljica,start N EH P R,IH
ćerdati,start R D AE,T
preferirati,start,P
pesma,start,P
izvjestan,start,Z
oportun,start P OH R T UW N,stop
naoštriti,start N AE SH T R IH T IH,stop
legalizirati,start L EH G AE L IH,Z
neosporno,start N OH S P OH R N OH,stop
zauzdavati,start Z AE UW Z D AE T,IH
nepokolebljiv,start N EH P OH K OH L B,IH
osrednji,start S R EH D,IH
raspolagati,start R AE S P,OH
satima,start,S
procurivati,start P R OH UW R AE,T
saboterski,start S,AE
glibovit,start G L IH,B
sjeveroistočni,start S Y EH EH R OH S T OH CH N,IH
desiti,start D S IH,T
kasijan,start K S IH,Y
odvažnost,start D AE,ZH
pjenez,start P Y N EH Z,stop
davno,start D,N
čudovišno,start CH D OH IH,SH
obaveštajac,start,OH
uzdahnuti,start UW,Z
bezgrešan,start B Z G R EH,SH
resurs,start R S UW R,S
nekažnjen,start N K AE ZH,EH
gospodarski,start G OH,S
prijestolonasljednica,start P R IH Y EH,S
borac,start B R,AE
hazard,start Z,AE
mešavina,start M,SH
vejati,start Y AE,T
rezonantan,start R,EH
apostrof,start P OH S T R,OH
tradicionalistički,start T R AE D IH IH OH N AE L S T IH CH K IH,stop
popiti,start P P IH,T
primer,start P,R
zavrijediti,start Z,AE
militantan,start M IH L,IH
asturija,start S T UW R IH Y,AE
konak,start K N,AE
nasljeđivanje,start N,AE
sklonost,start,S
podglavlje,start P D G,L
koagulacija,start K OH AE G UW L IH Y,AE
djetence,start D Y EH T,N
uvenuti,start UW N,UW
šalvare,start SH L,AE
donji,start D IH,stop
beloruski,start,B
sagraditi,start S AE,G
diskretno,start,D
nabrusiti,start N AE B,R
poprečan,start,P
rukavičar,start R UW,K
skupština,start S K P SH,T
češnjača,start CH SH AE CH,AE
istodobno,start IH S T D OH B,N
klopa,start K L P,AE
šprengati,start SH P R N,G
ambasadorski,start AE M B S,AE
primjerno,start P R M Y EH R N OH,stop
izlječiv,start,IH
eritreja,start EH R IH T R,Y
stegno,start S T G N OH,stop
sokol,start S K OH L,stop
bilateralan,start B L,AE
iznenađujući,start IH Z N EH,N
samozaštita,start S AE M OH Z SH,T
egzekucija,start EH G Z EH K IH Y,AE
imenica,start M EH N IH,AE
izvidnik,start Z IH D N,IH
anđeoski,start AE N D EH S K IH,stop
nastanjivati,start,N
strmoglavo,start,S
šelman,start SH,L
šiljast,start SH AE,S
izuzetak,start IH Z UW Z,T
egzistencijalist,start EH G Z IH S T EH N IH Y L,IH
tonzura,start T OH N Z,R
zebra,start Z B,R
obešenik,start OH B EH SH N,IH
sprijateljivati,start S P R IH,Y
nadlaktica,start N D L AE,K
uredan,start,R
rešeto,start R EH SH T OH,stop
podnositelj,start P OH D N S,IH
besprincipijelan,start B S P,R
aklimatizacioni,start K L IH M AE T IH Z AE IH,OH
neolitik,start N EH,OH
artiljerski,start AE R T EH R S,K
promenjivati,start,P
kvačilo,start K CH IH L,OH
neizbežan,start N IH Z B EH ZH AE,N
servis,start S R IH,S
razglašavati,start R AE Z G L AE SH AE T IH,stop
šaljivo,start SH IH,OH
nimfomanski,start N IH M F M AE N S,K
etiologija,start EH T IH OH L,G
neizlečiv,start N EH IH Z L,CH
kooperacija,start K OH OH P EH,R
kožarski,start K ZH AE R S K,IH
higrometar,start G R OH M EH T,AE
aeroplanski,start EH R OH,P
maloazijski,start M AE L OH Z IH Y S K IH,stop
pregršt,start P R G,R
antifašistkinja,start AE N,T
ilegitimno,start L,EH
smotak,start S,M
rvački,start AE CH K IH,stop
zajednički,start Z Y EH D N IH,T
nogat,start,N
bezizražajno,start B Z IH Z R,AE
pušlec,start,P
austrougarski,start,AE
stogodišnjica,start S T OH G,D
kurcšlus,start K R SH L,UW
bukač,start,B
gostoljubiv,start G OH S T OH B IH,stop
tanac,start T N,AE
zavodljiv,start,Z
dužnosnik,start D ZH N OH S N,IH
pčelinjak,start P CH L IH AE,K
intelektualan,start N T EH L EH K T UW AE L AE N,stop
utanačivati,start UW T AE,N
maloletan,start M AE L OH L T AE N,stop
vampirski,start M P IH R,S
najkvirc,start N Y K,IH
zlatan,start Z L T AE N,stop
kardinalski,start K AE R D N,AE
aritmija,start,AE
opisati,start OH P S AE T IH,stop
prepoznatljivost,start P R EH P OH Z N T,IH
darivati,start D AE R AE T IH,stop
iznos,start,Z
mesno,start M S N,OH
interesantan,start IH N T EH R EH S,N
imperijalistički,start IH M P EH R,IH
poljodjelstvo,start P OH OH D Y,L
neprekinut,start N EH P R K IH N UW,T
olujni,start L,UW
povrediti,start,P
kresivo,start K R S,IH
tijekom,start,T
politeizam,start P OH L IH T EH,Z
naslednica,start N S L,EH
sakupljački,start S AE K,P
zaudarati,start Z AE D AE R AE T IH,stop
sledbenik,start S L D B EH N IH K,stop
privržen,start P R,R
transakcija,start T R AE,N
problematičan,start P R OH B L EH M T,IH
nepodmitljiv,start N EH P OH D M,T
upropaštavati,start UW P R OH P AE,SH
kamiondžija,start K AE M IH N,JH
krivični,start K,R
mora,start M R AE,stop
pregovor,start,P
radnički,start R D N IH T,SH
komplikacija,start,K
nježnost,start ZH N,OH
sazrevati,start S AE Z R AE,T
ložački,start L ZH AE CH K IH,stop
bjeloruski,start B Y L OH R UW,S
doktorski,start,D
privržen,start P R R ZH,EH
greškom,start G R SH K OH M,stop
tuzluk,start,T
striper,start S,T
težiti,start T ZH IH,T
akvarel,start AE K R EH,L
natraške,start,N
agroturizam,start,AE
uvrstiti,start UW S T IH T,IH
albanologijski,start AE L B AE N OH L,G
filtrirati,start,F
bašton,start B SH T OH N,stop
mehanički,start,M
blebetuša,start B L EH B T,UW
malograđanski,start M,AE
obest,start B EH,S
benzen,start,B
tetovirati,start T EH T OH R AE,T
sušiti,start S SH IH,T
higijeničarka,start IH G IH Y N IH,CH
kajkavština,start K AE Y,K
rukavac,start R,UW
podrazumijevati,start P OH D R AE Z,UW
dogoditi,start D OH G D IH,T
krijumčar,start K R Y UW M CH,AE
zulum,start,Z
muškarac,start M UW SH,K
forsirati,start F OH R S R,AE
obilježivač,start OH B,IH
sramotno,start S R M OH T N,OH
pridremati,start P R IH D R M AE T,IH
besprijekorno,start B EH S P,R
kompetentno,start K OH,M
daščica,start D,SH
imovinski,start M OH IH N S,K
bombastično,start B OH M B S T IH CH N,OH
podstaknuti,start,P
kanalski,start K N AE L S,K
bankar,start B,N
ijekavka,start IH Y K,AE
žongler,start ZH N G L EH R,stop
kratkovidno,start K R,AE
slikati,start S L K AE,T
spretan,start S P R T AE,N
jednobojan,start Y D N OH B,OH
raspoznati,start R AE S P Z N AE T,IH
junski,start Y N S K,IH
meškoljiti,start M EH SH K,IH
temperamentnost,start T EH,M
jednostavnost,start Y EH,D
grib,start G R B,stop
svakojak,start,S
inkriminacija,start IH NG K R IH,M
salaš,start,S
privesti,start P R,EH
garnitura,start G AE R N IH T,R
kroatocentričnost,start K R OH AE T,OH
šest,start SH S T,stop
panika,start P N IH K AE,stop
prepreden,start P R EH P,R
vukodlak,start UW K D L,AE
rečito,start,R
čeprkati,start,CH
hispanistika,start IH S P AE N S T,IH
bukovina,start B K,OH
torpedo,start T OH R P D,OH
zaštitnički,start Z,SH
sreda,start S,R
široko,start SH,IH
obuzimati,start OH B Z IH M AE,T
prevesti,start P R,EH
ljuljuškati,start UW SH K,AE
ružmarin,start R ZH M AE,R
rezbarstvo,start R EH,Z
tribalistički,start T R IH B AE L,S
kraljica,start K R IH,AE
razneti,start R,Z
zavisan,start Z IH S AE N,stop
istinoljublje,start S T IH N OH UW B EH,stop
unatoč,start UW N T,OH
škiljiti,start SH K IH T,IH
ograđivati,start OH G R AE AE T IH,stop
aglomerat,start AE G L OH M R,AE
mezopotamski,start M EH Z OH P T AE M S,K
basnoslovan,start B S,N
bezakonje,start B,EH
solidarnost,start S,OH
prekor,start,P
klanjati,start K L AE,T
losion,start,L
saharin,start S AE R,IH
ispovijest,start S P OH Y EH,S
šiltkapa,start SH L T K,AE
prisezati,start P,R
novčanica,start N,OH
trol,start T,R
balast,start B L,AE
zadirkivati,start Z AE D IH,R
razgovorljivost,start R AE Z,G
specijalno,start,S
benevolentan,start B EH N EH OH L,N
presijecati,start P R EH S,IH
paranoik,start P AE R AE N IH K,stop
kiklopski,start K K,L
sućut,start S UW T,stop
turbulentnost,start,T
prelaz,start P R L,AE
lenjinistički,start L EH IH,N
jednodušan,start Y EH D N D UW,SH
stran,start,S
neslan,start N S L,AE
odoljeti,start OH D EH,T
rudež,start,R
konačan,start K N AE CH,AE
krolavati,start K R OH L AE,T
krakelura,start K R,AE
prepričati,start P R,EH
današnjica,start D N,AE
beskičmen,start B S,K
kratkodnevica,start K R AE T K D N,EH
nepouzdanost,start N,P
ćelavost,start L AE OH S,T
hronološki,start R OH N L OH SH,K
haramije,start AE R M,IH
nesumnjiv,start N,EH
ljubljana,start UW B N AE,stop
jednostavno,start Y,D
suez,start S EH Z,stop
sabrati,start S B R,AE
brodogradilište,start B R OH D OH G R D IH L IH SH T,EH
prikradati,start,P
mirovinski,start M R OH IH,N
multilateralizam,start M UW L T IH,L
kozarački,start K Z AE R AE CH,K
mlako,start M,L
malouman,start M L OH,UW
samac,start,S
uvrštavati,start UW R SH,T
komparativ,start K M P AE R AE T,IH
krparski,start K R P AE R S K IH,stop
shvatljivo,start,S
vratarka,start R T,AE
prekopati,start P R EH K P AE T IH,stop
ušuškavati,start UW SH UW SH K AE T IH,stop
rasipno,start R S IH P,N
pukovnija,start P,UW
indoeuropski,start IH N D OH UW R OH P S K,IH
zavidnik,start Z IH D,N
stagnirati,start S T AE G N R AE,T
inkvizitor,start IH N K Z IH,T
šlif,start SH L F,stop
smireno,start S M R,EH
neprepoznatljivost,start N EH P R EH P OH Z N T IH,OH
sotona,start S OH T N AE,stop
propovjedaonica,start P R OH P OH Y EH D AE N IH,AE
iracionalizam,start IH R AE IH OH N AE,L
predočiti,start P R EH D CH IH,T
indologija,start IH N,D
tripartitan,start,T
dokazivati,start D OH K AE Z AE T,IH
ispisati,start IH S,P
razjediniti,start R AE,Z
gostoljubiv,start G OH S T,OH
evanđeoski,start EH AE,N
neznatan,start N Z N AE T AE,N
jednostavan,start Y D,N
lediti,start L D IH,T
iskopati,start IH S K P AE T,IH
prilaz,start P R L AE,Z
striptizeta,start S T R IH P,T
uvoz,start OH,Z
leden,start L D EH N,stop
mekteb,start M K,T
venčanje,start EH N CH,EH
pitati,start P T AE T IH,stop
streha,start,S
gospar,start G S P AE,R
predbaciti,start P R EH D B IH,T
zakrvariti,start Z AE,K
romantičan,start R OH M N T IH CH AE,N
zamicati,start Z M IH,AE
poželeti,start P OH ZH L,EH
baciti,start B IH T IH,stop
olakotnost,start L AE K OH,T
krčmariti,start K,R
prilagoditi,start P R IH L AE G D IH,T
paradajz,start P,AE
ribariti,start R IH B R IH,T
treba,start T R B AE,stop
vjetreuška,start Y EH T R UW SH K AE,stop
olakšavati,start,OH
turnir,start T,R
neprirodan,start N EH P R R OH,D
nezakonit,start N,EH
ekvinocij,start EH K N OH,IH
uzmaći,start Z M AE,IH
nerealiziran,start,N
sujevjernost,start S UW Y EH Y R N OH S,T
bolivijski,start B L IH IH Y S,K
odlazak,start D L AE Z,AE
menadžer,start M,N
burmanka,start B R,M
egzistencijalizam,start EH G Z IH S T EH N IH Y,AE
dabome,start D AE B M EH,stop
kurdski,start K R D S,K
slugan,start,S
natkriljivati,start N,AE
pokrasti,start,P
balada,start,B
razmazivati,start,R
smanjivati,start S,M
adherent,start AE D R EH,N
ambivalentnost,start AE M,B
predočivati,start P R EH D OH CH AE,T
marsovski,start M R S OH S K,IH
metrologija,start M EH T R,OH
liferacija,start L IH,F
kantonski,start K N T OH N S,K
istraživati,start IH S T R AE ZH,AE
jednostrano,start Y EH D,N
baščaršija,start B SH CH AE R SH IH,Y
hranjivost,start R IH,OH
aplicirati,start AE,P
frikcija,start F R K,IH
graditeljski,start G R D IH T EH S,K
sramežljivica,start S R AE M ZH IH,IH
licitirati,start L,IH
hraniteljica,start R AE,N
prijestolje,start P,R
evolucijski,start EH OH L IH Y S K,IH
krakovski,start K R K OH S,K
belgijski,start B L G IH Y S K,IH
bojnik,start B Y,N
daktilografija,start D AE K T IH L OH G,R
madagaskar,start M AE D,AE
defektan,start,D
lemur,start L M,UW
nazal,start,N
sudstvo,start S,D
krtola,start K T OH L,AE
berač,start B,R
objelodanjivati,start OH B Y EH L OH D AE AE,T
imanentan,start IH M,AE
kaniti,start,K
profesionalno,start P R F EH,S
dugajlija,start D UW,G
telefonski,start T EH L F,OH
prisilno,start P R S IH L N OH,stop
samokritičan,start S AE M OH K R T IH CH,AE
uvjetnost,start,Y
teoretik,start,T
krstjanski,start,K
sopran,start S P R,AE
čeg,start CH G,stop
šepav,start SH,P
hazard,start Z AE R,D
brana,start B R,N
drugarica,start D R G AE,R
nepismenost,start N P IH S M EH N OH S T,stop
evakuacija,start EH AE K UW,IH
razagnati,start R AE Z G N AE T,IH
ikamo,start K,AE
krčmetina,start K R CH M T,IH
propušiti,start P R P,UW
zgromiti,start Z G R M IH T IH,stop
češnjak,start CH SH AE,K
postolje,start,P
kanada,start K AE,N
sekluzija,start S,EH
poslodavac,start P OH S L,OH
zaceliti,start Z AE L IH T IH,stop
mladunče,start M L AE D,N
kamuflaža,start K AE M UW,F
samoobrambeni,start S AE M OH B R,AE
savitljiv,start S AE T IH,stop
odbojkašica,start OH D B OH Y,K
lišiti,start L SH IH T,IH
hrenovka,start R N OH,K
četvorka,start CH,T
izraelski,start Z R AE EH L S K IH,stop
dopuštati,start D OH P SH T AE,T
rudariti,start R UW D R IH T IH,stop
ekvivalentno,start EH K IH L EH N T,N
bengalski,start B N,G
ključan,start,K
irački,start R AE T,SH
kolhoz,start K L OH Z,stop
fotogeničan,start F OH T,OH
brk,start B,R
mješovit,start M Y EH,SH
pripomenuti,start,P
altruistički,start AE L,T
povrijediti,start P,OH
hrbat,start,R
državljanin,start D ZH AE AE N,IH
unutra,start N UW T,R
okršaj,start K R SH AE Y,stop
bujnost,start,B
prikazivati,start P R IH K AE Z,AE
plišani,start P L SH,AE
ustanovljivati,start,UW
spretnost,start S P R T,N
doprineti,start D OH P R N EH,T
izbliza,start Z B L IH,Z
bugarin,start B G AE R IH,N
decembarski,start,D
kapa,start K P,AE
statistika,start S T AE T S T IH,K
karanfil,start K,AE
tenisač,start T EH N S AE CH,stop
šparta,start SH P R T AE,stop
zakonodavni,start Z K OH N OH D AE N,IH
kirurški,start K R,UW
kratiti,start K,R
rezultatski,start R,EH
katapultirati,start K AE T AE,P
osvežavati,start OH S EH,ZH
uzgred,start Z,G
doprinositi,start,D
neretko,start N R EH,T
pismenost,start P S,M
severnjak,start S EH,R
preštampavati,start P R EH SH T AE M P AE T,IH
rodoljubivo,start R OH D,OH
sažeti,start S ZH EH T IH,stop
akceptor,start,K
kozarenje,start K OH Z R EH EH,stop
telepatski,start T EH L P AE,T
delomičan,start D L OH M IH CH AE N,stop
umarati,start UW M R AE T IH,stop
odzvanjati,start OH,D
umivati,start,UW
vjetrenjast,start Y T,R
