word,ipa,ARPAbet
krem,kʰ r ɛː m,K R EH M
kremja,kʰ r ɛ m j a,K R EH M Y AE
krepja,kʰ r ɛː p j a,K R EH P Y AE
kreppa,kʰ r ɛ h p a,K R EH HH P AE
krikket,kʰ r ɪ h c ɛ t,K R IH HH EH T
krimmi,kʰ r ɪ mː ɪ,K R IH M IH
kringja,kʰ r i ɲ c a,K R IH AE
kringla,kʰ r i ŋ l a,K R IH NG L AE
kringlóttur,kʰ r i ŋ l o u h t ʏ r,K R IH NG L OH UW HH T R
kringumstæður,kʰ r i ŋ k ʏ m s t a iː ð ʏ r,K R IH NG K M S T AE IH DH R
krisma,kʰ r ɪ s m a,K R IH S M AE
krissa,kʰ r ɪ sː a,K R IH S AE
krista,kʰ r ɪ s t a,K R IH S T AE
kristindómur,kʰ r ɪ s t ɪ n t o uː m ʏ r,K R IH S T IH N T OH UW M R
kristinn,kʰ r ɪ s t ɪ nː,K R IH S T IH N
kristjana,k r ɪ s t j aː n a,K R IH S T Y AE N AE
kristján,kʰ r ɪ s t j a uː n,K R IH S T Y AE UW N
kristjánssandur,kʰ r ɪ s t j a u n s s a n t ʏ r,K R IH S T Y AE UW N S S AE N T R
kristni,kʰ r ɪ s t n ɪ,K R IH S T N IH
kristur,kʰ r ɪ s t ʏ r,K R IH S T R
kristí,kʰ r ɪ s t iː,K R IH S T IH
kristín,kʰ r ɪ s t iː n,K R IH S T IH N
kristþyrnir,kʰ r ɪ s t θ ɪ r t n ɪ r,K R IH S T TH IH R T N IH R
krjúpa,kʰ r j uː p a,K R Y UW P AE
krol,kʰ r ɔː l,K R AO L
kroppa,kʰ r ɔ h p a,K R AO HH P AE
kroppur,kʰ r ɔ h p ʏ r,K R AO HH P R
kross,kʰ r ɔ sː,K R AO S
krossfari,kʰ r ɔ sː f aː r ɪ,K R AO S F AE R IH
krossfeldi,kʰ r ɔ sː f ɛ l t ɪ,K R AO S F EH L T IH
krossferð,kʰ r ɔ sː f ɛ r ð,K R AO S F EH R DH
krossfesting,kʰ r ɔ sː f ɛ s t i ŋ k,K R AO S F EH S T IH NG K
krossfiskur,kʰ r ɔ sː f ɪ s k ʏ r,K R AO S F IH S K R
krossfífill,kʰ r ɔ sː f iː v ɪ t l,K R AO S F IH V IH T L
krossför,kʰ r ɔ sː f œː r,K R AO S F AE R
krossgáta,kʰ r ɔ sː k a uː t a,K R AO S K AE UW T AE
krosskónguló,kʰ r ɔ sː k o u ŋ k ʏ l o uː,K R AO S K OH UW NG K L OH UW
krossmaðra,kʰ r ɔ sː m a ð r a,K R AO S M AE DH R AE
krukka,kʰ r ʏ h k a,K R HH K AE
krumla,kʰ r ʏ m l a,K R M L AE
krummi,k r̥ ʏ mː ɪ,K M IH
krydd,kʰ r ɪ tː,K R IH T
krydda,kʰ r ɪ tː a,K R IH T AE
kryfja,kʰ r ɪ v j a,K R IH V Y AE
kryppa,kʰ r ɪ h p a,K R IH HH P AE
krá,kʰ r a uː,K R AE UW
kráka,kʰ r a uː k a,K R AE UW K AE
krækill,kʰ r a iː c ɪ t l,K R AE IH IH T L
krækja,kʰ r a iː c a,K R AE IH AE
krækla,kʰ r a i h k l a,K R AE IH HH K L AE
kræklingur,kʰ r a i h k l i ŋ k ʏ r,K R AE IH HH K L IH NG K R
kræklóttur,kʰ r a i h k l o u h t ʏ r,K R AE IH HH K L OH UW HH T R
kræla,kʰ r a iː l a,K R AE IH L AE
kría,kʰ r iː j a,K R IH Y AE
kríli,kʰ r iː l ɪ,K R IH L IH
krít,kʰ r iː t,K R IH T
króati,kʰ r o uː aː t ɪ,K R OH UW AE T IH
krókur,kʰ r o uː k ʏ r,K R OH UW K R
krókus,kʰ r o uː k ʏ s,K R OH UW K S
krókódíll,kʰ r o uː k o u t i t l,K R OH UW K OH UW T IH T L
krókódílstár,kʰ r o uː k o u t i l s tʰ a uː r,K R OH UW K OH UW T IH L S T AE UW R
króm,kʰ r o uː m,K R OH UW M
króna,kʰ r o u n a,K R OH UW N AE
krónprins,kʰ r o u n pʰ r ɪ n s,K R OH UW N P R IH N S
krónprinsessa,kʰ r o u n p r ɪ n s ɛ sː a,K R OH UW N P R IH N S EH S AE
kröfuganga,kʰ r œː v ʏ k a u ŋ k a,K R AE V K AE UW NG K AE
kröggur,kʰ r œ kː ʏ r,K R AE K R
krúna,kʰ r u n a,K R UW N AE
krýna,kʰ r iː n a,K R IH N AE
krýning,kʰ r iː n i ŋ k,K R IH N IH NG K
kufl,kʰ ʏ p l,K P L
kukl,kʰ ʏ h k l,K HH K L
kuldalegur,kʰ ʏ l t a l ɛː ɣ ʏ r,K L T AE L EH R
kuldi,kʰ ʏ l t ɪ,K L T IH
kumbaraland,kʰ ʏ m p aː r a l a n t,K M P AE R AE L AE N T
kundur,kʰ ʏ n t ʏ r,K N T R
kunna,kʰ ʏ nː a,K N AE
kunnur,kʰ ʏ nː ʏ r,K N R
kunnátta,kʰ ʏ nː a u h t a,K N AE UW HH T AE
kunta,kʰ ʏ n̥ t a,K T AE
kurr,kʰ ʏ rː,K R
kurt,kʰ ʏ r̥ t,K T
kurteisi,kʰ ʏ r̥ t e iː s ɪ,K T EH IH S IH
kusa,kʰ ʏː s a,K S AE
kussari,kʰ ʏ sː a r ɪ,K S AE R IH
kuti,kʰ ʏː t ɪ,K T IH
kuðungur,kʰ ʏː ð u ŋ k ʏ r,K DH UW NG K R
kvabb,kʰ v a pː,K V AE P
kvabba,kʰ v a pː a,K V AE P AE
kvak,kʰ v aː k,K V AE K
kvaka,kʰ v aː k a,K V AE K AE
kvap,kʰ v aː p,K V AE P
kvaran,kʰ v aː r a n,K V AE R AE N
kvarki,kʰ v a r̥ c ɪ,K V AE IH
kvars,kʰ v a r̥ s,K V AE S
kvarta,kʰ v a r̥ t a,K V AE T AE
kvartil,kʰ v a r̥ t ɪ l,K V AE T IH L
kvað,kʰ v aː ð,K V AE DH
kvaðratrót,kʰ v a ð r aː t r o uː t,K V AE DH R AE T R OH UW T
kvef,kʰ v ɛː v,K V EH V
kveif,kʰ v e iː v,K V EH IH V
kveikja,kʰ v e iː c a,K V EH IH AE
kveikjari,kʰ v e iː c a r ɪ,K V EH IH AE R IH
kveikur,kʰ v e iː k ʏ r,K V EH IH K R
kvein,kʰ v e iː n,K V EH IH N
kveina,kʰ v e iː n a,K V EH IH N AE
kveisa,kʰ v e iː s a,K V EH IH S AE
kvelja,kʰ v ɛ l j a,K V EH L Y AE
kvendýr,kʰ v ɛ n t iː r,K V EH N T IH R
kvenhatur,kʰ v ɛ n h aː t ʏ r,K V EH N HH AE T R
kvenhylli,kʰ v ɛ n h ɪ t l ɪ,K V EH N HH IH T L IH
kvenkyn,kʰ v ɛ n cʰ ɪː n,K V EH N IH N
kvenmaður,kʰ v ɛ n m aː ð ʏ r,K V EH N M AE DH R
kvennabósi,kʰ v ɛ nː a p o uː s ɪ,K V EH N AE P OH UW S IH
kverk,kʰ v ɛ r̥ k,K V EH K
kverkar,kʰ v ɛ r̥ k a r,K V EH K AE R
kveða,kʰ v ɛː ð a,K V EH DH AE
kveðja,kʰ v ɛ ð j a,K V EH DH Y AE
kveðskapur,kʰ v ɛ ð s k aː p ʏ r,K V EH DH S K AE P R
kvika,kʰ v ɪː k a,K V IH K AE
kvikasilfur,kʰ v ɪː k a s ɪ l v ʏ r,K V IH K AE S IH L V R
kvikmynd,kʰ v ɪː k m ɪ n t,K V IH K M IH N T
kvikmyndahús,kʰ v ɪː k m ɪ n t a h uː s,K V IH K M IH N T AE HH UW S
kvikna,kʰ v ɪ h k n a,K V IH HH K N AE
kvikur,kʰ v ɪː k ʏ r,K V IH K R
kvilli,kʰ v ɪ t l ɪ,K V IH T L IH
kvistur,kʰ v ɪ s t ʏ r,K V IH S T R
kvittun,kʰ v ɪ h t ʏ n,K V IH HH T N
kvittur,kʰ v ɪ h t ʏ r,K V IH HH T R
kviða,kʰ v ɪː ð a,K V IH DH AE
kviðslit,kʰ v ɪ ð s t l ɪː t,K V IH DH S T L IH T
kviður,kʰ v ɪː ð ʏ r,K V IH DH R
kvos,kʰ v ɔː s,K V AO S
kvoða,kʰ v ɔː ð a,K V AO DH AE
kvæna,kʰ v a iː n a,K V AE IH N AE
kvæði,kʰ v a iː ð ɪ,K V AE IH DH IH
kví,kʰ v iː,K V IH
kvíga,kʰ v iː ɣ a,K V IH AE
kvísl,kʰ v i s t l,K V IH S T L
kvíða,kʰ v iː ð a,K V IH DH AE
kvíði,kʰ v iː ð ɪ,K V IH DH IH
kvöl,kʰ v œː l,K V AE L
kvöld,kʰ v œ l t,K V AE L T
kvöldmatur,kʰ v œ l t m aː t ʏ r,K V AE L T M AE T R
kvöldverður,kʰ v œ l t v ɛ r ð ʏ r,K V AE L T V EH R DH R
kvörn,kʰ v œ r t n,K V AE R T N
kvöð,kʰ v œː ð,K V AE DH
kylfa,cʰ ɪ l v a,IH L V AE
kyn,cʰ ɪː n,IH N
kynblendingur,cʰ ɪ n p l ɛ n t i ŋ k ʏ r,IH N P L EH N T IH NG K R
kynbundinn,cʰ ɪ n p ʏ n t ɪ nː,IH N P N T IH N
kynda,cʰ ɪ n t a,IH N T AE
kyndill,cʰ ɪ n t ɪ t l,IH N T IH T L
kyndugur,cʰ ɪ n t ʏː ɣ ʏ r,IH N T R
kynfruma,c ɪ n f r ʏː m a,IH N F R M AE
kynfæri,cʰ ɪ n f a iː r ɪ,IH N F AE IH R IH
kyngja,cʰ i ɲ c a,IH AE
kynhneigð,cʰ ɪ n n̥ e i ɣ ð,IH N EH IH DH
kynhvöt,cʰ ɪː n kʰ v œː t,IH N K V AE T
kynhvöt,cʰ ɪː n xʷ œː t,IH N AE T
kynkirtill,cʰ ɪː n cʰ ɪ r̥ t ɪ t l,IH N IH T IH T L
kynkvísl,cʰ ɪː n kʰ v i s t l,IH N K V IH S T L
kynlaus,cʰ ɪ n l ø yː s,IH N L S
kynleysi,cʰ ɪ n l e iː s ɪ,IH N L EH IH S IH
kynna,cʰ ɪ nː a,IH N AE
kynngi,cʰ i ɲ c ɪ,IH IH
kynni,cʰ ɪ nː ɪ,IH N IH
kynning,cʰ ɪ nː i ŋ k,IH N IH NG K
kynnir,cʰ ɪ nː ɪ r,IH N IH R
kynsjúkdómur,cʰ ɪ n s j uː k t o uː m ʏ r,IH N S Y UW K T OH UW M R
kynskiptingur,cʰ ɪː n s c ɪ f t i ŋ k ʏ r,IH N S IH F T IH NG K R
kynslóð,cʰ ɪ n s t l o uː ð,IH N S T L OH UW DH
kynstur,cʰ ɪ n s t ʏ r,IH N S T R
kynþáttur,c ɪ n θ a u h t ʏ r,IH N TH AE UW HH T R
kyrja,cʰ ɪ r j a,IH R Y AE
kyrking,cʰ ɪ r̥ c i ŋ k,IH IH NG K
kyrkingur,cʰ ɪ r̥ c i ŋ k ʏ r,IH IH NG K R
kyrkja,cʰ ɪ r̥ c a,IH AE
kyrr,cʰ ɪ rː,IH R
kyrr,cʰ ɪː r,IH R
kyrr,cʰ ʏː r,R
kyrravika,cʰ ɪ rː a v ɪː k a,IH R AE V IH K AE
kyrrlæti,cʰ ɪ r l a iː t ɪ,IH R L AE IH T IH
kyrrseta,cʰ ɪ r s ɛː t a,IH R S EH T AE
kyrrsetning,cʰ ɪ r s ɛ h t n i ŋ k,IH R S EH HH T N IH NG K
kyrrð,cʰ ɪ r ð,IH R DH
kyrrþeyr,cʰ ɪ r θ e iː r,IH R TH EH IH R
kyrtill,cʰ ɪ r̥ t ɪ t l,IH T IH T L
kyssa,cʰ ɪ sː a,IH S AE
kyssilegur,cʰ ɪ sː ɪ l ɛː ɣ ʏ r,IH S IH L EH R
kytra,cʰ ɪː t r a,IH T R AE
ká,kʰ a uː,K AE UW
káeta,kʰ a uː ɛː t a,K AE UW EH T AE
káfa,kʰ a uː v a,K AE UW V AE
káka,kʰ a uː k a,K AE UW K AE
kál,kʰ a uː l,K AE UW L
kála,kʰ a uː l a,K AE UW L AE
kálfi,kʰ a u l v ɪ,K AE UW L V IH
kálfur,kʰ a u l v ʏ r,K AE UW L V R
kápa,kʰ a uː p a,K AE UW P AE
kára,kʰ a uː r a,K AE UW R AE
kári,kʰ a uː r ɪ,K AE UW R IH
kássa,kʰ a u sː a,K AE UW S AE
kátur,kʰ a uː t ʏ r,K AE UW T R
kæfa,cʰ a iː v a,AE IH V AE
kækur,cʰ a iː k ʏ r,AE IH K R
kæla,cʰ a iː l a,AE IH L AE
kæliskápur,cʰ a iː l ɪ s k aː p ʏ r,AE IH L IH S K AE P R
kæna,cʰ a iː n a,AE IH N AE
kænn,cʰ a i t n,AE IH T N
kænska,cʰ a i n s k a,AE IH N S K AE
kæpa,cʰ a iː p a,AE IH P AE
kær,cʰ a iː r,AE IH R
kæra,cʰ a iː r a,AE IH R AE
kærasta,cʰ a iː r a s t a,AE IH R AE S T AE
kærasti,cʰ a iː r a s t ɪ,AE IH R AE S T IH
kærulaus,cʰ a iː r ʏ l ø yː s,AE IH R L S
kæruleysi,cʰ a iː r ʏ l e iː s ɪ,AE IH R L EH IH S IH
kæsa,cʰ a iː s a,AE IH S AE
kæta,cʰ a iː t a,AE IH T AE
kæti,cʰ a iː t ɪ,AE IH T IH
kíf,cʰ iː v,IH V
kífa,cʰ iː v a,IH V AE
kíghósti,kʰ iː ɣ h o u s t ɪ,K IH HH OH UW S T IH
kíkir,cʰ iː c ɪ r,IH IH R
kíll,cʰ i t l,IH T L
kíló,cʰ iː l o uː,IH L OH UW
kím,cʰ iː m,IH M
kímblað,cʰ i m p l aː ð,IH M P L AE DH
kína,cʰ iː n a,IH N AE
kínakál,cʰ iː n a kʰ a uː l,IH N AE K AE UW L
kínasi,cʰ iː n aː s ɪ,IH N AE S IH
kínaskák,cʰ iː n a s k a uː k,IH N AE S K AE UW K
kínverska,cʰ i n v ɛ r̥ s k a,IH N V EH S K AE
kínín,cʰ iː n iː n,IH N IH N
kísill,cʰ iː s ɪ t l,IH S IH T L
kítti,cʰ i h t ɪ,IH HH T IH
kíví,kʰ iː v i,K IH V IH
kóf,kʰ o uː v,K OH UW V
kók,kʰ o uː k,K OH UW K
kókoshneta,k o uː k ɔ s n̥ ɛː t a,K OH UW K AO S EH T AE
kólesteról,kʰ o uː l ɛ s t ɛ r o uː l,K OH UW L EH S T EH R OH UW L
kólfur,kʰ o u l v ʏ r,K OH UW L V R
kólibrífugl,kʰ o uː l ɪ p r iː f ʏ k l,K OH UW L IH P R IH F K L
kólna,kʰ o u l n a,K OH UW L N AE
kóngsbiskup,kʰ o u ŋ k s p ɪ s k ʏ p,K OH UW NG K S P IH S K P
kóngshrókur,k o u ŋ k s r̥ o uː k ʏ r,K OH UW NG K S OH UW K R
kóngsriddari,k o u ŋ k s r ɪ tː a r ɪ,K OH UW NG K S R IH T AE R IH
kónguló,kʰ o u ŋ k ʏ l o uː,K OH UW NG K L OH UW
kóngur,kʰ o u ŋ k ʏ r,K OH UW NG K R
kópur,kʰ o uː p ʏ r,K OH UW P R
kór,kʰ o uː r,K OH UW R
kórall,kʰ o uː r a t l,K OH UW R AE T L
kóraltoppur,kʰ o uː r a l tʰ ɔ h p ʏ r,K OH UW R AE L T AO HH P R
kórea,kʰ o uː r ɛː a,K OH UW R EH AE
kóreska,kʰ o uː r ɛ s k a,K OH UW R EH S K AE
kóríander,kʰ o uː r iː j a n t ɛː r,K OH UW R IH Y AE N T EH R
kóróna,kʰ o uː r o uː n a,K OH UW R OH UW N AE
kósínus,kʰ o uː s iː n ʏ s,K OH UW S IH N S
kóða,kʰ o uː ð a,K OH UW DH AE
köfnun,kʰ œ p n ʏ n,K AE P N N
köfnunarefni,kʰ œ p n ʏ n a r ɛ p n ɪ,K AE P N N AE R EH P N IH
köggull,kʰ œ kː ʏ t l,K AE K T L
kögur,kʰ œː ɣ ʏ r,K AE R
kökkur,kʰ œ h k ʏ r,K AE HH K R
kökuhnífur,kʰ œː k ʏ n̥ iː v ʏ r,K AE K IH V R
kökukefli,kʰ œː k ʏ cʰ ɛ p l ɪ,K AE K EH P L IH
köldugras,kʰ œ l t ʏ k r aː s,K AE L T K R AE S
kölkun,kʰ œ l̥ k ʏ n,K AE K N
köllun,kʰ œ t l ʏ n,K AE T L N
köngull,kʰ ø y ŋ k ʏ t l,K NG K T L
könguló,kʰ ø y ŋ k ʏ l o uː,K NG K L OH UW
kör,kʰ œː r,K AE R
körfuboltaþjálfari,kʰ œ r v ʏ p ɔ l̥ t a θ j a u l v a r ɪ,K AE R V P AO T AE TH Y AE UW L V AE R IH
körfubolti,kʰ œ r v ʏ p ɔ l̥ t ɪ,K AE R V P AO T IH
körfuknattleiksþjálfari,kʰ œ r v ʏ kʰ n a h t l e i k s θ j a u l v a r ɪ,K AE R V K N AE HH T L EH IH K S TH Y AE UW L V AE R IH
körfuknattleikur,kʰ œ r v ʏ kʰ n a h t l e iː k ʏ r,K AE R V K N AE HH T L EH IH K R
körfuvíðir,kʰ œ r v ʏ v iː ð ɪ r,K AE R V V IH DH IH R
kös,kʰ œː s,K AE S
kössóttur,kʰ œ sː o u h t ʏ r,K AE S OH UW HH T R
kú,kʰ uː,K UW
kúbein,kʰ uː p e iː n,K UW P EH IH N
kúfa,kʰ uː v a,K UW V AE
kúfur,kʰ uː v ʏ r,K UW V R
kúga,k uː a,K UW AE
kúka,kʰ uː k a,K UW K AE
kúkur,kʰ uː k ʏ r,K UW K R
kúl,kʰ uː l,K UW L
kúla,kʰ uː l a,K UW L AE
kúld,kʰ u l t,K UW L T
kúlulega,kʰ uː l ʏ l ɛː ɣ a,K UW L L EH AE
kúlupenni,kʰ uː l ʏ pʰ ɛ nː ɪ,K UW L P EH N IH
kúluvarp,kʰ uː l ʏ v a r̥ p,K UW L V AE P
kúmen,kʰ uː m ɛː n,K UW M EH N
kúnni,kʰ u nː ɪ,K UW N IH
kúpa,kʰ uː p a,K UW P AE
kúptur,kʰ u f t ʏ r,K UW F T R
kúpull,kʰ uː p ʏ t l,K UW P T L
kúrbítur,kʰ u r p iː t ʏ r,K UW R P IH T R
kúrdíska,kʰ u r t i s k a,K UW R T IH S K AE
kúrín,kʰ uː r iː n,K UW R IH N
kústur,kʰ u s t ʏ r,K UW S T R
kútur,kʰ uː t ʏ r,K UW T R
kýli,cʰ iː l ɪ,IH L IH
kýpur,cʰ iː p ʏ r,IH P R
kýr,cʰ iː r,IH R
kýrauga,cʰ iː r ø yː ɣ a,IH R AE
kýta,cʰ iː t a,IH T AE
labb,l a pː,L AE P
labba,l a pː a,L AE P AE
laf,l aː v,L AE V
lafa,l aː v a,L AE V AE
lafði,l a v ð ɪ,L AE V DH IH
lag,l aː ɣ,L AE
laga,l aː ɣ a,L AE AE
lager,l aː ɣ ɛ r,L AE EH R
lagga,l a kː a,L AE K AE
laggóður,l a ɣ k o uː ð ʏ r,L AE K OH UW DH R
laginn,l a iː j ɪ nː,L AE IH Y IH N
laglína,l a ɣ l iː n a,L AE L IH N AE
lagni,l a k n ɪ,L AE K N IH
lagður,l a ɣ ð ʏ r,L AE DH R
lak,l aː k,L AE K
lakk,l a h k,L AE HH K
lakka,l a h k a,L AE HH K AE
lakkrís,l a h k r iː s,L AE HH K R IH S
laktasi,l a x t aː s ɪ,L AE T AE S IH
lama,l aː m a,L AE M AE
lamb,l a m p,L AE M P
lambagras,l a m p a k r aː s,L AE M P AE K R AE S
lambakjöt,l a m p a cʰ œː t,L AE M P AE AE T
lambaklukka,l a m p a kʰ l ʏ h k a,L AE M P AE K L HH K AE
lampi,l a m̥ p ɪ,L AE P IH
land,l a n t,L AE N T
landafræði,l a n t a f r a iː ð ɪ,L AE N T AE F R AE IH DH IH
landakort,l a n t a kʰ ɔ r̥ t,L AE N T AE K AO T
landamæri,l a n t a m a iː r ɪ,L AE N T AE M AE IH R IH
landbúnaður,l a n t p uː n aː ð ʏ r,L AE N T P UW N AE DH R
landfræði,l a n t f r a iː ð ɪ,L AE N T F R AE IH DH IH
landi,l a n t ɪ,L AE N T IH
landnemi,l a n t n ɛː m ɪ,L AE N T N EH M IH
landráð,l a n t r a uː ð,L AE N T R AE UW DH
landslag,l a n s l aː ɣ,L AE N S L AE
landsvala,l a n t s v aː l a,L AE N T S V AE L AE
landsvæði,l a n t s v a iː ð ɪ,L AE N T S V AE IH DH IH
langa,l a u ŋ k a,L AE UW NG K AE
langafi,l a u ŋ k aː v ɪ,L AE UW NG K AE V IH
langamma,l a u ŋ k a mː a,L AE UW NG K AE M AE
langatöng,l a u ŋ k a tʰ ø y ŋ k,L AE UW NG K AE T NG K
langbarðaland,l a u ŋ k p a r ð a l a n t,L AE UW NG K P AE R DH AE L AE N T
langhlið,l a u ŋ k l̥ ɪː ð,L AE UW NG K IH DH
langkrækill,l a u ŋ k kʰ r a iː c ɪ t l,L AE UW NG K K R AE IH IH T L
langnykra,l a u ŋ k n ɪː k r a,L AE UW NG K N IH K R AE
langreyður,l a u ŋ k r e iː ð ʏ r,L AE UW NG K R EH IH DH R
langur,l a u ŋ k ʏ r,L AE UW NG K R
langur,l a ŋ k ʏ r,L AE NG K R
lappi,l a h p ɪ,L AE HH P IH
lappland,l a h p l a n t,L AE HH P L AE N T
lara,l aː r a,L AE R AE
larfur,l a r v ʏ r,L AE R V R
lasanja,l a s a n j a,L AE S AE N Y AE
lasinn,l aː s ɪ nː,L AE S IH N
laska,l a s k a,L AE S K AE
laski,l a s c ɪ,L AE S IH
laslegur,l aː s l ɛː ɣ ʏ r,L AE S L EH R
lasna,l a s t n a,L AE S T N AE
last,l a s t,L AE S T
latur,l aː t ʏ r,L AE T R
latína,l aː tʰ iː n a,L AE T IH N AE
latínuskóli,l aː tʰ iː n ʏ s k o uː l ɪ,L AE T IH N S K OH UW L IH
lauf,l ø yː v,L V
laufblað,l ø y v p l aː ð,L V P L AE DH
lauftré,l ø y v t r j ɛː,L V T R Y EH
laug,l ø yː ɣ,L
lauga,l ø yː ɣ a,L AE
laugamaðra,l ø yː ɣ a m a ð r a,L AE M AE DH R AE
laugardagur,l ø yː ɣ a r t aː ɣ ʏ r,L AE R T AE R
laugasef,l ø yː ɣ a s ɛː v,L AE S EH V
laugaskarð,l ø yː ɣ a s k a r ð,L AE S K AE R DH
laukur,l ø yː k ʏ r,L K R
lauma,l ø yː m a,L M AE
laun,l ø yː n,L N
launahækkun,l ø yː n a h a i h k ʏ n,L N AE HH AE IH HH K N
laus,l ø yː s,L S
lauslátur,l ø yː s l a uː t ʏ r,L S L AE UW T R
lauslæti,l ø yː s l a iː t ɪ,L S L AE IH T IH
lausn,l œ i s t n,L AE IH S T N
lausnarhraði,l ø y s t n a r r̥ aː ð ɪ,L S T N AE R AE DH IH
lausung,l ø yː s u ŋ k,L S UW NG K
laut,l ø yː t,L T
lautinant,l ø yː tʰ ɪ n a n̥ t,L T IH N AE T
laxerolía,l a x s ɛ r ɔː l i j a,L AE S EH R AO L IH Y AE
laða,l aː ð a,L AE DH AE
lea,l ɛː a,L EH AE
lefsa,l ɛ f s a,L EH F S AE
leg,l ɛː ɣ,L EH
lega,l ɛː ɣ a,L EH AE
legbólga,l ɛ ɣ p o u l k a,L EH P OH UW L K AE
legging,l ɛ cː i ŋ k,L EH IH NG K
leggja,l ɛ cː a,L EH AE
leggur,l ɛ kː ʏ r,L EH K R
leggöng,l ɛ ɣ k ø y ŋ k,L EH K NG K
legill,l e iː j ɪ t l,L EH IH Y IH T L
legkaka,l ɛ ɣ kʰ aː k a,L EH K AE K AE
legnám,l ɛ ɣ n a uː m,L EH N AE UW M
legunautur,l ɛː ɣ ʏ n ø yː t ʏ r,L EH N T R
legvatn,l ɛ ɣ v a h t n,L EH V AE HH T N
leif,l e iː v,L EH IH V
leifa,l e iː v a,L EH IH V AE
leifar,l e iː v a r,L EH IH V AE R
leiftur,l e i f t ʏ r,L EH IH F T R
leifturstríð,l e i f t ʏ r s t r iː ð,L EH IH F T R S T R IH DH
leiga,l e iː ɣ a,L EH IH AE
leigja,l e iː j a,L EH IH Y AE
leigubíll,l e iː ɣ ʏ p i t l,L EH IH P IH T L
leika,l e iː k a,L EH IH K AE
leikari,l e iː k aː r ɪ,L EH IH K AE R IH
leikbrúða,l e iː k p r uː ð a,L EH IH K P R UW DH AE
leikfang,l e iː k f a u ŋ k,L EH IH K F AE UW NG K
leikfélag,l e iː k f j ɛː l aː ɣ,L EH IH K F Y EH L AE
leikhús,l e iː k h uː s,L EH IH K HH UW S
leikkona,l e iː k kʰ ɔː n a,L EH IH K K AO N AE
leikmaður,l e iː k m aː ð ʏ r,L EH IH K M AE DH R
leikmynd,l e iː k m ɪ n t,L EH IH K M IH N T
leikrit,l e iː k r ɪː t,L EH IH K R IH T
leikritaskáld,l e iː k r ɪː t a s k a u l t,L EH IH K R IH T AE S K AE UW L T
leikskóli,l e i k s k o uː l ɪ,L EH IH K S K OH UW L IH
leikur,l e iː k ʏ r,L EH IH K R
leikvangur,l e iː k v a u ŋ k ʏ r,L EH IH K V AE UW NG K R
leikvöllur,l e iː k v œ t l ʏ r,L EH IH K V AE T L R
leir,l e iː r,L EH IH R
leira,l e iː r a,L EH IH R AE
leirburður,l e i r p ʏ r ð ʏ r,L EH IH R P R DH R
leit,l e iː t,L EH IH T
leið,l e iː ð,L EH IH DH
leiða,l e iː ð a,L EH IH DH AE
leiðangur,l e iː ð a u ŋ k ʏ r,L EH IH DH AE UW NG K R
leiðari,l e iː ð aː r ɪ,L EH IH DH AE R IH
leiðarstef,l e iː ð a r s t ɛː v,L EH IH DH AE R S T EH V
leiðbeining,l e i ð p e iː n i ŋ k,L EH IH DH P EH IH N IH NG K
leiði,l e iː ð ɪ,L EH IH DH IH
leiðindi,l e iː ð ɪ n t ɪ,L EH IH DH IH N T IH
leiðni,l e i ð n ɪ,L EH IH DH N IH
leiðrétting,l e i ð r j ɛ h t i ŋ k,L EH IH DH R Y EH HH T IH NG K
leiðsla,l e i ð s t l a,L EH IH DH S T L AE
leiðsögn,l e i ð s œ k n,L EH IH DH S AE K N
leiðsögumaður,l e i ð s œː ɣ ʏ m aː ð ʏ r,L EH IH DH S AE M AE DH R
leiðtogi,l e i ð tʰ ɔː j ɪ,L EH IH DH T AO Y IH
leiður,l e iː ð ʏ r,L EH IH DH R
leka,l ɛː k a,L EH K AE
leki,l ɛː c ɪ,L EH IH
lekur,l ɛː k ʏ r,L EH K R
lemja,l ɛ m j a,L EH M Y AE
lemmun,l ɛ mː ʏ n,L EH M N
lemúr,l ɛː m uː r,L EH M UW R
lenda,l ɛ n t a,L EH N T AE
lending,l ɛ n t i ŋ k,L EH N T IH NG K
lengd,l e i ŋ k t,L EH IH NG K T
lengja,l e i ɲ c a,L EH IH AE
lengjast,l e i ɲ c a s t,L EH IH AE S T
lengur,l e i ŋ k ʏ r,L EH IH NG K R
lensa,l ɛ n s a,L EH N S AE
lensutungljurt,l ɛ n s ʏ tʰ u ŋ l j ʏ r̥ t,L EH N S T UW NG L Y T
lepja,l ɛː p j a,L EH P Y AE
leppalúði,l ɛ h p a l uː ð ɪ,L EH HH P AE L UW DH IH
leppur,l ɛ h p ʏ r,L EH HH P R
lerki,l ɛ r̥ c ɪ,L EH IH
les,l ɛː s,L EH S
lesa,l ɛː s a,L EH S AE
lesandabréf,l ɛː s a n t a p r j ɛː v,L EH S AE N T AE P R Y EH V
lesandi,l ɛː s a n t ɪ,L EH S AE N T IH
lesblinda,l ɛː s p l ɪ n t a,L EH S P L IH N T AE
lesblindur,l ɛː s p l ɪ n t ʏ r,L EH S P L IH N T R
lesbía,l ɛ s p iː j a,L EH S P IH Y AE
lesminni,l ɛː s m ɪ nː ɪ,L EH S M IH N IH
lessa,l ɛ sː a,L EH S AE
lest,l ɛ s t,L EH S T
lesta,l ɛ s t a,L EH S T AE
