word,ipa,ARPAbet
nahvaliti,n a x ʋ ǎː l i t i,N AE L IH T IH
nailaziti,n a ǐ l a z i t i,N AE L AE Z IH T IH
naime,n ǎ i m e,N IH M EH
naivac,n a ǐː ʋ a t͡s,N AE AE
naivan,n â iː ʋ a n,N IH AE N
naivnost,n a ǐː ʋ n oː s t,N AE N OH S T
naivčina,n a ǐː ʋ t͡ʃ i n a,N AE CH IH N AE
naizgled,n â i z ɡ l eː d,N IH Z G L EH D
naizmeničan,n a i z m ě n i t͡ʃ a n,N AE IH Z M N IH CH AE N
naizmjeničan,n a i z m j ě n i t͡ʃ a n,N AE IH Z M Y N IH CH AE N
naići,n ǎ iː t͡ɕ i,N IH IH
najahati,n ǎ j a x a t i,N Y AE AE T IH
najam,n ǎː j a m,N Y AE M
najamni,n ǎː j a m n iː,N Y AE M N IH
najamnik,n ǎː j a m n iː k,N Y AE M N IH K
najamnina,n a j a m n ǐ n a,N AE Y AE M N N AE
najava,n âː j a ʋ a,N Y AE AE
najaviti,n a j ǎː ʋ i t i,N AE Y IH T IH
najavljivati,n a j a ʋ ʎ ǐː ʋ a t i,N AE Y AE AE T IH
najavljivač,n a j a ʋ ʎ ǐ ʋ aː t͡ʃ,N AE Y AE AE CH
najednom,n a j ě d n oː m,N AE Y D N OH M
najesti,n ǎ j e s t i,N Y EH S T IH
najezda,n â j e z d a,N Y EH Z D AE
naježiti,n a j ěː ʒ i t i,N AE Y ZH IH T IH
najgvirc,n ǎ j ɡ ʋ i r t͡s,N Y G IH R
najkvirc,n ǎ j k ʋ i r t͡s,N Y K IH R
najlon,n ǎ j l oː n,N Y L OH N
najmanje,n ǎ j m a ɲ e,N Y M AE EH
najprije,n âː j p r i j e,N Y P R IH Y EH
najuriti,n a j ǔː r i t i,N AE Y R IH T IH
najurivati,n a j u r ǐː ʋ a t i,N AE Y UW R AE T IH
najzad,n â j z a d,N Y Z AE D
nakalemiti,n a k ǎ l e m i t i,N AE K L EH M IH T IH
nakana,n âː k a n a,N K AE N AE
nakaniti,n a k ǎː n i t i,N AE K N IH T IH
nakanjivati,n a k a ɲ ǐː ʋ a t i,N AE K AE AE T IH
nakaza,n ǎː k a z a,N K AE Z AE
nakazan,n ǎː k a z a n,N K AE Z AE N
nakaziti,n a k ǎː z i t i,N AE K Z IH T IH
nakit,n ǎː k i t,N K IH T
naklada,n âː k l a d a,N K L AE D AE
naklanjati,n ǎ k l a ɲ a t i,N K L AE AE T IH
naklon,n ǎː k l o n,N K L OH N
nakloniti,n a k l ǒ n i t i,N AE K L N IH T IH
naklonjen,n ǎ k l o ɲ e n,N K L OH EH N
naknada,n âː k n a d a,N K N AE D AE
naknaditi,n ǎ k n a d i t i,N K N AE D IH T IH
naknađivati,n a k n a d͡ʑ ǐː ʋ a t i,N AE K N AE AE T IH
nakon,n ǎ k o n,N K OH N
nakositi,n a k ǒ s i t i,N AE K S IH T IH
nakositi,n a k ǒː s i t i,N AE K S IH T IH
nakosivati,n a k o s ǐː ʋ a t i,N AE K OH S AE T IH
nakot,n ǎ k o t,N K OH T
nakovanj,n â k o ʋ a ɲ,N K OH AE
nakratko,n â k r a t k o,N K R AE T K OH
nakrivo,n â k r iː ʋ o,N K R IH OH
nakupiti,n ǎ k u p i t i,N K UW P IH T IH
nakupljati,n a k ǔː p ʎ a t i,N AE K P AE T IH
nalaz,n ǎː l a z,N L AE Z
nalaziti,n ǎ l a z i t i,N L AE Z IH T IH
nalaznik,n ǎ l a z n iː k,N L AE Z N IH K
nalevo,n â l eː ʋ o,N L EH OH
nalijevo,n â l j eː ʋ o,N L Y EH OH
nalik,n ǎː l i k,N L IH K
nalikovati,n ǎː l i k o ʋ a t i,N L IH K OH AE T IH
naljutiti,n a ʎ ǔː t i t i,N AE T IH T IH
nalog,n ǎː l o ɡ,N L OH G
nalomiti,n a l ǒ m i t i,N AE L M IH T IH
nama,n â m a,N M AE
namakati,n a m ǎː k a t i,N AE M K AE T IH
namaknuti,n a m ǎ k n u t i,N AE M K N UW T IH
namamiti,n a m ǎː m i t i,N AE M M IH T IH
namamljivati,n a m a m ʎ ǐː ʋ a t i,N AE M AE M AE T IH
namaz,n ǎ m aː z,N M AE Z
namaz,n ǎː m a z,N M AE Z
namaći,n ǎ m a t͡ɕ i,N M AE IH
nameniti,n a m ěː n i t i,N AE M N IH T IH
namenjivati,n a m e ɲ ǐː ʋ a t i,N AE M EH AE T IH
namera,n âː m e r a,N M EH R AE
nameran,n ǎː m e r a n,N M EH R AE N
nameravati,n a m e r ǎː ʋ a t i,N AE M EH R AE T IH
namerno,n ǎː m e r n o,N M EH R N OH
namet,n ǎː m e t,N M EH T
nametati,n a m ě t a t i,N AE M T AE T IH
nametljiv,n a m ě t ʎ i ʋ,N AE M T IH
nametnuti,n ǎ m e t n u t i,N M EH T N UW T IH
nameštaj,n â m e ʃ t aː j,N M EH SH T AE Y
namicati,n ǎ m i t͡s a t i,N M IH AE T IH
namijeniti,n a m j ěː n i t i,N AE M Y N IH T IH
namjenjivati,n a m j e ɲ ǐː ʋ a t i,N AE M Y EH AE T IH
namjera,n âː m j e r a,N M Y EH R AE
namjeran,n ǎː m j e r a n,N M Y EH R AE N
namjeravati,n a m j e r ǎː ʋ a t i,N AE M Y EH R AE T IH
namjerno,n ǎː m j e r n o,N M Y EH R N OH
namještaj,n â m j e ʃ t aː j,N M Y EH SH T AE Y
namleti,n ǎ m l e t i,N M L EH T IH
namljeti,n ǎ m ʎ e t i,N M EH T IH
namnažati,n a m n ǎː ʒ a t i,N AE M N ZH AE T IH
namnožavati,n a m n o ʒ ǎː ʋ a t i,N AE M N OH ZH AE T IH
namnožiti,n a m n ǒ ʒ i t i,N AE M N ZH IH T IH
namočiti,n a m ǒ t͡ʃ i t i,N AE M CH IH T IH
nana,n ǎː n a,N N AE
nanervirati,n a n e r ʋ ǐː r a t i,N AE N EH R R AE T IH
nanišaniti,n a n i ʃ ǎː n i t i,N AE N IH SH N IH T IH
nanoge,n ǎ n o ɡ e,N N OH G EH
nanovo,n â n o ʋ o,N N OH OH
naoblačiti,n a o b l ǎː t͡ʃ i t i,N AE OH B L CH IH T IH
naoblačivati,n a o b l a t͡ʃ ǐː ʋ a t i,N AE OH B L AE CH AE T IH
naobrazba,n â o b r a z b a,N OH B R AE Z B AE
naokolo,n â o k o l o,N OH K OH L OH
naopako,n â o p aː k o,N OH P AE K OH
naopačke,n â o p a t͡ʃ k eː,N OH P AE CH K EH
naoružanje,n a o r u ʒ ǎː ɲ e,N AE OH R UW ZH EH
naoružati,n a o r ǔ ʒ a t i,N AE OH R ZH AE T IH
naoružavati,n a o r u ʒ ǎː ʋ a t i,N AE OH R UW ZH AE T IH
naočale,n â o t͡ʃ aː l e,N OH CH AE L EH
naočare,n â o t͡ʃ aː r e,N OH CH AE R EH
naočit,n ǎ o t͡ʃ i t,N OH CH IH T
naoštriti,n a ǒ ʃ t r i t i,N AE SH T R IH T IH
napadaj,n â p a d aː j,N P AE D AE Y
napadan,n ǎː p a d a n,N P AE D AE N
napadati,n ǎ p a d a t i,N P AE D AE T IH
napadno,n ǎː p a d n o,N P AE D N OH
napadnost,n ǎː p a d n oː s t,N P AE D N OH S T
napalm,n ǎ p a l m,N P AE L M
napamet,n â p a m eː t,N P AE M EH T
napast,n ǎː p a s t,N P AE S T
napasti,n ǎ p a s t i,N P AE S T IH
napatiti,n ǎ p a t i t i,N P AE T IH T IH
napet,n â p eː t,N P EH T
napeti,n ǎ p eː t i,N P EH T IH
napeto,n â p eː t o,N P EH T OH
napeći,n ǎ p e t͡ɕ i,N P EH IH
napijati,n a p ǐː j a t i,N AE P Y AE T IH
napinjati,n ǎ p i ɲ a t i,N P IH AE T IH
napisati,n a p ǐː s a t i,N AE P S AE T IH
napitak,n ǎː p i t a k,N P IH T AE K
napiti,n ǎ p i t i,N P IH T IH
naplata,n âː p l a t a,N P L AE T AE
napojnica,n ǎː p oː j n i t͡s a,N P OH Y N IH AE
napokon,n â p o k o n,N P OH K OH N
napola,n â p o l a,N P OH L AE
napolje,n â p o ʎ e,N P OH EH
napolju,n â p o ʎ u,N P OH UW
napomena,n â p o m e n a,N P OH M EH N AE
napomenuti,n a p o m ěː n u t i,N AE P OH M N UW T IH
napominjati,n a p ǒ m i ɲ a t i,N AE P M IH AE T IH
napon,n ǎː p o n,N P OH N
napor,n ǎː p o r,N P OH R
naporan,n ǎː p oː r a n,N P OH R AE N
naporno,n ǎː p oː r n o,N P OH R N OH
naposletku,n a p o s l ěː t k u,N AE P OH S L T K UW
naposljetku,n a p o s ʎ ěː t k u,N AE P OH S T K UW
naprava,n âː p r a ʋ a,N P R AE AE
napraviti,n a p r a ʋ i t i,N AE P R AE IH T IH
napraviti,n ǎ p r a ʋ i t i,N P R AE IH T IH
napred,n â p r eː d,N P R EH D
napredak,n ǎ p r e d a k,N P R EH D AE K
napredan,n ǎ p r e d a n,N P R EH D AE N
napredovanje,n ǎ p r e d o ʋ aː ɲ e,N P R EH D OH AE EH
napredovati,n ǎ p r e d o ʋ a t i,N P R EH D OH AE T IH
naprem,n â p r e m,N P R EH M
naprema,n ǎ p r e m a,N P R EH M AE
naprijed,n â p r j eː d,N P R Y EH D
napričati,n a p r ǐː t͡ʃ a t i,N AE P R CH AE T IH
naprosto,n â p r o s t o,N P R OH S T OH
naprotiv,n â p r o t iː ʋ,N P R OH T IH
naprtnjača,n ǎ p r t ɲ a t͡ʃ a,N P R T AE CH AE
napulj,n ǎː p u ʎ,N P UW
napuniti,n ǎ p u n i t i,N P UW N IH T IH
napustiti,n a p ǔ s t i t i,N AE P S T IH T IH
napučiti,n a p ǔː t͡ʃ i t i,N AE P CH IH T IH
napučivati,n a p u t͡ʃ ǐː ʋ a t i,N AE P UW CH AE T IH
napušen,n ǎ p u ʃ e n,N P UW SH EH N
napušiti,n ǎ p u ʃ i t i,N P UW SH IH T IH
napuštati,n a p ǔː ʃ t a t i,N AE P SH T AE T IH
nar,n â r,N R
naracija,n a r ǎː t͡s i j a,N AE R IH Y AE
narandža,n ǎ r aː n d͡ʒ a,N R AE N JH AE
narandžast,n ǎ r aː n d͡ʒ a s t,N R AE N JH AE S T
naranča,n ǎ r aː n t͡ʃ a,N R AE N CH AE
narančast,n ǎ r aː n t͡ʃ a s t,N R AE N CH AE S T
narasti,n à r âː s t i,N R S T IH
narativan,n â r a t iː ʋ a n,N R AE T IH AE N
naravno,n ǎː r a ʋ n o,N R AE N OH
narađati,n a r ǎː d͡ʑ a t i,N AE R AE T IH
narcis,n ǎ r t͡s i s,N R IH S
narcisizam,n a r t͡s i s ǐ z a m,N AE R IH S Z AE M
narcizam,n a r t͡s ǐ z a m,N AE R Z AE M
nard,n â r d,N R D
naredba,n ǎː r e d b a,N R EH D B AE
naredni,n ǎː r e d n iː,N R EH D N IH
narednica,n ǎː r e d n i t͡s a,N R EH D N IH AE
narednik,n ǎː r e d n iː k,N R EH D N IH K
narečje,n ǎː r e t͡ʃ j e,N R EH CH Y EH
naricati,n a r ǐː t͡s a t i,N AE R AE T IH
narisati,n ǎ r i s a t i,N R IH S AE T IH
narječje,n ǎː r j eː t͡ʃ j e,N R Y EH CH Y EH
narkoman,n a r k ǒ m aː n,N AE R K M AE N
narkomanka,n a r k ǒ m aː n k a,N AE R K M AE N K AE
narkotik,n a r k ǒ t i k,N AE R K T IH K
narkoza,n a r k ǒː z a,N AE R K Z AE
narod,n ǎː r o d,N R OH D
naroditi,n a r ǒ d i t i,N AE R D IH T IH
narodni,n ǎː r o d n iː,N R OH D N IH
narodnost,n ǎː r o d n oː s t,N R OH D N OH S T
naročit,n ǎː r o t͡ʃ i t,N R OH CH IH T
naročito,n ǎː r o t͡ʃ i t o,N R OH CH IH T OH
narudžba,n ǎː r u d͡ʒ b a,N R UW JH B AE
narukvica,n ǎ r u k ʋ i t͡s a,N R UW K IH AE
naručiti,n a r ǔː t͡ʃ i t i,N AE R CH IH T IH
naručivati,n a r u t͡ʃ ǐː ʋ a t i,N AE R UW CH AE T IH
naručje,n ǎː r uː t͡ʃ j e,N R UW CH Y EH
nas,n âː s,N S
nasamariti,n a s a m ǎː r i t i,N AE S AE M R IH T IH
nasamarivati,n a s a m a r ǐː ʋ a t i,N AE S AE M AE R AE T IH
nasamo,n â s aː m o,N S AE M OH
naseliti,n a s ě l i t i,N AE S L IH T IH
naseljavati,n a s e ʎ ǎː ʋ a t i,N AE S EH AE T IH
naselje,n ǎː s eː ʎ e,N S EH EH
naseljen,n ǎ s e ʎ e n,N S EH EH N
naseljenica,n a s e ʎ ě n i t͡s a,N AE S EH N IH AE
naseljenik,n a s e ʎ ě n iː k,N AE S EH N IH K
naseljenički,n a s e ʎ ě n iː t͡ʃ k iː,N AE S EH N IH CH K IH
naseobina,n ǎː s e o b i n a,N S EH OH B IH N AE
nasilan,n ǎː s i l a n,N S IH L AE N
nasilje,n ǎː s iː ʎ e,N S IH EH
nasilnik,n ǎː s iː l n iː k,N S IH L N IH K
nasilno,n ǎː s i l n o,N S IH L N OH
nasip,n ǎː s i p,N S IH P
nasititi,n ǎ s i t i t i,N S IH T IH T IH
naslaga,n âː s l a ɡ a,N S L AE G AE
naslanjati,n ǎ s l a ɲ a t i,N S L AE AE T IH
nasledan,n ǎː s ʎ e d a n,N S EH D AE N
naslediti,n a s l ěː d i t i,N AE S L D IH T IH
naslednica,n ǎː s l e d n i t͡s a,N S L EH D N IH AE
naslednik,n ǎː s l e d n iː k,N S L EH D N IH K
naslepo,n â s l eː p o,N S L EH P OH
nasleđe,n ǎː s l eː d͡ʑ e,N S L EH EH
nasleđivanje,n a s l e d͡ʑ ǐː ʋ aː ɲ e,N AE S L EH AE EH
nasleđivati,n a s l e d͡ʑ ǐː ʋ a t i,N AE S L EH AE T IH
naslijediti,n a s l i j ěː d i t i,N AE S L IH Y D IH T IH
naslijepo,n â s l i j eː p o,N S L IH Y EH P OH
naslikati,n ǎ s l i k a t i,N S L IH K AE T IH
nasljedan,n ǎː s ʎ e d a n,N S EH D AE N
nasljednica,n ǎː s ʎ e d n i t͡s a,N S EH D N IH AE
nasljednik,n ǎː s ʎ e d n iː k,N S EH D N IH K
nasljeđe,n ǎː s ʎ eː d͡ʑ e,N S EH EH
nasljeđivanje,n a s ʎ e d͡ʑ ǐː ʋ aː ɲ e,N AE S EH AE EH
nasljeđivati,n a s ʎ e d͡ʑ ǐː ʋ a t i,N AE S EH AE T IH
naslon,n ǎː s l o n,N S L OH N
nasloniti,n a s l ǒ n i t i,N AE S L N IH T IH
naslonjač,n a s l ǒ ɲ aː t͡ʃ,N AE S L AE CH
naslov,n ǎː s l o ʋ,N S L OH
naslovnik,n ǎː s l oː ʋ n iː k,N S L OH N IH K
naslutiti,n a s l ǔː t i t i,N AE S L T IH T IH
naslućivati,n a s l u t͡ɕ ǐː ʋ a t i,N AE S L UW AE T IH
nasmejati,n a s m ě j a t i,N AE S M Y AE T IH
nasmejavati,n a s m e j ǎː ʋ a t i,N AE S M EH Y AE T IH
nasmešiti,n a s m ěː ʃ i t i,N AE S M SH IH T IH
nasmijati,n a s m ǐ j a t i,N AE S M Y AE T IH
nasmijavati,n a s m i j ǎː ʋ a t i,N AE S M IH Y AE T IH
nasmiješiti,n a s m j ěː ʃ i t i,N AE S M Y SH IH T IH
naspati,n ǎ s p a t i,N S P AE T IH
naspavati,n a s p ǎː ʋ a t i,N AE S P AE T IH
nasred,n â s r e d,N S R EH D
nasrnuti,n a s řː n u t i,N AE S N UW T IH
nasrtati,n ǎ s r t a t i,N S R T AE T IH
nasrtljiv,n a s ř t ʎ i ʋ,N AE S T IH
nastajati,n ǎ s t a j a t i,N S T AE Y AE T IH
nastanak,n ǎ s t a n a k,N S T AE N AE K
nastaniti,n a s t ǎː n i t i,N AE S T N IH T IH
nastanjivati,n a s t a ɲ ǐː ʋ a t i,N AE S T AE AE T IH
nastati,n ǎ s t a t i,N S T AE T IH
nastavak,n ǎː s t a ʋ a k,N S T AE AE K
nastaviti,n ǎ s t a ʋ i t i,N S T AE IH T IH
nastavljati,n ǎ s t a ʋ ʎ a t i,N S T AE AE T IH
nastavljač,n a s t ǎ ʋ ʎ aː t͡ʃ,N AE S T AE CH
nastojati,n ǎː s t o j a t i,N S T OH Y AE T IH
nastradati,n a s t r ǎː d a t i,N AE S T R D AE T IH
nastran,n ǎ s t r a n,N S T R AE N
nastrano,n ǎ s t r a n o,N S T R AE N OH
nastranost,n ǎ s t r a n oː s t,N S T R AE N OH S T
nastup,n ǎː s t u p,N S T UW P
nastupati,n a s t ǔː p a t i,N AE S T P AE T IH
nastupiti,n a s t ǔː p i t i,N AE S T P IH T IH
nasukati,n a s ǔː k a t i,N AE S K AE T IH
nasumce,n ǎ s u m t͡s eː,N S UW M EH
nasumice,n ǎ s u m i t͡s eː,N S UW M IH EH
nasuprot,n â s u p r o t,N S UW P R OH T
natalni,n ǎ t aː l n iː,N T AE L N IH
natapati,n a t ǎː p a t i,N AE T P AE T IH
natenane,n a t e n ǎː n e,N AE T EH N N EH
naterati,n ǎ t e r a t i,N T EH R AE T IH
nateravati,n a t e r ǎː ʋ a t i,N AE T EH R AE T IH
naterivati,n a t e r ǐː ʋ a t i,N AE T EH R AE T IH
natečaj,n â t e t͡ʃ aː j,N T EH CH AE Y
natjerati,n ǎ t j e r a t i,N T Y EH R AE T IH
natjeravati,n a t j e r ǎː ʋ a t i,N AE T Y EH R AE T IH
natjerivati,n a t j e r ǐː ʋ a t i,N AE T Y EH R AE T IH
natječaj,n â t j e t͡ʃ aː j,N T Y EH CH AE Y
natkriliti,n a t k r ǐː l i t i,N AE T K R L IH T IH
natkriljivati,n a t k r i ʎ ǐː ʋ a t i,N AE T K R IH AE T IH
natmuren,n ǎ t m uː r e n,N T M UW R EH N
natopiti,n a t ǒ p i t i,N AE T P IH T IH
natrag,n â t r aː ɡ,N T R AE G
natraške,n â t r a ʃ k eː,N T R AE SH K EH
natrij,n âː t r iː j,N T R IH Y
natruha,n âː t r u x a,N T R UW AE
natuknica,n ǎ t u k n i t͡s a,N T UW K N IH AE
naturalan,n â t u r aː l a n,N T UW R AE L AE N
naturalizam,n a t u r a l ǐ z a m,N AE T UW R AE L Z AE M
nauditi,n ǎ u d i t i,N UW D IH T IH
nauka,n ǎ u k a,N UW K AE
naum,n ǎ u m,N UW M
naumiti,n a ǔ m i t i,N AE M IH T IH
nautički,n a ǔ t i t͡ʃ k iː,N AE T IH CH K IH
naučan,n ǎː u t͡ʃ a n,N UW CH AE N
naučiti,n a ǔ t͡ʃ i t i,N AE CH IH T IH
naučnik,n ǎ u t͡ʃ n iː k,N UW CH N IH K
naušnica,n ǎ u ʃ n i t͡s a,N UW SH N IH AE
navada,n âː ʋ a d a,N AE D AE
navaliti,n a ʋ ǎː l i t i,N AE L IH T IH
navaljivati,n a ʋ a ʎ ǐː ʋ a t i,N AE AE AE T IH
navesti,n ǎ ʋ e s t i,N EH S T IH
navesti,n ǎ ʋ eː s t i,N EH S T IH
navezati,n a ʋ ěː z a t i,N AE Z AE T IH
naveče,n â ʋ e t͡ʃ eː,N EH CH EH
navečer,n â ʋ e t͡ʃ eː r,N EH CH EH R
navijač,n a ʋ ǐ j aː t͡ʃ,N AE Y AE CH
navika,n âː ʋ i k a,N IH K AE
navikavati,n a ʋ i k ǎː ʋ a t i,N AE IH K AE T IH
naviknuti,n ǎ ʋ i k n u t i,N IH K N UW T IH
navići,n ǎ ʋ i t͡ɕ i,N IH IH
navlastito,n ǎ ʋ l a s t i t o,N L AE S T IH T OH
navlažiti,n ǎ ʋ l a ʒ i t i,N L AE ZH IH T IH
navod,n ǎː ʋ o d,N OH D
navoditi,n a ʋ ǒ d i t i,N AE D IH T IH
navodni,n ǎː ʋ o d n iː,N OH D N IH
navodnik,n ǎː ʋ o d n iː k,N OH D N IH K
navodno,n ǎː ʋ o d n o,N OH D N OH
navoziti,n a ʋ ǒ z i t i,N AE Z IH T IH
navrat,n ǎː ʋ r a t,N R AE T
navratiti,n a ʋ r ǎː t i t i,N AE R T IH T IH
navraćati,n ǎ ʋ r a t͡ɕ a t i,N R AE AE T IH
navreme,n â ʋ r eː m e,N R EH M EH
navrh,n ǎ ʋ r x,N R
navrijeme,n â ʋ r i j eː m e,N R IH Y EH M EH
nazad,n â z aː d,N Z AE D
nazadan,n ǎ z a d a n,N Z AE D AE N
nazadovati,n ǎ z a d o ʋ a t i,N Z AE D OH AE T IH
nazal,n ǎ z aː l,N Z AE L
nazalni,n ǎ z aː l n iː,N Z AE L N IH
nazalnost,n a z ǎː l n oː s t,N AE Z L N OH S T
nazdraviti,n ǎ z d r a ʋ i t i,N Z D R AE IH T IH
nazdravljati,n ǎ z d r a ʋ ʎ a t i,N Z D R AE AE T IH
naziv,n ǎː z i ʋ,N Z IH
nazivati,n a z ǐː ʋ a t i,N AE Z AE T IH
nazivnik,n ǎː z iː ʋ n iː k,N Z IH N IH K
nazor,n ǎː z o r,N Z OH R
nazvati,n ǎ z ʋ a t i,N Z AE T IH
naći,n ǎː t͡ɕ i,N IH
naćve,n â t͡ɕ ʋ e,N EH
načelnik,n ǎː t͡ʃ e l n iː k,N CH EH L N IH K
načelo,n a t͡ʃ ěː l o,N AE CH L OH
način,n ǎː t͡ʃ i n,N CH IH N
načiniti,n a t͡ʃ ǐ n i t i,N AE CH N IH T IH
načitan,n â t͡ʃ i t aː n,N CH IH T AE N
načuti,n ǎ t͡ʃ u t i,N CH UW T IH
naš,n â ʃ,N SH
naški,n â ʃ k i,N SH K IH
naški,n â ʃ k iː,N SH K IH
nažalost,n â ʒ a l oː s t,N ZH AE L OH S T
ne,n e,N EH
neadekvatan,n ê a d e k ʋ aː t a n,N AE D EH K AE T AE N
neaktivan,n ê a k t iː ʋ a n,N AE K T IH AE N
nebeski,n e b ě s k iː,N EH B S K IH
nebitan,n ê b iː t a n,N B IH T AE N
nebitnost,n ê b iː t n oː s t,N B IH T N OH S T
nebo,n ê b o,N B OH
neboder,n ê b o d eː r,N B OH D EH R
nebog,n ě b o ɡ,N B OH G
nebrojen,n ě b r o j e n,N B R OH Y EH N
nebrojeno,n ě b r o j e n o,N B R OH Y EH N OH
nebulozan,n ê b u l oː z a n,N B UW L OH Z AE N
nedaleko,n ê d a l e k o,N D AE L EH K OH
nedavan,n ê d aː ʋ a n,N D AE AE N
nedavno,n ê d aː ʋ n o,N D AE N OH
nedefiniran,n e d e f ǐ n iː r aː n,N EH D EH F N IH R AE N
nedelja,n ě d e ʎ a,N D EH AE
nedeljiv,n e d ě ʎ i ʋ,N EH D IH
nedeljni,n ě d eː ʎ n iː,N D EH N IH
nedjelja,n ě d j e ʎ a,N D Y EH AE
nedjeljiv,n e d j ě ʎ i ʋ,N EH D Y IH
nedjeljni,n ě d j eː ʎ n iː,N D Y EH N IH
nedodirljiv,n e d o d ǐ r ʎ i ʋ,N EH D OH D R IH
nedohvatljiv,n e d o x ʋ ǎ t ʎ i ʋ,N EH D OH T IH
nedohvatljivost,n e d o x ʋ ǎ t ʎ i ʋ oː s t,N EH D OH T IH OH S T
nedokaziv,n e d o k ǎ z i ʋ,N EH D OH K Z IH
nedopustiv,n e d o p ǔ s t i ʋ,N EH D OH P S T IH
nedopustivo,n e d o p ǔ s t i ʋ o,N EH D OH P S T IH OH
nedosledan,n e d ǒ s l e d a n,N EH D S L EH D AE N
nedosljedan,n e d ǒ s ʎ e d a n,N EH D S EH D AE N
nedostajati,n e d ǒ s t a j a t i,N EH D S T AE Y AE T IH
nedostajući,n e d ǒ s t a j uː t͡ɕ iː,N EH D S T AE Y UW IH
nedostatak,n e d o s t ǎː t a k,N EH D OH S T T AE K
nedostižan,n ê d o s t i ʒ a n,N D OH S T IH ZH AE N
nedoumica,n e d ǒ u m i t͡s a,N EH D UW M IH AE
nedovoljan,n ê d o ʋ oː ʎ a n,N D OH OH AE N
nedra,n ê d r a,N D R AE
nedruštven,n ě d r u ʃ t ʋ e n,N D R UW SH T EH N
nedužan,n ê d uː ʒ a n,N D UW ZH AE N
nedužno,n ê d uː ʒ n o,N D UW ZH N OH
nedvojben,n e d ʋ ǒ j b e n,N EH D Y B EH N
nedvojbeno,n e d ʋ ǒ j b e n o,N EH D Y B EH N OH
neefikasan,n ê e f i k a s a n,N EH F IH K AE S AE N
nega,n ê ɡ a,N G AE
negacija,n e ɡ ǎː t͡s i j a,N EH G IH Y AE
negativac,n e ɡ a t ǐː ʋ a t͡s,N EH G AE T AE
negativan,n ê ɡ a t iː ʋ a n,N G AE T IH AE N
negativnost,n e ɡ a t ǐː ʋ n oː s t,N EH G AE T N OH S T
negator,n ě ɡ aː t o r,N G AE T OH R
negda,n ê ɡ d a,N G D AE
negde,n ê ɡ d e,N G D EH
negdje,n ê ɡ d j e,N G D Y EH
negirati,n e ɡ ǐː r a t i,N EH G R AE T IH
nego,n ê ɡ o,N G OH
negodovati,n ě ɡ o d o ʋ a t i,N G OH D OH AE T IH
negostoljubiv,n e ɡ o s t o ʎ ǔ b i ʋ,N EH G OH S T OH B IH
negostoljubivost,n e ɡ o s t o ʎ ǔ b i ʋ oː s t,N EH G OH S T OH B IH OH S T
negovatelj,n e ɡ ǒ ʋ a t e ʎ,N EH G AE T EH
negovateljica,n e ɡ o ʋ a t ě ʎ i t͡s a,N EH G OH AE T IH AE
negovateljičin,n e ɡ o ʋ a t ě ʎ i t͡ʃ i n,N EH G OH AE T IH CH IH N
negovati,n ê ɡ o ʋ a t i,N G OH AE T IH
negve,n ê ɡ ʋ e,N G EH
negđe,n ê ɡ d͡ʑ e,N G EH
nehotice,n ě x o t i t͡s eː,N OH T IH EH
nehotičan,n ě x o t i t͡ʃ a n,N OH T IH CH AE N
nehuman,n ê x u m aː n,N UW M AE N
nehumanost,n ê x u m aː n oː s t,N UW M AE N OH S T
neimar,n ě i m aː r,N IH M AE R
neimaština,n e i m ǎː ʃ t i n a,N EH IH M SH T IH N AE
neiscrpan,n ê i s t͡s r̄ p a n,N IH S R P AE N
neiscrpiv,n e i s t͡s ř̩ p i ʋ,N EH IH S P IH
neiscrpljiv,n e i s t͡s ř̩ p ʎ i ʋ,N EH IH S P IH
neiskren,n ě i s k r e n,N IH S K R EH N
neiskreno,n ě i s k r e n o,N IH S K R EH N OH
neiskrenost,n ě i s k r e n oː s t,N IH S K R EH N OH S T
neiskusan,n ê i s k u s a n,N IH S K UW S AE N
neistina,n ě i s t i n a,N IH S T IH N AE
neistinit,n ě i s t i n i t,N IH S T IH N IH T
neizbežan,n ê i z b eː ʒ a n,N IH Z B EH ZH AE N
neizbežno,n ê i z b eː ʒ n o,N IH Z B EH ZH N OH
neizbježan,n ê i z b j eː ʒ a n,N IH Z B Y EH ZH AE N
neizbježno,n ê i z b j eː ʒ n o,N IH Z B Y EH ZH N OH
neizbrisiv,n e i z b r ǐ s i ʋ,N EH IH Z B R S IH
neizlečiv,n e i z l ě t͡ʃ i ʋ,N EH IH Z L CH IH
neizlečivost,n e i z l ě t͡ʃ i ʋ oː s t,N EH IH Z L CH IH OH S T
neizlječiv,n e i z ʎ ě t͡ʃ i ʋ,N EH IH Z CH IH
neizlječivost,n e i z ʎ ě t͡ʃ i ʋ oː s t,N EH IH Z CH IH OH S T
neizrečen,n e i z r ě t͡ʃ e n,N EH IH Z R CH EH N
neizvediv,n e i z ʋ ě d i ʋ,N EH IH Z D IH
neizvesno,n ê i z ʋ e s n o,N IH Z EH S N OH
neizvesnost,n ê i z ʋ e s n oː s t,N IH Z EH S N OH S T
neizvestan,n ê i z ʋ e s t a n,N IH Z EH S T AE N
neizvjesno,n ê i z ʋ j e s n o,N IH Z Y EH S N OH
neizvjesnost,n ê i z ʋ j e s n oː s t,N IH Z Y EH S N OH S T
