word,ipa,ARPAbet
hogepriesterschap,ɦ oː ɣ ə p r i s t ə r s x ɑ p,OH AX P R IH S T AX R S AA P
hoger,ɦ oː ɣ ə r,OH AX R
hogeschool,ɦ oː ɣ ə s x oː l,OH AX S OH L
hogesnelheidstrein,ɦ oː ɣ ə s n ɛ l ɦ ɛ i̯ t s t r ɛ i̯ n,OH AX S N EH L EH IH T S T R EH IH N
hoi,ɦ ɔ i̯,AO IH
hok,ɦ ɔ k,AO K
hol,ɦ ɔ l,AO L
holbewoner,ɦ ɔ l b ə ʋ oː n ə r,AO L B AX OH N AX R
holebi,ɦ oː l ə b i,OH L AX B IH
holenbeer,ɦ oː l ə n b eː r,OH L AX N B EH R
holenleeuw,ɣ r ɔ t ə n l eː u̯,R AO T AX N L EH W
holistisch,ɦ oː l ɪ s t i s,OH L IH S T IH S
holland,ɦ ɔ l ɑ n t,AO L AA N T
hollander,ɦ ɔ l ɑ n d ə r,AO L AA N D AX R
hollands,ɦ ɔ l ɑ n t s,AO L AA N T S
hollen,ɦ ɔ l ə n,AO L AX N
hollum,ɦ ɔ l ʏ m,AO L M
holmen,ɦ ɔ l m ə n,AO L M AX N
holocaust,ɦ ɔ l oː k ɑ u̯ s t,AO L OH K AA W S T
holografie,ɦ oː l oː ɣ r aː f i,OH L OH R AE F IH
hologram,ɦ oː l oː ɣ r ɑ m,OH L OH R AA M
holrond,ɦ ɔ l r ɔ n t,AO L R AO N T
holte,ɦ ɔ l t ə,AO L T AX
holtedier,ɦ ɔ l t ə d iː r,AO L T AX D IH R
holtetje,ɦ ɔ l t ə t j ə,AO L T AX T Y AX
homeopathie,ɦ oː m eː oː p aː t i,OH M EH OH P AE T IH
homeopathisch,ɦ oː m eː oː p aː t i s,OH M EH OH P AE T IH S
homerisch,ɦ oː m eː r i s,OH M EH R IH S
hommage,ɦ ɔ m aː ʒ ə,AO M AE ZH AX
hommel,ɦ ɔ m ə l,AO M AX L
hommelbij,ɦ ɔ m ə l b ɛ i̯,AO M AX L B EH IH
homo,ɦ oː m oː,OH M OH
homobar,ɦ oː m oː b ɑ r,OH M OH B AA R
homofobie,ɦ oː m oː f oː b i,OH M OH F OH B IH
homofobisch,ɦ oː m oː f oː b i s,OH M OH F OH B IH S
homofoob,ɦ oː m oː f oː p,OH M OH F OH P
homohaat,ɦ oː m oː ɦ aː t,OH M OH AE T
homonationalisme,ɦ oː m oː n ɑ t ʃ oː n aː l ɪ s m ə,OH M OH N AA T SH OH N AE L IH S M AX
homorgaan,ɦ oː m ɔ r ɣ aː n,OH M AO R AE N
homoseksualiteit,ɦ oː m oː s ɛ k s y aː l i t ɛ i̯ t,OH M OH S EH K S AE L IH T EH IH T
hond,ɦ ɔ n t,AO N T
hondachtige,ɦ ɔ n t ɑ x t ə ɣ ə,AO N T AA T AX AX
hondehok,ɦ ɔ n d ə ɦ ɔ k,AO N D AX AO K
honden,ɦ ɔ n d ə n,AO N D AX N
hondenbaan,ɦ ɔ n d ə n b aː n,AO N D AX N B AE N
hondenbrok,ɦ ɔ n d ə n b r ɔ k,AO N D AX N B R AO K
hondendrol,ɦ ɔ n d ə n d r ɔ l,AO N D AX N D R AO L
hondenfokker,ɦ ɔ n d ə n f ɔ k ə r,AO N D AX N F AO K AX R
hondengevecht,ɦ ɔ n d ə n ɣ ə v ɛ x t,AO N D AX N AX V EH T
hondenhok,ɦ ɔ n d ə n ɦ ɔ k,AO N D AX N AO K
hondenkar,ɦ ɔ n d ə n k ɑ r,AO N D AX N K AA R
hondenkot,ɦ ɔ n d ə n k ɔ t,AO N D AX N K AO T
hondenleven,ɦ ɔ n d ə n l eː v ə n,AO N D AX N L EH V AX N
hondenlul,ɦ ɔ n d ə n l ʏ l,AO N D AX N L L
hondenmand,ɦ ɔ n d ə m ɑ n t,AO N D AX M AA N T
hondenmens,ɦ ɔ n d ə n m ɛ n s,AO N D AX N M EH N S
hondenmoeder,ɦ ɔ n d ə n m u d ə r,AO N D AX N M UW D AX R
hondenpoep,ɦ ɔ n d ə n p u p,AO N D AX N P UW P
hondenras,ɦ ɔ n d ə n r ɑ s,AO N D AX N R AA S
hondenslee,ɦ ɔ n d ə n s l eː,AO N D AX N S L EH
hondenstront,ɦ ɔ n d ə n s t r ɔ n t,AO N D AX N S T R AO N T
hondentrainer,ɦ ɔ n d ə n t r eː n ə r,AO N D AX N T R EH N AX R
hondenwacht,ɦ ɔ n d ə n ʋ ɑ x t,AO N D AX N AA T
hondenweer,ɦ ɔ n d ə n ʋ eː r,AO N D AX N EH R
honderd,ɦ ɔ n d ə r t,AO N D AX R T
honderdduizend,ɦ ɔ n d ə r t d œ y̯ z ə n t,AO N D AX R T D AE Z AX N T
honds,ɦ ɔ n t s,AO N T S
hondsbrutaal,ɦ ɔ n t s b r y t aː l,AO N T S B R T AE L
hondsdagen,ɦ ɔ n t s d aː ɣ ə n,AO N T S D AE AX N
hondsdolheid,ɦ ɔ n t s d ɔ l ɦ ɛ i̯ t,AO N T S D AO L EH IH T
hondshaai,ɦ ɔ n t s ɦ aː i̯,AO N T S AE IH
hondsmoe,ɦ ɔ n t s m u,AO N T S M UW
hondstrouw,ɦ ɔ n t s t r ɑ u̯,AO N T S T R AA W
hongaar,ɦ ɔ ŋ ɣ aː r,AO NG AE R
hongaars,ɦ ɔ ŋ ɣ aː r s,AO NG AE R S
hongarije,ɦ ɔ ŋ ɣ aː r ɛ i̯ j ə,AO NG AE R EH IH Y AX
honger,ɦ ɔ ŋ ə r,AO NG AX R
hongerdood,ɦ ɔ ŋ ə r d oː t,AO NG AX R D OH T
hongerig,ɦ ɔ ŋ ə r ə x,AO NG AX R AX
hongerloon,ɦ ɔ ŋ ə r l oː n,AO NG AX R L OH N
hongeroedeem,ɦ ɔ ŋ ə r øː d eː m,AO NG AX R D EH M
hongersnood,ɦ ɔ ŋ ə r s n oː t,AO NG AX R S N OH T
hongerstaker,ɦ ɔ ŋ ə r s t aː k ə r,AO NG AX R S T AE K AX R
hongerstaking,ɦ ɔ ŋ ə r s t aː k ɪ ŋ,AO NG AX R S T AE K IH NG
honing,ɦ oː n ɪ ŋ,OH N IH NG
honingbeer,ɦ oː n ɪ ŋ b eː r,OH N IH NG B EH R
honingbij,ɦ oː n ɪ ŋ b ɛ i̯,OH N IH NG B EH IH
honingboom,ɦ oː n ɪ ŋ b oː m,OH N IH NG B OH M
honingdas,ɦ oː n ɪ ŋ d ɑ s,OH N IH NG D AA S
honk,ɦ ɔ ŋ k,AO NG K
honkbal,ɦ ɔ ŋ k b ɑ l,AO NG K B AA L
honkbalclub,ɦ ɔ ŋ k b ɑ l k l ʏ p,AO NG K B AA L K L P
honkbalknuppel,ɦ ɔ ŋ k b ɑ l k n ʏ p ə l,AO NG K B AA L K N P AX L
honkballen,ɦ ɔ ŋ k b ɑ l ə n,AO NG K B AA L AX N
honkballer,ɦ ɔ ŋ k b ɑ l ə r,AO NG K B AA L AX R
honkbalspeler,ɦ ɔ ŋ k b ɑ l s p eː l ə r,AO NG K B AA L S P EH L AX R
honkbalveld,ɦ ɔ ŋ k b ɑ l v ɛ l t,AO NG K B AA L V EH L T
honkvast,ɦ ɔ ŋ k f ɑ s t,AO NG K F AA S T
honnepon,ɦ ɔ n ə p ɔ n,AO N AX P AO N
honoloeloe,ɦ oː n oː l u l u,OH N OH L UW L UW
honorarium,ɦ oː n oː r aː r i ʏ m,OH N OH R AE R IH M
hoofd,ɦ oː f t,OH F T
hoofdbureau,ɦ oː f t b y r oː,OH F T B R OH
hoofddoek,ɦ oː f d u k,OH F D UW K
hoofddoekjesbelasting,ɦ oː f t d u k j ə s b ə l ɑ s t ɪ ŋ,OH F T D UW K Y AX S B AX L AA S T IH NG
hoofdelijk,ɦ oː f d ə l ə k,OH F D AX L AX K
hoofdeling,ɦ oː f d ə l ɪ ŋ,OH F D AX L IH NG
hoofden,ɦ oː v d ə n,OH V D AX N
hoofdfiguur,ɦ oː f t f i ɣ yː r,OH F T F IH R
hoofdgebouw,ɦ oː f t x ə b ɑ u̯,OH F T AX B AA W
hoofdgerecht,ɦ oː f t x ə r ɛ x t,OH F T AX R EH T
hoofdingang,ɦ oː f t ɪ n ɣ ɑ ŋ,OH F T IH N AA NG
hoofdinspecteur,ɦ oː f t ɪ n s p ɛ k t øː r,OH F T IH N S P EH K T R
hoofdje,ɦ oː f t j ə,OH F T Y AX
hoofdkussen,ɦ oː f t k ʏ s ə n,OH F T K S AX N
hoofdletter,ɦ oː f t l ɛ t ə r,OH F T L EH T AX R
hoofdluis,ɦ oː f t l œ y̯ s,OH F T L AE S
hoofdmacht,ɦ oː f t m ɑ x t,OH F T M AA T
hoofdman,ɦ oː f t m ɑ n,OH F T M AA N
hoofdmotief,ɦ oː f t m oː t i f,OH F T M OH T IH F
hoofdpersonage,ɦ oː f t p ɛ r s oː n aː ʒ ə,OH F T P EH R S OH N AE ZH AX
hoofdpersoon,ɦ oː f t p ɛ r s oː n,OH F T P EH R S OH N
hoofdpijn,ɦ oː f t p ɛ i̯ n,OH F T P EH IH N
hoofdpijndossier,ɦ oː f t p ɛ i̯ n d ɔ ʃ eː,OH F T P EH IH N D AO SH EH
hoofdplaats,ɦ oː f t p l aː t s,OH F T P L AE T S
hoofdredacteur,ɦ oː f t r eː d ɑ k t øː r,OH F T R EH D AA K T R
hoofdreeks,ɦ oː f t r eː k s,OH F T R EH K S
hoofdreeksster,ɦ oː f t r eː k s s t ɛ r,OH F T R EH K S S T EH R
hoofdrekenaar,ɦ oː f t r eː k ə n aː r,OH F T R EH K AX N AE R
hoofdrekenen,ɦ oː f t r eː k ə n ə n,OH F T R EH K AX N AX N
hoofdrol,ɦ oː f t r ɔ l,OH F T R AO L
hoofdrolspeler,ɦ oː f t r ɔ l s p eː l ə r,OH F T R AO L S P EH L AX R
hoofdschuldige,ɦ oː f t s x ʏ l d ə ɣ ə,OH F T S L D AX AX
hoofdstad,ɦ oː f t s t ɑ t,OH F T S T AA T
hoofdstam,ɦ oː f t s t ɑ m,OH F T S T AA M
hoofdstedelijk,ɦ oː f t s t eː d ə l ə k,OH F T S T EH D AX L AX K
hoofdstraat,ɦ oː f t s t r aː t,OH F T S T R AE T
hoofdtelefoon,ɦ oː f t t eː l ə f oː n,OH F T T EH L AX F OH N
hoofdtelwoord,ɦ oː f t ɛ l ʋ oː r t,OH F T EH L OH R T
hoofdvak,ɦ oː f t f ɑ k,OH F T F AA K
hoofdvakker,ɦ oː f t f ɑ k ə r,OH F T F AA K AX R
hoofdverdachte,ɦ oː f t f ə r d ɑ x t ə,OH F T F AX R D AA T AX
hoofdverdachte,ɦ oː f t f ɛ r d ɑ x t ə,OH F T F EH R D AA T AX
hoofdweg,ɦ oː f t ʋ ɛ x,OH F T EH
hoofdwerkwoord,ɦ oː f t ʋ ɛ r k ʋ oː r t,OH F T EH R K OH R T
hoofdzin,ɦ oː f t s ɪ n,OH F T S IH N
hoog,ɦ oː x,OH
hoogachtend,ɦ oː x ɑ x t ə n t,OH AA T AX N T
hoogbejaarde,ɦ oː x b ə j aː r d ə,OH B AX Y AE R D AX
hoogbouw,ɦ oː x b ɑ u̯,OH B AA W
hoogduits,ɦ oː x d œ y̯ t s,OH D AE T S
hoogeveen,ɦ oː ɣ ə v eː n,OH AX V EH N
hooggebergte,ɦ oː x ə b ɛ r x t ə,OH AX B EH R T AX
hoogheemraadschap,ɦ oː x ɦ eː m r aː t s x ɑ p,OH EH M R AE T S AA P
hoogheid,ɦ oː x ɦ ɛ i̯ t,OH EH IH T
hoogleraar,ɦ oː x l eː r aː r,OH L EH R AE R
hoogleraarschap,ɦ oː x l eː r aː r s x ɑ p,OH L EH R AE R S AA P
hoogspanning,ɦ oː x s p ɑ n ɪ ŋ,OH S P AA N IH NG
hoogstand,ɦ oː x s t ɑ n t,OH S T AA N T
hoogstens,ɦ oː x s t ə n s,OH S T AX N S
hoogtevrees,ɦ oː x t ə v r eː s,OH T AX V R EH S
hoogtezon,ɦ oː x t ə z ɔ n,OH T AX Z AO N
hooguit,ɦ oː x œ y̯ t,OH AE T
hoogverraad,ɦ oː x f ə r aː t,OH F AX R AE T
hoogwaardigheidsbekleder,ɦ oː x ʋ aː r d ə x ɦ ɛ i̯ t s b ə k l eː d ə r,OH AE R D AX EH IH T S B AX K L EH D AX R
hoogwerker,ɦ oː x ʋ ɛ r k ə r,OH EH R K AX R
hoogzwanger,ɦ oː x z ʋ ɑ ŋ ə r,OH Z AA NG AX R
hooi,ɦ oː i̯,OH IH
hooiberg,ɦ oː i̯ b ɛ r x,OH IH B EH R
hooibroei,ɦ oː i̯ b r u i̯,OH IH B R UW IH
hooikist,ɦ oː i̯ k ɪ s t,OH IH K IH S T
hooikoorts,ɦ oː i̯ k oː r t s,OH IH K OH R T S
hooiland,ɦ oː i̯ l ɑ n t,OH IH L AA N T
hooimijt,ɦ oː i̯ m ɛ i̯ t,OH IH M EH IH T
hooivork,ɦ oː i̯ v ɔ r k,OH IH V AO R K
hooiwagen,ɦ oː i̯ ʋ aː ɣ ə n,OH IH AE AX N
hooiwagenkrab,ɦ oː i̯ ʋ aː ɣ ə n k r ɑ p,OH IH AE AX N K R AA P
hoon,ɦ oː n,OH N
hoop,ɦ oː p,OH P
hoor,ɦ oː r,OH R
hoorn,ɦ oː r n,OH R N
hoornbeest,ɦ oː r n b eː s t,OH R N B EH S T
hoornblazer,ɦ oː r n b l aː z ə r,OH R N B L AE Z AX R
hoorndier,ɦ oː r n d iː r,OH R N D IH R
hoorndrager,ɦ oː r n d r aː ɣ ə r,OH R N D R AE AX R
hoornraaf,ɦ oː r n r aː f,OH R N R AE F
hoornvee,ɦ oː r n v eː,OH R N V EH
hoort,ɦ oː r t,OH R T
hoortoestel,ɦ oː r t u s t ɛ l,OH R T UW S T EH L
hoorzitting,ɦ oː r z ɪ t ɪ ŋ,OH R Z IH T IH NG
hoos,ɦ oː s,OH S
hoosbui,ɦ oː s b œ y̯,OH S B AE
hop,ɦ ɔ p,AO P
hopen,ɦ oː p ə n,OH P AX N
hopliet,ɦ ɔ p l i t,AO P L IH T
hopman,ɦ ɔ p m ɑ n,AO P M AA N
hoppen,ɦ ɔ p ə n,AO P AX N
hor,ɦ ɔ r,AO R
horde,ɦ ɔ r d ə,AO R D AX
horeca,ɦ oː r eː k aː,OH R EH K AE
horecabedrijf,ɦ oː r eː k aː b ə d r ɛ i̯ f,OH R EH K AE B AX D R EH IH F
horen,ɦ oː r ə n,OH R AX N
horig,ɦ oː r ə x,OH R AX
horige,ɦ oː r ə ɣ ə,OH R AX AX
horizon,ɦ oː r i z ɔ n,OH R IH Z AO N
horloge,ɦ ɔ r l oː ʒ ə,AO R L OH ZH AX
horlogemaakster,ɦ ɔ r l oː ʒ ə m aː k s t ə r,AO R L OH ZH AX M AE K S T AX R
horlogemaker,ɦ ɔ r l oː ʒ ə m aː k ə r,AO R L OH ZH AX M AE K AX R
hormonenbom,ɦ ɔ r m oː n ə n b ɔ m,AO R M OH N AX N B AO M
hormoonhuishouding,ɦ ɔ r m oː n ɦ œ y̯ ɦ ɑ u̯ d ɪ ŋ,AO R M OH N AE AA W D IH NG
horrelvoet,ɦ ɔ r ə l v u t,AO R AX L V UW T
hors,ɦ ɔ r s,AO R S
horsmakreel,ɦ ɔ r s m aː k r eː l,AO R S M AE K R EH L
horst,ɦ ɔ r s t,AO R S T
hortensia,ɦ ɔ r t ɛ n z i aː,AO R T EH N Z IH AE
horzel,ɦ ɔ r z ə l,AO R Z AX L
hospitaal,ɦ ɔ s p i t aː l,AO S P IH T AE L
hospitaalkerkschip,ɦ ɔ s p i t aː l k ɛ r k s x ɪ p,AO S P IH T AE L K EH R K S IH P
hospitaalridder,ɦ ɔ s p i t aː l r ɪ d ə r,AO S P IH T AE L R IH D AX R
hospitaalschip,ɦ ɔ s p i t aː l s x ɪ p,AO S P IH T AE L S IH P
hospitaaltrein,ɦ ɔ s p i t aː l t r ɛ i̯ n,AO S P IH T AE L T R EH IH N
hospitaliseren,ɦ ɔ s p i t aː l i z eː r ə n,AO S P IH T AE L IH Z EH R AX N
hosselen,ɦ ɔ s ə l ə n,AO S AX L AX N
host,ɦ oː s t,OH S T
host,ɦ ɔ s t,AO S T
hosten,ɦ oː s t ə n,OH S T AX N
hosten,ɦ ɔ s t ə n,AO S T AX N
hot,ɦ ɔ t,AO T
hotdog,ɦ ɔ t d ɔ ɡ,AO T D AO G
hotel,ɦ oː t ɛ l,OH T EH L
hotelier,ɦ oː t ɛ l j eː,OH T EH L Y EH
hotemetoot,ɦ oː t ə m ə t oː t,OH T AX M AX T OH T
hottentot,ɦ ɔ t ə n t ɔ t,AO T AX N T AO T
hottentotten,ɦ ɔ t ə n t ɔ t ə n,AO T AX N T AO T AX N
hottentottententententoonstelling,ɦ ɔ t ə n t ɔ t ə n t ɛ n t ə n t ɛ n t oː n s t ɛ l ɪ ŋ,AO T AX N T AO T AX N T EH N T AX N T EH N T OH N S T EH L IH NG
hottentottin,ɦ ɔ t ə n t ɔ t ɪ n,AO T AX N T AO T IH N
hou,ɦ ɑ u̯,AA W
houd,ɦ ɑ u̯ t,AA W T
houdbaarheid,ɦ ɑ u̯ t b aː r ɦ ɛ i̯ t,AA W T B AE R EH IH T
houden,ɦ ɑ u̯ d ə n,AA W D AX N
houdgreep,ɦ ɑ u̯ t x r eː p,AA W T R EH P
houdt,ɦ ɑ u̯ t,AA W T
hout,ɦ ɑ u̯ t,AA W T
houtbeschot,ɦ ɑ u̯ t b ə s x ɔ t,AA W T B AX S AO T
houten,ɦ ɑ u̯ t ə n,AA W T AX N
houtlijm,ɦ ɑ u̯ t l ɛ i̯ m,AA W T L EH IH M
houtmade,ɦ ɑ u̯ t m aː d ə,AA W T M AE D AX
houtmijt,ɦ ɑ u̯ t m ɛ i̯ t,AA W T M EH IH T
houtprent,ɦ ɑ u̯ t p r ɛ n t,AA W T P R EH N T
houtpulp,ɦ ɑ u̯ t p ʏ l p,AA W T P L P
houtskool,ɦ ɑ u̯ t s k oː l,AA W T S K OH L
houtskoolvuur,ɦ ɑ u̯ t s k oː l v yː r,AA W T S K OH L V R
houtsnijwerk,ɦ ɑ u̯ t s n ɛ i̯ ʋ ɛ r k,AA W T S N EH IH EH R K
houtsnip,ɦ ɑ u̯ t s n ɪ p,AA W T S N IH P
houttuin,ɦ ɑ u̯ t œ y̯ n,AA W T AE N
houtvester,ɦ ɑ u̯ t f ɛ s t ə r,AA W T F EH S T AX R
houtworm,ɦ ɑ u̯ t ʋ ɔ r m,AA W T AO R M
houvast,ɦ ɑ u̯ v ɑ s t,AA W V AA S T
houwdegen,ɦ ɑ u̯ d eː ɣ ə n,AA W D EH AX N
houwen,ɦ ɑ u̯ ə n,AA W AX N
houwer,ɦ ɑ u̯ ə r,AA W AX R
houwitser,ɦ ɑ u̯ ʋ i t s ə r,AA W IH T S AX R
houzee,ɦ ɑ u̯ z eː,AA W Z EH
hovaard,ɦ oː v aː r t,OH V AE R T
hovaardig,ɦ oː v aː r d ə x,OH V AE R D AX
hovaardij,ɦ oː v aː r d ɛ i̯,OH V AE R D EH IH
hoveling,ɦ oː v ə l ɪ ŋ,OH V AX L IH NG
hozen,ɦ oː z ə n,OH Z AX N
hubert,ɦ y b ə r t,B AX R T
hubert,ɦ y b ɛ r,B EH R
hubrecht,ɦ y b r ɛ x t,B R EH T
hufter,ɦ ʏ f t ə r,F T AX R
hufterproof,ɦ ʏ f t ə r p r uː f,F T AX R P R UW F
hugenoot,ɦ y ɣ ə n oː t,AX N OH T
hui,ɦ œ y̯,AE
huib,ɦ œ y̯ p,AE P
huichelen,ɦ œ y̯ x ə l ə n,AE AX L AX N
huid,ɦ œ y̯ t,AE T
huidarts,ɦ œ y̯ t ɑ r t s,AE T AA R T S
huidig,ɦ œ y̯ d ə x,AE D AX
huidkanker,ɦ œ y̯ t k ɑ ŋ k ə r,AE T K AA NG K AX R
huidvraat,ɦ œ y̯ t f r aː t,AE T F R AE T
huif,ɦ œ y̯ f,AE F
huifkar,ɦ œ y̯ f k ɑ r,AE F K AA R
huik,ɦ œ y̯ k,AE K
huilebalk,ɦ œ y̯ l ə b ɑ l k,AE L AX B AA L K
huilen,ɦ œ y̯ l ə n,AE L AX N
huiler,ɦ œ y̯ l ə r,AE L AX R
huilerig,ɦ œ y̯ l ə r ə x,AE L AX R AX
huilerigheid,ɦ œ y̯ l ə r ə x ɦ ɛ i̯ t,AE L AX R AX EH IH T
huin,ɦ œ y̯ n,AE N
huis,ɦ œ y̯ s,AE S
huisafval,ɦ œ y̯ s ɑ f ɑ l,AE S AA F AA L
huisaltaar,ɦ œ y̯ s ɑ l t aː r,AE S AA L T AE R
huisartsenpraktijk,ɦ œ y̯ s ɑ r t s ə n p r ɑ k t ɛ i̯ k,AE S AA R T S AX N P R AA K T EH IH K
huisbrand,ɦ œ y̯ s b r ɑ n t,AE S B R AA N T
huisbrandolie,ɦ œ y̯ s b r ɑ n t oː l i,AE S B R AA N T OH L IH
huisdeur,ɦ œ y̯ s d øː r,AE S D R
huisdier,ɦ œ y̯ s d iː r,AE S D IH R
huiselijk,ɦ œ y̯ s ə l ə k,AE S AX L AX K
huiselijkheid,ɦ œ y̯ s ə l ə k ɦ ɛ i̯ t,AE S AX L AX K EH IH T
huisgenoot,ɦ œ y̯ s x ə n oː t,AE S AX N OH T
huisgenote,ɦ œ y̯ s x ə n oː t ə,AE S AX N OH T AX
huisgod,ɦ œ y̯ s x ɔ t,AE S AO T
huisgodendienst,ɦ œ y̯ s x oː d ə n d i n s t,AE S OH D AX N D IH N S T
huishoudelijk,ɦ œ y̯ s ɦ ɑ u̯ d ə l ə k,AE S AA W D AX L AX K
huishouden,ɦ œ y̯ s ɦ ɑ u̯ d ə n,AE S AA W D AX N
huishoudfolie,ɦ œ y̯ s ɦ ɑ u̯ t f oː l i,AE S AA W T F OH L IH
huishouding,ɦ œ y̯ s ɦ ɑ u̯ d ə n,AE S AA W D AX N
huishoudtrap,ɦ œ y̯ s ɦ ɑ u̯ t t r ɑ p,AE S AA W T T R AA P
huisjesmelker,ɦ œ y̯ s j ə s m ɛ l k ə r,AE S Y AX S M EH L K AX R
huisjesslak,ɦ œ y̯ ʃ ə s s l ɑ k,AE SH AX S S L AA K
huiskamer,ɦ œ y̯ s k aː m ə r,AE S K AE M AX R
huiskerk,ɦ œ y̯ s k ɛ r k,AE S K EH R K
huisman,ɦ œ y̯ s m ɑ n,AE S M AA N
huisnijverheid,ɦ œ y̯ s n ɛ i̯ v ə r ɦ ɛ i̯ t,AE S N EH IH V AX R EH IH T
huisnummer,ɦ œ y̯ s n ʏ m ə r,AE S N M AX R
huisploert,ɦ œ y̯ s p l uː r t,AE S P L UW R T
huisraad,ɦ œ y̯ s r aː t,AE S R AE T
huisschaap,ɦ œ y̯ s x aː p,AE S AE P
huisschilder,ɦ œ y̯ s x ɪ l d ə r,AE S IH L D AX R
huisslaaf,ɦ œ y̯ s l aː f,AE S L AE F
huisstof,ɦ œ y̯ s t ɔ f,AE S T AO F
huisstofmijt,ɦ œ y̯ s t ɔ f m ɛ i̯ t,AE S T AO F M EH IH T
huistelefoon,ɦ œ y̯ s t eː l ə f oː n,AE S T EH L AX F OH N
huisvader,ɦ œ y̯ s f aː d ə r,AE S F AE D AX R
huisvlijt,ɦ œ y̯ s f l ɛ i̯ t,AE S F L EH IH T
huisvredebreuk,ɦ œ y̯ s f r eː d ə b r øː k,AE S F R EH D AX B R K
huisvriend,ɦ œ y̯ s f r i n t,AE S F R IH N T
huiswaarts,ɦ œ y̯ s ʋ aː r t s,AE S AE R T S
huiswerk,ɦ œ y̯ s ʋ ɛ r k,AE S EH R K
huiszoeking,ɦ œ y̯ s u k ɪ ŋ,AE S UW K IH NG
huiszoekingsbevel,ɦ œ y̯ s u k ɪ ŋ s b ə v ɛ l,AE S UW K IH NG S B AX V EH L
huiver,ɦ œ y̯ v ə r,AE V AX R
huiveren,ɦ œ y̯ v ə r ə n,AE V AX R AX N
huiverig,ɦ œ y̯ v ə r ə x,AE V AX R AX
huizenbezitter,ɦ œ y̯ z ə n b ə z ɪ t ə r,AE Z AX N B AX Z IH T AX R
huizenblok,ɦ œ y̯ z ə n b l ɔ k,AE Z AX N B L AO K
huizenbouw,ɦ œ y̯ z ə n b ɑ u̯,AE Z AX N B AA W
huizenmarkt,ɦ œ y̯ z ə n m ɑ r k t,AE Z AX N M AA R K T
huizinga,ɦ œ y̯ z ɪ ŋ ɣ aː,AE Z IH NG AE
hulp,ɦ ʏ l p,L P
hulpbisschop,ɦ ʏ l p b ɪ s x ɔ p,L P B IH S AO P
hulpbron,ɦ ʏ l p b r ɔ n,L P B R AO N
hulpdienst,ɦ ʏ l p d i n s t,L P D IH N S T
hulpeloos,ɦ ʏ l p l o ʊ̯ s,L P L OH UH S
hulpeloos,ɦ ʏ l p l oː s,L P L OH S
hulphond,ɦ ʏ l p ɦ ɔ n t,L P AO N T
hulphypothese,ɦ ʏ l p ɦ i p oː t eː z ə,L P IH P OH T EH Z AX
hulpmiddel,ɦ ʏ l p m ɪ d ə l,L P M IH D AX L
hulpprogramma,ɦ ʏ l p p r oː ɣ r ɑ m aː,L P P R OH R AA M AE
hulptaal,ɦ ʏ l p t aː l,L P T AE L
hulptelwoord,ɦ ʏ l p t ɛ l ʋ oː r t,L P T EH L OH R T
hulpvaardigheid,ɦ ʏ l p f aː r d ə x ɦ ɛ i̯ t,L P F AE R D AX EH IH T
hulpverlener,ɦ ʏ l p f ə r l eː n ə r,L P F AX R L EH N AX R
hulpverlener,ɦ ʏ l p f ɛ r l eː n ə r,L P F EH R L EH N AX R
hulpvloot,ɦ ʏ l p f l oː t,L P F L OH T
hulpwerkwoord,ɦ ʏ l p ʋ ɛ r k ʋ oː r t,L P EH R K OH R T
huls,ɦ ʏ l s,L S
hulst,ɦ ʏ l s t,L S T
humanitair,ɦ y m aː n i t ɛː r,M AE N IH T EH R
humeur,ɦ y m øː r,M R
humeus,ɦ y m øː s,M S
humor,ɦ y m ɔ r,M AO R
humoraal,ɦ y m oː r aː l,M OH R AE L
humus,ɦ y m ʏ s,M S
humusrijk,ɦ y m ʏ s r ɛ i̯ k,M S R EH IH K
hun,ɦ ʏ n,N
hunebed,ɦ y n ə b ɛ t,N AX B EH T
hunebed,ɦ ʏ n ə b ɛ t,N AX B EH T
huns,ɦ ʏ n s,N S
hup,ɦ ʏ p,P
huppeldepup,ɦ ʏ p ə l d ə p ʏ p,P AX L D AX P P
huren,ɦ y r ə n,R AX N
husselen,ɦ ʏ s ə l ə n,S AX L AX N
hut,ɦ ʏ t,T
hutkoffer,ɦ ʏ t k ɔ f ə r,T K AO F AX R
hutspot,ɦ ʏ t s p ɔ t,T S P AO T
huttenkaas,ɦ ʏ t ə n k aː s,T AX N K AE S
huub,ɦ y p,P
huur,ɦ y r,R
huurbescherming,ɦ yː r b ə s x ɛ r m ɪ ŋ,R B AX S EH R M IH NG
huurling,ɦ y r l ɪ ŋ,R L IH NG
huursoldaat,ɦ yː r s ɔ l d aː t,R S AO L D AE T
huwelijk,ɦ y u̯ l ə k,W L AX K
huwelijk,ɦ y ʋ ə l ə k,AX L AX K
huwelijksboot,ɦ y ʋ ə l ə k s b oː t,AX L AX K S B OH T
huwelijksdag,ɦ y ʋ ə l ə k s d ɑ x,AX L AX K S D AA
huwelijksdrang,ɦ y u̯ l ə k s d r ɑ ŋ,W L AX K S D R AA NG
huwelijksdrang,ɦ y ʋ ə l ə k s d r ɑ ŋ,AX L AX K S D R AA NG
huwelijksdwang,ɦ y u̯ l ə k s d ʋ ɑ ŋ,W L AX K S D AA NG
huwelijksdwang,ɦ y ʋ ə l ə k s d ʋ ɑ ŋ,AX L AX K S D AA NG
