word,ipa,ARPAbet
praindoeuropejskim,p r a i n d ɔ ɛ w r ɔ p ɛ j s kʲ i m,P R AE IH N D AO EH W R AO P EH Y S K IH M
praindoeuropejskimi,p r a i n d ɔ ɛ w r ɔ p ɛ j s kʲ i mʲ i,P R AE IH N D AO EH W R AO P EH Y S K IH M IH
praindoeuropejską,p r a i n d ɔ ɛ w r ɔ p ɛ j s k ɔ̃,P R AE IH N D AO EH W R AO P EH Y S K AO
prajelito,p r a j ɛ lʲ i t ɔ,P R AE Y EH L IH T AO
prajęzyk,p r a j ɛ̃ z ɨ k,P R AE Y EH Z IX K
prajęzykowy,p r a j ɛ̃ z ɨ k ɔ v ɨ,P R AE Y EH Z IX K AO V IX
praktycznie,p r a k t ɨ t͡ʂ ɲ ɛ,P R AE K T IX EH
praktyczność,p r a k t ɨ t͡ʂ n ɔ ɕ t͡ɕ,P R AE K T IX N AO
praktyczny,p r a k t ɨ t͡ʂ n ɨ,P R AE K T IX N IX
praktyka,p r a k t ɨ k a,P R AE K T IX K AE
praktykant,p r a k t ɨ k a n t,P R AE K T IX K AE N T
praktykantka,p r a k t ɨ k a n t k a,P R AE K T IX K AE N T K AE
prali,p r a lʲ i,P R AE L IH
pralina,p r a lʲ i n a,P R AE L IH N AE
pralinka,p r a lʲ i n k a,P R AE L IH N K AE
pralka,p r a l k a,P R AE L K AE
pralnia,p r a l ɲ a,P R AE L AE
pramatka,p r a m a t k a,P R AE M AE T K AE
prana,p r a n a,P R AE N AE
prandzioch,p r a n d͡ʑ ɔ x,P R AE N AO
prane,p r a n ɛ,P R AE N EH
prani,p r a ɲ i,P R AE IH
prania,p r a ɲ a,P R AE AE
pranie,p r a ɲ ɛ,P R AE EH
praniem,p r a ɲ ɛ m,P R AE EH M
praniom,p r a ɲ ɔ m,P R AE AO M
praniu,p r a ɲ u,P R AE UW
prano,p r a n ɔ,P R AE N AO
prany,p r a n ɨ,P R AE N IX
praną,p r a n ɔ̃,P R AE N AO
pranę,p r a n ɛ,P R AE N EH
praojciec,p r a ɔ j t͡ɕ ɛ t͡s,P R AE AO Y EH
praporządek,p r a p ɔ ʐ ɔ n d ɛ k,P R AE P AO AO N D EH K
prapradziad,p r a p r a d͡ʑ a t,P R AE P R AE AE T
praprawnuk,p r a p r a v n u k,P R AE P R AE V N UW K
prapremiera,p r a p r ɛ mʲ ɛ r a,P R AE P R EH M EH R AE
prapremierowy,p r a p r ɛ mʲ ɛ r ɔ v ɨ,P R AE P R EH M EH R AO V IX
prapłaziec,p r a p w a ʑ ɛ t͡s,P R AE P W AE EH
prapłetwiec,p r a p w ɛ t fʲ ɛ t͡s,P R AE P W EH T F EH
prasa,p r a s a,P R AE S AE
prasał,p r a s a w,P R AE S AE W
praski,p r a s kʲ i,P R AE S K IH
prasować,p r a s ɔ v a t͡ɕ,P R AE S AO V AE
prasowy,p r a s ɔ v ɨ,P R AE S AO V IX
prasoł,p r a s ɔ w,P R AE S AO W
prastary,p r a s t a r ɨ,P R AE S T AE R IX
praszczur,p r a ʂ t͡ʂ u r,P R AE UW R
praszkiewicz,p r a ʂ kʲ ɛ vʲ i t͡ʂ,P R AE K EH V IH
prasłowiańscy,p r a s w ɔ vʲ a ɲ s t͡s ɨ,P R AE S W AO V AE S IX
prasłowiańska,p r a s w ɔ vʲ a ɲ s k a,P R AE S W AO V AE S K AE
prasłowiański,p r a s w ɔ vʲ a ɲ s kʲ i,P R AE S W AO V AE S K IH
prasłowiańskich,p r a s w ɔ vʲ a ɲ s kʲ i x,P R AE S W AO V AE S K IH
prasłowiańskie,p r a s w ɔ vʲ a ɲ s kʲ ɛ,P R AE S W AO V AE S K EH
prasłowiańskiego,p r a s w ɔ vʲ a ɲ s kʲ ɛ ɡ ɔ,P R AE S W AO V AE S K EH G AO
prasłowiańskiej,p r a s w ɔ vʲ a ɲ s kʲ ɛ j,P R AE S W AO V AE S K EH Y
prasłowiańskiemu,p r a s w ɔ vʲ a ɲ s kʲ ɛ m u,P R AE S W AO V AE S K EH M UW
prasłowiańskim,p r a s w ɔ vʲ a ɲ s kʲ i m,P R AE S W AO V AE S K IH M
prasłowiańskimi,p r a s w ɔ vʲ a ɲ s kʲ i mʲ i,P R AE S W AO V AE S K IH M IH
prasłowiańsku,p r a s w ɔ vʲ a ɲ s k u,P R AE S W AO V AE S K UW
prasłowiańską,p r a s w ɔ vʲ a ɲ s k ɔ̃,P R AE S W AO V AE S K AO
praw,p r a f,P R AE F
prawa,p r a v a,P R AE V AE
prawach,p r a v a x,P R AE V AE
prawami,p r a v a mʲ i,P R AE V AE M IH
prawda,p r a v d a,P R AE V D AE
prawdopodobieństwo,p r a v d ɔ p ɔ d ɔ bʲ ɛ ɲ s t f ɔ,P R AE V D AO P AO D AO B EH S T F AO
prawdopodobna,p r a v d ɔ p ɔ d ɔ b n a,P R AE V D AO P AO D AO B N AE
prawdopodobne,p r a v d ɔ p ɔ d ɔ b n ɛ,P R AE V D AO P AO D AO B N EH
prawdopodobnego,p r a v d ɔ p ɔ d ɔ b n ɛ ɡ ɔ,P R AE V D AO P AO D AO B N EH G AO
prawdopodobnej,p r a v d ɔ p ɔ d ɔ b n ɛ j,P R AE V D AO P AO D AO B N EH Y
prawdopodobnemu,p r a v d ɔ p ɔ d ɔ b n ɛ m u,P R AE V D AO P AO D AO B N EH M UW
prawdopodobni,p r a v d ɔ p ɔ d ɔ b ɲ i,P R AE V D AO P AO D AO B IH
prawdopodobnie,p r a v d ɔ p ɔ d ɔ b ɲ ɛ,P R AE V D AO P AO D AO B EH
prawdopodobniej,p r a v d ɔ p ɔ d ɔ b ɲ ɛ j,P R AE V D AO P AO D AO B EH Y
prawdopodobny,p r a v d ɔ p ɔ d ɔ b n ɨ,P R AE V D AO P AO D AO B N IX
prawdopodobnych,p r a v d ɔ p ɔ d ɔ b n ɨ x,P R AE V D AO P AO D AO B N IX
prawdopodobnym,p r a v d ɔ p ɔ d ɔ b n ɨ m,P R AE V D AO P AO D AO B N IX M
prawdopodobnymi,p r a v d ɔ p ɔ d ɔ b n ɨ mʲ i,P R AE V D AO P AO D AO B N IX M IH
prawdopodobną,p r a v d ɔ p ɔ d ɔ b n ɔ̃,P R AE V D AO P AO D AO B N AO
prawdy,p r a v d ɨ,P R AE V D IX
prawdziwa,p r a v d͡ʑ i v a,P R AE V IH V AE
prawdziwe,p r a v d͡ʑ i v ɛ,P R AE V IH V EH
prawdziwej,p r a v d͡ʑ i v ɛ j,P R AE V IH V EH Y
prawdziwi,p r a v d͡ʑ i vʲ i,P R AE V IH V IH
prawdziwy,p r a v d͡ʑ i v ɨ,P R AE V IH V IX
prawdziwych,p r a v d͡ʑ i v ɨ x,P R AE V IH V IX
prawdziwym,p r a v d͡ʑ i v ɨ m,P R AE V IH V IX M
prawdziwymi,p r a v d͡ʑ i v ɨ mʲ i,P R AE V IH V IX M IH
prawdziwą,p r a v d͡ʑ i v ɔ̃,P R AE V IH V AO
prawdą,p r a v d ɔ̃,P R AE V D AO
prawdę,p r a v d ɛ,P R AE V D EH
prawe,p r a v ɛ,P R AE V EH
prawego,p r a v ɛ ɡ ɔ,P R AE V EH G AO
prawej,p r a v ɛ j,P R AE V EH Y
prawem,p r a v ɛ m,P R AE V EH M
prawemu,p r a v ɛ m u,P R AE V EH M UW
prawi,p r a vʲ i,P R AE V IH
prawica,p r a vʲ i t͡s a,P R AE V IH AE
prawicowy,p r a vʲ i t͡s ɔ v ɨ,P R AE V IH AO V IX
prawiczek,p r a vʲ i t͡ʂ ɛ k,P R AE V IH EH K
prawidło,p r a vʲ i d w ɔ,P R AE V IH D W AO
prawidłowy,p r a vʲ i d w ɔ v ɨ,P R AE V IH D W AO V IX
prawie,p r a vʲ ɛ,P R AE V EH
prawilny,p r a vʲ i l n ɨ,P R AE V IH L N IX
prawić,p r a vʲ i t͡ɕ,P R AE V IH
prawię,p r a vʲ ɛ,P R AE V EH
prawna,p r a v n a,P R AE V N AE
prawne,p r a v n ɛ,P R AE V N EH
prawnego,p r a v n ɛ ɡ ɔ,P R AE V N EH G AO
prawnej,p r a v n ɛ j,P R AE V N EH Y
prawnemu,p r a v n ɛ m u,P R AE V N EH M UW
prawni,p r a v ɲ i,P R AE V IH
prawniczka,p r a v ɲ i t͡ʂ k a,P R AE V IH K AE
prawniczy,p r a v ɲ i t͡ʂ ɨ,P R AE V IH IX
prawnie,p r a v ɲ ɛ,P R AE V EH
prawnik,p r a v ɲ i k,P R AE V IH K
prawnika,p r a v ɲ i k a,P R AE V IH K AE
prawnikiem,p r a v ɲ i kʲ ɛ m,P R AE V IH K EH M
prawnoautorski,p r a v n ɔ a w t ɔ r s kʲ i,P R AE V N AO AE W T AO R S K IH
prawność,p r a v n ɔ ɕ t͡ɕ,P R AE V N AO
prawnuczek,p r a v n u t͡ʂ ɛ k,P R AE V N UW EH K
prawnuczka,p r a v n u t͡ʂ k a,P R AE V N UW K AE
prawnuk,p r a v n u k,P R AE V N UW K
prawny,p r a v n ɨ,P R AE V N IX
prawnych,p r a v n ɨ x,P R AE V N IX
prawnym,p r a v n ɨ m,P R AE V N IX M
prawnymi,p r a v n ɨ mʲ i,P R AE V N IX M IH
prawną,p r a v n ɔ̃,P R AE V N AO
prawo,p r a v ɔ,P R AE V AO
prawobrzeżny,p r a v ɔ b ʐ ɛ ʐ n ɨ,P R AE V AO B EH N IX
prawom,p r a v ɔ m,P R AE V AO M
praworęczny,p r a v ɔ r ɛ n t͡ʂ n ɨ,P R AE V AO R EH N N IX
prawosławny,p r a v ɔ s w a v n ɨ,P R AE V AO S W AE V N IX
prawoznawstwo,p r a v ɔ z n a f s t f ɔ,P R AE V AO Z N AE F S T F AO
prawoślaz,p r a v ɔ ɕ l a s,P R AE V AO L AE S
prawu,p r a v u,P R AE V UW
prawy,p r a v ɨ,P R AE V IX
prawych,p r a v ɨ x,P R AE V IX
prawym,p r a v ɨ m,P R AE V IX M
prawymi,p r a v ɨ mʲ i,P R AE V IX M IH
prawą,p r a v ɔ̃,P R AE V AO
prazeodym,p r a z ɛ ɔ d ɨ m,P R AE Z EH AO D IX M
prał,p r a w,P R AE W
prała,p r a w a,P R AE W AE
prałam,p r a w a m,P R AE W AE M
prałat,p r a w a t,P R AE W AE T
prałaś,p r a w a ɕ,P R AE W AE
prałem,p r a w ɛ m,P R AE W EH M
prałeś,p r a w ɛ ɕ,P R AE W EH
prało,p r a w ɔ,P R AE W AO
prały,p r a w ɨ,P R AE W IX
prań,p r a ɲ,P R AE
praż,p r a ʂ,P R AE
prażuch,p r a ʐ u x,P R AE UW
prażucha,p r a ʐ u x a,P R AE UW AE
prażuchy,p r a ʐ u x ɨ,P R AE UW IX
praży,p r a ʐ ɨ,P R AE IX
prażycie,p r a ʐ ɨ t͡ɕ ɛ,P R AE IX EH
prażymy,p r a ʐ ɨ m ɨ,P R AE IX M IX
prażynka,p r a ʐ ɨ n k a,P R AE IX N K AE
prażysz,p r a ʐ ɨ ʂ,P R AE IX
prażyć,p r a ʐ ɨ t͡ɕ,P R AE IX
prażą,p r a ʐ ɔ̃,P R AE AO
prażę,p r a ʐ ɛ,P R AE EH
preambuła,p r ɛ a m b u w a,P R EH AE M B UW W AE
precedens,p r ɛ t͡s ɛ d ɛ n s,P R EH EH D EH N S
precel,p r ɛ t͡s ɛ l,P R EH EH L
precelek,p r ɛ t͡s ɛ l ɛ k,P R EH EH L EH K
precyzja,p r ɛ t͡s ɨ z j a,P R EH IX Z Y AE
precyzyjnie,p r ɛ t͡s ɨ z ɨ j ɲ ɛ,P R EH IX Z IX Y EH
precyzyjniej,p r ɛ t͡s ɨ z ɨ j ɲ ɛ j,P R EH IX Z IX Y EH Y
precyzyjny,p r ɛ t͡s ɨ z ɨ j n ɨ,P R EH IX Z IX Y N IX
precz,p r ɛ t͡ʂ,P R EH
predenkiewicz,p r ɛ d ɛ n kʲ ɛ vʲ i t͡ʂ,P R EH D EH N K EH V IH
predestynacja,p r ɛ d ɛ s t ɨ n a t͡s j a,P R EH D EH S T IX N AE Y AE
predyspozycja,p r ɛ d ɨ s p ɔ z ɨ t͡s j a,P R EH D IX S P AO Z IX Y AE
predyspozycyjny,p r ɛ d ɨ s p ɔ z ɨ t͡s ɨ j n ɨ,P R EH D IX S P AO Z IX IX Y N IX
prefabrykat,p r ɛ f a b r ɨ k a t,P R EH F AE B R IX K AE T
preferencja,p r ɛ f ɛ r ɛ n t͡s j a,P R EH F EH R EH N Y AE
prefiks,p r ɛ fʲ i k s,P R EH F IH K S
prehistoria,p r ɛ xʲ i s t ɔ rʲ j a,P R EH IH S T AO R Y AE
prekmurski,p r ɛ k m u r s kʲ i,P R EH K M UW R S K IH
prekognicja,p r ɛ k ɔ ɡ ɲ i t͡s j a,P R EH K AO G IH Y AE
prelegent,p r ɛ l ɛ ɡ ɛ n t,P R EH L EH G EH N T
prelegentka,p r ɛ l ɛ ɡ ɛ n t k a,P R EH L EH G EH N T K AE
prelekcja,p r ɛ l ɛ k t͡s j a,P R EH L EH K Y AE
prelewicz,p r ɛ l ɛ vʲ i t͡ʂ,P R EH L EH V IH
preludium,p r ɛ l u d j u m,P R EH L UW D Y UW M
premier,p r ɛ mʲ ɛ r,P R EH M EH R
premiera,p r ɛ mʲ ɛ r a,P R EH M EH R AE
prenatalny,p r ɛ n a t a l n ɨ,P R EH N AE T AE L N IX
prendota,p r ɛ n d ɔ t a,P R EH N D AO T AE
prentki,p r ɛ n t kʲ i,P R EH N T K IH
prenumerata,p r ɛ n u m ɛ r a t a,P R EH N UW M EH R AE T AE
prepaid,p r ɛ p a j t,P R EH P AE Y T
prepaid,p rʲ i p ɛ j t,P R IH P EH Y T
prequel,p rʲ i k w ɛ l,P R IH K W EH L
preria,p r ɛ rʲ j a,P R EH R Y AE
preriowy,p r ɛ rʲ j ɔ v ɨ,P R EH R Y AO V IX
preryjny,p r ɛ r ɨ j n ɨ,P R EH R IX Y N IX
preskryptywizm,p r ɛ s k r ɨ p t ɨ vʲ i z m,P R EH S K R IX P T IX V IH Z M
prestiż,p r ɛ s t i ʂ,P R EH S T IH
prestiżowo,p r ɛ s t i ʐ ɔ v ɔ,P R EH S T IH AO V AO
prestiżowy,p r ɛ s t i ʐ ɔ v ɨ,P R EH S T IH AO V IX
preszów,p r ɛ ʂ u f,P R EH UW F
pretekst,p r ɛ t ɛ k s t,P R EH T EH K S T
pretendować,p r ɛ t ɛ n d ɔ v a t͡ɕ,P R EH T EH N D AO V AE
pretensja,p r ɛ t ɛ n s j a,P R EH T EH N S Y AE
pretensjonalny,p r ɛ t ɛ n s j ɔ n a l n ɨ,P R EH T EH N S Y AO N AE L N IX
pretor,p r ɛ t ɔ r,P R EH T AO R
prewencja,p r ɛ v ɛ n t͡s j a,P R EH V EH N Y AE
prezbiter,p r ɛ z bʲ i t ɛ r,P R EH Z B IH T EH R
prezbiterianin,p r ɛ z bʲ i t ɛ rʲ j a ɲ i n,P R EH Z B IH T EH R Y AE IH N
prezbiterianizm,p r ɛ z bʲ i t ɛ rʲ j a ɲ i z m,P R EH Z B IH T EH R Y AE IH Z M
prezbiterianka,p r ɛ z bʲ i t ɛ rʲ j a n k a,P R EH Z B IH T EH R Y AE N K AE
prezbiteriański,p r ɛ z bʲ i t ɛ rʲ j a ɲ s kʲ i,P R EH Z B IH T EH R Y AE S K IH
prezbiterium,p r ɛ z bʲ i t ɛ rʲ j u m,P R EH Z B IH T EH R Y UW M
prezencik,p r ɛ z ɛ n t͡ɕ i k,P R EH Z EH N IH K
prezent,p r ɛ z ɛ n t,P R EH Z EH N T
prezentacja,p r ɛ z ɛ n t a t͡s j a,P R EH Z EH N T AE Y AE
prezentować,p r ɛ z ɛ n t ɔ v a t͡ɕ,P R EH Z EH N T AO V AE
prezenty,p r ɛ z ɛ n t ɨ,P R EH Z EH N T IX
prezerwatywa,p r ɛ z ɛ r v a t ɨ v a,P R EH Z EH R V AE T IX V AE
prezes,p r ɛ z ɛ s,P R EH Z EH S
prezydencie,p r ɛ z ɨ d ɛ n t͡ɕ ɛ,P R EH Z IX D EH N EH
prezydencki,p r ɛ z ɨ d ɛ n t͡s kʲ i,P R EH Z IX D EH N K IH
prezydent,p r ɛ z ɨ d ɛ n t,P R EH Z IX D EH N T
prezydenta,p r ɛ z ɨ d ɛ n t a,P R EH Z IX D EH N T AE
prezydentem,p r ɛ z ɨ d ɛ n t ɛ m,P R EH Z IX D EH N T EH M
prezydentowi,p r ɛ z ɨ d ɛ n t ɔ vʲ i,P R EH Z IX D EH N T AO V IH
primaaprilisowy,p r ɨ m a a p rʲ i lʲ i s ɔ v ɨ,P R IX M AE AE P R IH L IH S AO V IX
primaaprilisowy,p rʲ i m a a p rʲ i lʲ i s ɔ v ɨ,P R IH M AE AE P R IH L IH S AO V IX
primadonna,p rʲ i m a d ɔ n n a,P R IH M AE D AO N N AE
priorytet,p rʲ j ɔ r ɨ t ɛ t,P R Y AO R IX T EH T
priorytetowo,p rʲ j ɔ r ɨ t ɛ t ɔ v ɔ,P R Y AO R IX T EH T AO V AO
priorytetowy,p rʲ j ɔ r ɨ t ɛ t ɔ v ɨ,P R Y AO R IX T EH T AO V IX
priv,p rʲ i f,P R IH F
probierz,p r ɔ bʲ ɛ ʂ,P R AO B EH
problem,p r ɔ b l ɛ m,P R AO B L EH M
problematyczny,p r ɔ b l ɛ m a t ɨ t͡ʂ n ɨ,P R AO B L EH M AE T IX N IX
problematyka,p r ɔ b l ɛ m a t ɨ k a,P R AO B L EH M AE T IX K AE
problemem,p r ɔ b l ɛ m ɛ m,P R AO B L EH M EH M
problemu,p r ɔ b l ɛ m u,P R AO B L EH M UW
problemy,p r ɔ b l ɛ m ɨ,P R AO B L EH M IX
problemów,p r ɔ b l ɛ m u f,P R AO B L EH M UW F
proboszcz,p r ɔ b ɔ ʂ t͡ʂ,P R AO B AO
proc,p r ɔ t͡s,P R AO
proca,p r ɔ t͡s a,P R AO AE
procach,p r ɔ t͡s a x,P R AO AE
procami,p r ɔ t͡s a mʲ i,P R AO AE M IH
procarz,p r ɔ t͡s a ʂ,P R AO AE
proce,p r ɔ t͡s ɛ,P R AO EH
procedura,p r ɔ t͡s ɛ d u r a,P R AO EH D UW R AE
procent,p r ɔ t͡s ɛ n t,P R AO EH N T
proces,p r ɔ t͡s ɛ s,P R AO EH S
procesja,p r ɔ t͡s ɛ s j a,P R AO EH S Y AE
procesor,p r ɔ t͡s ɛ s ɔ r,P R AO EH S AO R
proch,p r ɔ x,P R AO
prochach,p r ɔ x a x,P R AO AE
prochal,p r ɔ x a l,P R AO AE L
prochami,p r ɔ x a mʲ i,P R AO AE M IH
prochem,p r ɔ x ɛ m,P R AO EH M
prochom,p r ɔ x ɔ m,P R AO AO M
prochot,p r ɔ x ɔ t,P R AO AO T
prochota,p r ɔ x ɔ t a,P R AO AO T AE
prochowi,p r ɔ x ɔ vʲ i,P R AO AO V IH
prochowicz,p r ɔ x ɔ vʲ i t͡ʂ,P R AO AO V IH
prochownik,p r ɔ x ɔ v ɲ i k,P R AO AO V IH K
prochowski,p r ɔ x ɔ f s kʲ i,P R AO AO F S K IH
prochoń,p r ɔ x ɔ ɲ,P R AO AO
prochu,p r ɔ x u,P R AO UW
prochwicz,p r ɔ x fʲ i t͡ʂ,P R AO F IH
prochy,p r ɔ x ɨ,P R AO IX
prochów,p r ɔ x u f,P R AO UW F
proco,p r ɔ t͡s ɔ,P R AO AO
procom,p r ɔ t͡s ɔ m,P R AO AO M
procy,p r ɔ t͡s ɨ,P R AO IX
procyk,p r ɔ t͡s ɨ k,P R AO IX K
procą,p r ɔ t͡s ɔ̃,P R AO AO
procę,p r ɔ t͡s ɛ,P R AO EH
producent,p r ɔ d u t͡s ɛ n t,P R AO D UW EH N T
produkcja,p r ɔ d u k t͡s j a,P R AO D UW K Y AE
produkcyjny,p r ɔ d u k t͡s ɨ j n ɨ,P R AO D UW K IX Y N IX
produkowanie,p r ɔ d u k ɔ v a ɲ ɛ,P R AO D UW K AO V AE EH
produkować,p r ɔ d u k ɔ v a t͡ɕ,P R AO D UW K AO V AE
produkt,p r ɔ d u k t,P R AO D UW K T
produktywnie,p r ɔ d u k t ɨ v ɲ ɛ,P R AO D UW K T IX V EH
produktywność,p r ɔ d u k t ɨ v n ɔ ɕ t͡ɕ,P R AO D UW K T IX V N AO
produktywny,p r ɔ d u k t ɨ v n ɨ,P R AO D UW K T IX V N IX
produkujące,p r ɔ d u k u j ɔ n t͡s ɛ,P R AO D UW K UW Y AO N EH
produkujący,p r ɔ d u k u j ɔ n t͡s ɨ,P R AO D UW K UW Y AO N IX
proepidemik,p r ɔ ɛ pʲ i d ɛ mʲ i k,P R AO EH P IH D EH M IH K
proeuropejski,p r ɔ ɛ w r ɔ p ɛ j s kʲ i,P R AO EH W R AO P EH Y S K IH
profanacja,p r ɔ f a n a t͡s j a,P R AO F AE N AE Y AE
profanum,p r ɔ f a n u m,P R AO F AE N UW M
profes,p r ɔ f ɛ s,P R AO F EH S
profesja,p r ɔ f ɛ s j a,P R AO F EH S Y AE
profesjonalista,p r ɔ f ɛ s j ɔ n a lʲ i s t a,P R AO F EH S Y AO N AE L IH S T AE
profesjonalistka,p r ɔ f ɛ s j ɔ n a lʲ i s t k a,P R AO F EH S Y AO N AE L IH S T K AE
profesjonalizm,p r ɔ f ɛ s j ɔ n a lʲ i z m,P R AO F EH S Y AO N AE L IH Z M
profesorka,p r ɔ f ɛ s ɔ r k a,P R AO F EH S AO R K AE
profesorze,p r ɔ f ɛ s ɔ ʐ ɛ,P R AO F EH S AO EH
profil,p r ɔ fʲ i l,P R AO F IH L
proga,p r ɔ ɡ a,P R AO G AE
progach,p r ɔ ɡ a x,P R AO G AE
progami,p r ɔ ɡ a mʲ i,P R AO G AE M IH
progi,p r ɔ ɡʲ i,P R AO G IH
progiem,p r ɔ ɡʲ ɛ m,P R AO G EH M
prognoza,p r ɔ ɡ n ɔ z a,P R AO G N AO Z AE
progom,p r ɔ ɡ ɔ m,P R AO G AO M
progowi,p r ɔ ɡ ɔ vʲ i,P R AO G AO V IH
program,p r ɔ ɡ r a m,P R AO G R AE M
programie,p r ɔ ɡ r a mʲ ɛ,P R AO G R AE M EH
programista,p r ɔ ɡ r a mʲ i s t a,P R AO G R AE M IH S T AE
programistka,p r ɔ ɡ r a mʲ i s t k a,P R AO G R AE M IH S T K AE
programowalny,p r ɔ ɡ r a m ɔ v a l n ɨ,P R AO G R AE M AO V AE L N IX
programowanie,p r ɔ ɡ r a m ɔ v a ɲ ɛ,P R AO G R AE M AO V AE EH
programować,p r ɔ ɡ r a m ɔ v a t͡ɕ,P R AO G R AE M AO V AE
programujące,p r ɔ ɡ r a m u j ɔ n t͡s ɛ,P R AO G R AE M UW Y AO N EH
programujący,p r ɔ ɡ r a m u j ɔ n t͡s ɨ,P R AO G R AE M UW Y AO N IX
progu,p r ɔ ɡ u,P R AO G UW
progów,p r ɔ ɡ u f,P R AO G UW F
projekcja,p r ɔ j ɛ k t͡s j a,P R AO Y EH K Y AE
projekt,p r ɔ j ɛ k t,P R AO Y EH K T
projektancki,p r ɔ j ɛ k t a n t͡s kʲ i,P R AO Y EH K T AE N K IH
projektant,p r ɔ j ɛ k t a n t,P R AO Y EH K T AE N T
projektantka,p r ɔ j ɛ k t a n t k a,P R AO Y EH K T AE N T K AE
projektować,p r ɔ j ɛ k t ɔ v a t͡ɕ,P R AO Y EH K T AO V AE
prokariont,p r ɔ k a rʲ j ɔ n t,P R AO K AE R Y AO N T
proklamacja,p r ɔ k l a m a t͡s j a,P R AO K L AE M AE Y AE
prokopczyk,p r ɔ k ɔ p t͡ʂ ɨ k,P R AO K AO P IX K
prokopowicz,p r ɔ k ɔ p ɔ vʲ i t͡ʂ,P R AO K AO P AO V IH
prokreacja,p r ɔ k r ɛ a t͡s j a,P R AO K R EH AE Y AE
prokurator,p r ɔ k u r a t ɔ r,P R AO K UW R AE T AO R
proletariat,p r ɔ l ɛ t a rʲ j a t,P R AO L EH T AE R Y AE T
proletariusz,p r ɔ l ɛ t a rʲ j u ʂ,P R AO L EH T AE R Y UW
proletariuszka,p r ɔ l ɛ t a rʲ j u ʂ k a,P R AO L EH T AE R Y UW K AE
proliferacja,p r ɔ lʲ i f ɛ r a t͡s j a,P R AO L IH F EH R AE Y AE
prolina,p r ɔ lʲ i n a,P R AO L IH N AE
prom,p r ɔ m,P R AO M
promach,p r ɔ m a x,P R AO M AE
promami,p r ɔ m a mʲ i,P R AO M AE M IH
promem,p r ɔ m ɛ m,P R AO M EH M
promenada,p r ɔ m ɛ n a d a,P R AO M EH N AE D AE
promet,p r ɔ m ɛ t,P R AO M EH T
prometeizm,p r ɔ m ɛ t ɛ i z m,P R AO M EH T EH IH Z M
promie,p r ɔ mʲ ɛ,P R AO M EH
promieniotwórczość,p r ɔ mʲ ɛ ɲ ɔ t f u r t͡ʂ ɔ ɕ t͡ɕ,P R AO M EH AO T F UW R AO
promieniotwórczy,p r ɔ mʲ ɛ ɲ ɔ t f u r t͡ʂ ɨ,P R AO M EH AO T F UW R IX
promieniowanie,p r ɔ mʲ ɛ ɲ ɔ v a ɲ ɛ,P R AO M EH AO V AE EH
promieniować,p r ɔ mʲ ɛ ɲ ɔ v a t͡ɕ,P R AO M EH AO V AE
promień,p r ɔ mʲ ɛ ɲ,P R AO M EH
promil,p r ɔ mʲ i l,P R AO M IH L
promile,p r ɔ mʲ i l ɛ,P R AO M IH L EH
prominentny,p r ɔ mʲ i n ɛ n t n ɨ,P R AO M IH N EH N T N IX
promocja,p r ɔ m ɔ t͡s j a,P R AO M AO Y AE
promom,p r ɔ m ɔ m,P R AO M AO M
promowi,p r ɔ m ɔ vʲ i,P R AO M AO V IH
promu,p r ɔ m u,P R AO M UW
promulgacja,p r ɔ m u l ɡ a t͡s j a,P R AO M UW L G AE Y AE
promy,p r ɔ m ɨ,P R AO M IX
promów,p r ɔ m u f,P R AO M UW F
proniewicz,p r ɔ ɲ ɛ vʲ i t͡ʂ,P R AO EH V IH
pronkiewicz,p r ɔ ŋ kʲ ɛ vʲ i t͡ʂ,P R AO NG K EH V IH
propagacja,p r ɔ p a ɡ a t͡s j a,P R AO P AE G AE Y AE
propaganda,p r ɔ p a ɡ a n d a,P R AO P AE G AE N D AE
propagandysta,p r ɔ p a ɡ a n d ɨ s t a,P R AO P AE G AE N D IX S T AE
propagandystka,p r ɔ p a ɡ a n d ɨ s t k a,P R AO P AE G AE N D IX S T K AE
propagandzista,p r ɔ p a ɡ a n d͡ʑ i s t a,P R AO P AE G AE N IH S T AE
propagandzistka,p r ɔ p a ɡ a n d͡ʑ i s t k a,P R AO P AE G AE N IH S T K AE
propagator,p r ɔ p a ɡ a t ɔ r,P R AO P AE G AE T AO R
propagowanie,p r ɔ p a ɡ ɔ v a ɲ ɛ,P R AO P AE G AO V AE EH
propagować,p r ɔ p a ɡ ɔ v a t͡ɕ,P R AO P AE G AO V AE
propan,p r ɔ p a n,P R AO P AE N
proponowanie,p r ɔ p ɔ n ɔ v a ɲ ɛ,P R AO P AO N AO V AE EH
proponować,p r ɔ p ɔ n ɔ v a t͡ɕ,P R AO P AO N AO V AE
proponujące,p r ɔ p ɔ n u j ɔ n t͡s ɛ,P R AO P AO N UW Y AO N EH
proponujący,p r ɔ p ɔ n u j ɔ n t͡s ɨ,P R AO P AO N UW Y AO N IX
proporcja,p r ɔ p ɔ r t͡s j a,P R AO P AO R Y AE
proporzec,p r ɔ p ɔ ʐ ɛ t͡s,P R AO P AO EH
propozycja,p r ɔ p ɔ z ɨ t͡s j a,P R AO P AO Z IX Y AE
proroctwo,p r ɔ r ɔ t͡s t f ɔ,P R AO R AO T F AO
proroczy,p r ɔ r ɔ t͡ʂ ɨ,P R AO R AO IX
