word,ipa,ARPAbet
limpiado,l i m p j a d o,L IH M P Y AE D OH
limpiador,l i m p j a d o ɾ,L IH M P Y AE D OH DX
limpiadora,l i m p j a d o ɾ a,L IH M P Y AE D OH DX AE
limpiadoras,l i m p j a d o ɾ a s,L IH M P Y AE D OH DX AE S
limpiadores,l i m p j a d o ɾ e s,L IH M P Y AE D OH DX EH S
limpiados,l i m p j a d o s,L IH M P Y AE D OH S
limpiaparabrisas,l i m p j a p a ɾ a b ɾ i s a s,L IH M P Y AE P AE DX AE B DX IH S AE S
limpiar,l i m p j a ɾ,L IH M P Y AE DX
limpio,l i m p j o,L IH M P Y OH
limpísimo,l i m p i s i m o,L IH M P IH S IH M OH
limusina,l i m u s i n a,L IH M UW S IH N AE
limé,l i m e,L IH M EH
limítrofe,l i m i t ɾ o f e,L IH M IH T DX OH F EH
limítrofes,l i m i t ɾ o f e s,L IH M IH T DX OH F EH S
limón,l i m o n,L IH M OH N
linchada,l i n t͡ʃ a d a,L IH N CH AE D AE
linchadas,l i n t͡ʃ a d a s,L IH N CH AE D AE S
linchado,l i n t͡ʃ a d o,L IH N CH AE D OH
linchados,l i n t͡ʃ a d o s,L IH N CH AE D OH S
linchamos,l i n t͡ʃ a m o s,L IH N CH AE M OH S
linchando,l i n t͡ʃ a n d o,L IH N CH AE N D OH
linchar,l i n t͡ʃ a ɾ,L IH N CH AE DX
lindada,l i n d a d a,L IH N D AE D AE
lindadas,l i n d a d a s,L IH N D AE D AE S
lindado,l i n d a d o,L IH N D AE D OH
lindados,l i n d a d o s,L IH N D AE D OH S
lindar,l i n d a ɾ,L IH N D AE DX
lindo,l i n d o,L IH N D OH
lineada,l i n e a d a,L IH N EH AE D AE
lineadas,l i n e a d a s,L IH N EH AE D AE S
lineado,l i n e a d o,L IH N EH AE D OH
lineados,l i n e a d o s,L IH N EH AE D OH S
lineamento,l i n e a m e n t o,L IH N EH AE M EH N T OH
linear,l i n e a ɾ,L IH N EH AE DX
lineares,l i n e a ɾ e s,L IH N EH AE DX EH S
lineo,l i n e o,L IH N EH OH
linfa,l i n f a,L IH N F AE
linfangioleiomiomatosis,l i n f a n x j o l e j o m j o m a t o s i s,L IH N F AE N Y OH L EH Y OH M Y OH M AE T OH S IH S
linfedema,l i n f e d e m a,L IH N F EH D EH M AE
linfopenia,l i n f o p e n j a,L IH N F OH P EH N Y AE
linfoproliferativo,l i n f o p ɾ o l i f e ɾ a t i b o,L IH N F OH P DX OH L IH F EH DX AE T IH B OH
linfotrópica,l i n f o t ɾ o p i k a,L IH N F OH T DX OH P IH K AE
linfotrópicas,l i n f o t ɾ o p i k a s,L IH N F OH T DX OH P IH K AE S
linfotrópico,l i n f o t ɾ o p i k o,L IH N F OH T DX OH P IH K OH
linfotrópicos,l i n f o t ɾ o p i k o s,L IH N F OH T DX OH P IH K OH S
lingote,l i n ɡ o t e,L IH N G OH T EH
lingotes,l i n ɡ o t e s,L IH N G OH T EH S
lingual,l i n ɡ w a l,L IH N G W AE L
linguales,l i n ɡ w a l e s,L IH N G W AE L EH S
linguine,l i n ɡ w i n e,L IH N G W IH N EH
linguini,l i n ɡ w i n i,L IH N G W IH N IH
linguinis,l i n ɡ w i n i s,L IH N G W IH N IH S
lingüista,l i n ɡ w i s t a,L IH N G W IH S T AE
link,l i n k,L IH N K
lino,l i n o,L IH N OH
linquear,l i n k e a ɾ,L IH N K EH AE DX
linón,l i n o n,L IH N OH N
lio,l i o,L IH OH
liorna,l j o r n a,L Y OH R N AE
lipasa,l i p a s a,L IH P AE S AE
lipodistrofia,l i p o d i s t ɾ o f j a,L IH P OH D IH S T DX OH F Y AE
lipofílico,l i p o f i l i k o,L IH P OH F IH L IH K OH
lipograma,l i p o ɡ ɾ a m a,L IH P OH G DX AE M AE
lipolisis,l i p o l i s i s,L IH P OH L IH S IH S
lipoma,l i p o m a,L IH P OH M AE
liposarcoma,l i p o s a r k o m a,L IH P OH S AE R K OH M AE
liposoluble,l i p o s o l u b l e,L IH P OH S OH L UW B L EH
liquen,l i k e n,L IH K EH N
liquidada,l i k i d a d a,L IH K IH D AE D AE
liquidadas,l i k i d a d a s,L IH K IH D AE D AE S
liquidado,l i k i d a d o,L IH K IH D AE D OH
liquidador,l i k i d a d o ɾ,L IH K IH D AE D OH DX
liquidadora,l i k i d a d o ɾ a,L IH K IH D AE D OH DX AE
liquidadoras,l i k i d a d o ɾ a s,L IH K IH D AE D OH DX AE S
liquidadores,l i k i d a d o ɾ e s,L IH K IH D AE D OH DX EH S
liquidados,l i k i d a d o s,L IH K IH D AE D OH S
liquidamos,l i k i d a m o s,L IH K IH D AE M OH S
liquidar,l i k i d a ɾ,L IH K IH D AE DX
liquidámbar,l i k i d a m b a ɾ,L IH K IH D AE M B AE DX
liquidámbares,l i k i d a m b a ɾ e s,L IH K IH D AE M B AE DX EH S
lira,l i ɾ a,L IH DX AE
lirio,l i ɾ j o,L IH DX Y OH
lirón,l i ɾ o n,L IH DX OH N
lisa,l i s a,L IH S AE
lisar,l i s a ɾ,L IH S AE DX
lisiada,l i s j a d a,L IH S Y AE D AE
lisiadas,l i s j a d a s,L IH S Y AE D AE S
lisiado,l i s j a d o,L IH S Y AE D OH
lisiados,l i s j a d o s,L IH S Y AE D OH S
lisiar,l i s j a ɾ,L IH S Y AE DX
lisión,l i s j o n,L IH S Y OH N
liso,l i s o,L IH S OH
lisonjeada,l i s o n x e a d a,L IH S OH N EH AE D AE
lisonjeadas,l i s o n x e a d a s,L IH S OH N EH AE D AE S
lisonjeado,l i s o n x e a d o,L IH S OH N EH AE D OH
lisonjeador,l i s o n x e a d o ɾ,L IH S OH N EH AE D OH DX
lisonjeadora,l i s o n x e a d o ɾ a,L IH S OH N EH AE D OH DX AE
lisonjeados,l i s o n x e a d o s,L IH S OH N EH AE D OH S
lisonjeamos,l i s o n x e a m o s,L IH S OH N EH AE M OH S
lisonjear,l i s o n x e a ɾ,L IH S OH N EH AE DX
lisonjera,l i s o n x e ɾ a,L IH S OH N EH DX AE
lisonjeras,l i s o n x e ɾ a s,L IH S OH N EH DX AE S
lisonjero,l i s o n x e ɾ o,L IH S OH N EH DX OH
lisonjeros,l i s o n x e ɾ o s,L IH S OH N EH DX OH S
lista,l i s t a,L IH S T AE
listada,l i s t a d a,L IH S T AE D AE
listadas,l i s t a d a s,L IH S T AE D AE S
listado,l i s t a d o,L IH S T AE D OH
listados,l i s t a d o s,L IH S T AE D OH S
listamos,l i s t a m o s,L IH S T AE M OH S
listando,l i s t a n d o,L IH S T AE N D OH
listeriosis,l i s t e ɾ j o s i s,L IH S T EH DX Y OH S IH S
listo,l i s t o,L IH S T OH
listón,l i s t o n,L IH S T OH N
lisura,l i s u ɾ a,L IH S UW DX AE
litada,l i t a d a,L IH T AE D AE
litadas,l i t a d a s,L IH T AE D AE S
litado,l i t a d o,L IH T AE D OH
litados,l i t a d o s,L IH T AE D OH S
litera,l i t e ɾ a,L IH T EH DX AE
literales,l i t e ɾ a l e s,L IH T EH DX AE L EH S
literata,l i t e ɾ a t a,L IH T EH DX AE T AE
literatas,l i t e ɾ a t a s,L IH T EH DX AE T AE S
literato,l i t e ɾ a t o,L IH T EH DX AE T OH
literatos,l i t e ɾ a t o s,L IH T EH DX AE T OH S
literatura,l i t e ɾ a t u ɾ a,L IH T EH DX AE T UW DX AE
litiasis,l i t j a s i s,L IH T Y AE S IH S
litiga,l i t i ɡ a,L IH T IH G AE
litigada,l i t i ɡ a d a,L IH T IH G AE D AE
litigadas,l i t i ɡ a d a s,L IH T IH G AE D AE S
litigado,l i t i ɡ a d o,L IH T IH G AE D OH
litigados,l i t i ɡ a d o s,L IH T IH G AE D OH S
litigamos,l i t i ɡ a m o s,L IH T IH G AE M OH S
litigando,l i t i ɡ a n d o,L IH T IH G AE N D OH
litigante,l i t i ɡ a n t e,L IH T IH G AE N T EH
litigantes,l i t i ɡ a n t e s,L IH T IH G AE N T EH S
litigar,l i t i ɡ a ɾ,L IH T IH G AE DX
litigara,l i t i ɡ a ɾ a,L IH T IH G AE DX AE
litigaras,l i t i ɡ a ɾ a s,L IH T IH G AE DX AE S
litigareis,l i t i ɡ a ɾ e i s,L IH T IH G AE DX EH IH S
litigaremos,l i t i ɡ a ɾ e m o s,L IH T IH G AE DX EH M OH S
litigares,l i t i ɡ a ɾ e s,L IH T IH G AE DX EH S
litigará,l i t i ɡ a ɾ a,L IH T IH G AE DX AE
litigarás,l i t i ɡ a ɾ a s,L IH T IH G AE DX AE S
litigaréis,l i t i ɡ a ɾ e i s,L IH T IH G AE DX EH IH S
litigaría,l i t i ɡ a ɾ i a,L IH T IH G AE DX IH AE
litigaríamos,l i t i ɡ a ɾ i a m o s,L IH T IH G AE DX IH AE M OH S
litigarías,l i t i ɡ a ɾ i a s,L IH T IH G AE DX IH AE S
litigas,l i t i ɡ a s,L IH T IH G AE S
litigaste,l i t i ɡ a s t e,L IH T IH G AE S T EH
litigioso,l i t i x j o s o,L IH T IH Y OH S OH
litigo,l i t i ɡ o,L IH T IH G OH
litigue,l i t i ɡ e,L IH T IH G EH
litiguemos,l i t i ɡ e m o s,L IH T IH G EH M OH S
litigues,l i t i ɡ e s,L IH T IH G EH S
litigáis,l i t i ɡ a i s,L IH T IH G AE IH S
litigáramos,l i t i ɡ a ɾ a m o s,L IH T IH G AE DX AE M OH S
litio,l i t j o,L IH T Y OH
lito,l i t o,L IH T OH
litoestratigráfico,l i t o e s t ɾ a t i ɡ ɾ a f i k o,L IH T OH EH S T DX AE T IH G DX AE F IH K OH
litografiar,l i t o ɡ ɾ a f j a ɾ,L IH T OH G DX AE F Y AE DX
litopterno,l i t o b t e r n o,L IH T OH B T EH R N OH
litro,l i t ɾ o,L IH T DX OH
litrona,l i t ɾ o n a,L IH T DX OH N AE
lituania,l i t w a n j a,L IH T W AE N Y AE
liturgia,l i t u r x j a,L IH T UW R Y AE
litúrgica,l i t u r x i k a,L IH T UW R IH K AE
litúrgicas,l i t u r x i k a s,L IH T UW R IH K AE S
litúrgico,l i t u r x i k o,L IH T UW R IH K OH
litúrgicos,l i t u r x i k o s,L IH T UW R IH K OH S
livermorio,l i b e r m o ɾ j o,L IH B EH R M OH DX Y OH
liverpuliano,l i b e r p u l j a n o,L IH B EH R P UW L Y AE N OH
liviano,l i b j a n o,L IH B Y AE N OH
livor,l i b o ɾ,L IH B OH DX
livorno,l i b o r n o,L IH B OH R N OH
lixiviada,l i ɡ s i b j a d a,L IH G S IH B Y AE D AE
lixiviadas,l i ɡ s i b j a d a s,L IH G S IH B Y AE D AE S
lixiviado,l i ɡ s i b j a d o,L IH G S IH B Y AE D OH
lixiviados,l i ɡ s i b j a d o s,L IH G S IH B Y AE D OH S
lixiviamos,l i ɡ s i b j a m o s,L IH G S IH B Y AE M OH S
lixiviar,l i ɡ s i b j a ɾ,L IH G S IH B Y AE DX
lo,l o,L OH
loada,l o a d a,L OH AE D AE
loadas,l o a d a s,L OH AE D AE S
loado,l o a d o,L OH AE D OH
loados,l o a d o s,L OH AE D OH S
lobado,l o b a d o,L OH B AE D OH
lobarro,l o b a r o,L OH B AE R OH
lobato,l o b a t o,L OH B AE T OH
lobby,l o b i,L OH B IH
lobina,l o b i n a,L OH B IH N AE
lobisón,l o b i s o n,L OH B IH S OH N
lobito,l o b i t o,L OH B IH T OH
lobo,l o b o,L OH B OH
lobulado,l o b u l a d o,L OH B UW L AE D OH
lobular,l o b u l a ɾ,L OH B UW L AE DX
lobulares,l o b u l a ɾ e s,L OH B UW L AE DX EH S
lobópodo,l o b o p o d o,L OH B OH P OH D OH
loca,l o k a,L OH K AE
local,l o k a l,L OH K AE L
locales,l o k a l e s,L OH K AE L EH S
localmente,l o k a l m e n t e,L OH K AE L M EH N T EH
locas,l o k a s,L OH K AE S
loci,l o k i,L OH K IH
loco,l o k o,L OH K OH
locos,l o k o s,L OH K OH S
locotractor,l o k o t ɾ a ɡ t o ɾ,L OH K OH T DX AE G T OH DX
locura,l o k u ɾ a,L OH K UW DX AE
locutor,l o k u t o ɾ,L OH K UW T OH DX
locutora,l o k u t o ɾ a,L OH K UW T OH DX AE
lodosa,l o d o s a,L OH D OH S AE
lodosas,l o d o s a s,L OH D OH S AE S
lodoso,l o d o s o,L OH D OH S OH
lodosos,l o d o s o s,L OH D OH S OH S
logada,l o ɡ a d a,L OH G AE D AE
logadas,l o ɡ a d a s,L OH G AE D AE S
logado,l o ɡ a d o,L OH G AE D OH
logados,l o ɡ a d o s,L OH G AE D OH S
logamos,l o ɡ a m o s,L OH G AE M OH S
logaritmo,l o ɡ a ɾ i d m o,L OH G AE DX IH D M OH
logaritmos,l o ɡ a ɾ i d m o s,L OH G AE DX IH D M OH S
logarlo,l o ɡ a r l o,L OH G AE R L OH
logarítmicamente,l o ɡ a ɾ i d m i k a m e n t e,L OH G AE DX IH D M IH K AE M EH N T EH
logia,l o x j a,L OH Y AE
logográfico,l o ɡ o ɡ ɾ a f i k o,L OH G OH G DX AE F IH K OH
logopeda,l o ɡ o p e d a,L OH G OH P EH D AE
logos,l o ɡ o s,L OH G OH S
logra,l o ɡ ɾ a,L OH G DX AE
lograda,l o ɡ ɾ a d a,L OH G DX AE D AE
logradas,l o ɡ ɾ a d a s,L OH G DX AE D AE S
logrado,l o ɡ ɾ a d o,L OH G DX AE D OH
logrados,l o ɡ ɾ a d o s,L OH G DX AE D OH S
logramos,l o ɡ ɾ a m o s,L OH G DX AE M OH S
logrando,l o ɡ ɾ a n d o,L OH G DX AE N D OH
lograr,l o ɡ ɾ a ɾ,L OH G DX AE DX
lograra,l o ɡ ɾ a ɾ a,L OH G DX AE DX AE
lograras,l o ɡ ɾ a ɾ a s,L OH G DX AE DX AE S
lograreis,l o ɡ ɾ a ɾ e i s,L OH G DX AE DX EH IH S
lograremos,l o ɡ ɾ a ɾ e m o s,L OH G DX AE DX EH M OH S
lograres,l o ɡ ɾ a ɾ e s,L OH G DX AE DX EH S
logrará,l o ɡ ɾ a ɾ a,L OH G DX AE DX AE
lograrás,l o ɡ ɾ a ɾ a s,L OH G DX AE DX AE S
lograréis,l o ɡ ɾ a ɾ e i s,L OH G DX AE DX EH IH S
lograríamos,l o ɡ ɾ a ɾ i a m o s,L OH G DX AE DX IH AE M OH S
logras,l o ɡ ɾ a s,L OH G DX AE S
lograste,l o ɡ ɾ a s t e,L OH G DX AE S T EH
logre,l o ɡ ɾ e,L OH G DX EH
logremos,l o ɡ ɾ e m o s,L OH G DX EH M OH S
logrero,l o ɡ ɾ e ɾ o,L OH G DX EH DX OH
logres,l o ɡ ɾ e s,L OH G DX EH S
logro,l o ɡ ɾ o,L OH G DX OH
logroño,l o ɡ ɾ o ɲ o,L OH G DX OH OH
logroñés,l o ɡ ɾ o ɲ e s,L OH G DX OH EH S
lográ,l o ɡ ɾ a,L OH G DX AE
lográramos,l o ɡ ɾ a ɾ a m o s,L OH G DX AE DX AE M OH S
lográremos,l o ɡ ɾ a ɾ e m o s,L OH G DX AE DX EH M OH S
lográs,l o ɡ ɾ a s,L OH G DX AE S
logré,l o ɡ ɾ e,L OH G DX EH
logréis,l o ɡ ɾ e i s,L OH G DX EH IH S
logrés,l o ɡ ɾ e s,L OH G DX EH S
logró,l o ɡ ɾ o,L OH G DX OH
logística,l o x i s t i k a,L OH IH S T IH K AE
lola,l o l a,L OH L AE
lolas,l o l a s,L OH L AE S
lolo,l o l o,L OH L OH
lolol,l o l o l,L OH L OH L
lolos,l o l o s,L OH L OH S
lomaje,l o m a x e,L OH M AE EH
lomo,l o m o,L OH M OH
lonche,l o n t͡ʃ e,L OH N CH EH
loncheada,l o n t͡ʃ e a d a,L OH N CH EH AE D AE
loncheadas,l o n t͡ʃ e a d a s,L OH N CH EH AE D AE S
loncheado,l o n t͡ʃ e a d o,L OH N CH EH AE D OH
loncheados,l o n t͡ʃ e a d o s,L OH N CH EH AE D OH S
lonchería,l o n t͡ʃ e ɾ i a,L OH N CH EH DX IH AE
lonco,l o ŋ k o,L OH NG K OH
londres,l o n d ɾ e s,L OH N D DX EH S
longeva,l o n x e b a,L OH N EH B AE
longevas,l o n x e b a s,L OH N EH B AE S
longevo,l o n x e b o,L OH N EH B OH
longevos,l o n x e b o s,L OH N EH B OH S
longitud,l o n x i t u d,L OH N IH T UW D
longitudinal,l o n x i t u d i n a l,L OH N IH T UW D IH N AE L
longitudinales,l o n x i t u d i n a l e s,L OH N IH T UW D IH N AE L EH S
longísimo,l o n x i s i m o,L OH N IH S IH M OH
lonja,l o n x a,L OH N AE
look,l u ɡ,L UW G
loor,l o o r,L OH OH R
loqueada,l o k e a d a,L OH K EH AE D AE
loqueadas,l o k e a d a s,L OH K EH AE D AE S
loqueado,l o k e a d o,L OH K EH AE D OH
loqueados,l o k e a d o s,L OH K EH AE D OH S
loquear,l o k e a ɾ,L OH K EH AE DX
loquita,l o k i t a,L OH K IH T AE
loquitas,l o k i t a s,L OH K IH T AE S
loquito,l o k i t o,L OH K IH T OH
loquitos,l o k i t o s,L OH K IH T OH S
lord,l o ɾ,L OH DX
lord,l o ɾ ð,L OH DX DH
lorena,l o ɾ e n a,L OH DX EH N AE
lorenés,l o ɾ e n e s,L OH DX EH N EH S
lores,l o ɾ e s,L OH DX EH S
loriga,l o ɾ i ɡ a,L OH DX IH G AE
loroco,l o ɾ o k o,L OH DX OH K OH
lorquiano,l o r k j a n o,L OH R K Y AE N OH
los,l o s,L OH S
losa,l o s a,L OH S AE
losanjado,l o s a n x a d o,L OH S AE N AE D OH
lote,l o t e,L OH T EH
loteamos,l o t e a m o s,L OH T EH AE M OH S
loteando,l o t e a n d o,L OH T EH AE N D OH
lotería,l o t e ɾ i a,L OH T EH DX IH AE
lotificar,l o t i f i k a ɾ,L OH T IH F IH K AE DX
loto,l o t o,L OH T OH
lourdes,l u r d e s,L UW R D EH S
lovecraftiana,l o f k ɾ a f t j a n a,L OH F K DX AE F T Y AE N AE
lovecraftianas,l o f k ɾ a f t j a n a s,L OH F K DX AE F T Y AE N AE S
lovecraftiano,l o f k ɾ a f t j a n o,L OH F K DX AE F T Y AE N OH
lovecraftianos,l o f k ɾ a f t j a n o s,L OH F K DX AE F T Y AE N OH S
loísmo,l o i s m o,L OH IH S M OH
lubiano,l u b j a n o,L UW B Y AE N OH
lubricada,l u b ɾ i k a d a,L UW B DX IH K AE D AE
lubricadas,l u b ɾ i k a d a s,L UW B DX IH K AE D AE S
lubricado,l u b ɾ i k a d o,L UW B DX IH K AE D OH
lubricados,l u b ɾ i k a d o s,L UW B DX IH K AE D OH S
lubrico,l u b ɾ i k o,L UW B DX IH K OH
lubricó,l u b ɾ i k o,L UW B DX IH K OH
lubrifica,l u b ɾ i f i k a,L UW B DX IH F IH K AE
lubrificada,l u b ɾ i f i k a d a,L UW B DX IH F IH K AE D AE
lubrificadas,l u b ɾ i f i k a d a s,L UW B DX IH F IH K AE D AE S
lubrificado,l u b ɾ i f i k a d o,L UW B DX IH F IH K AE D OH
lubrificados,l u b ɾ i f i k a d o s,L UW B DX IH F IH K AE D OH S
lubrificamos,l u b ɾ i f i k a m o s,L UW B DX IH F IH K AE M OH S
lubrificando,l u b ɾ i f i k a n d o,L UW B DX IH F IH K AE N D OH
lubrificar,l u b ɾ i f i k a ɾ,L UW B DX IH F IH K AE DX
lubrificara,l u b ɾ i f i k a ɾ a,L UW B DX IH F IH K AE DX AE
lubrificaras,l u b ɾ i f i k a ɾ a s,L UW B DX IH F IH K AE DX AE S
lubrificareis,l u b ɾ i f i k a ɾ e i s,L UW B DX IH F IH K AE DX EH IH S
lubrificaremos,l u b ɾ i f i k a ɾ e m o s,L UW B DX IH F IH K AE DX EH M OH S
lubrificares,l u b ɾ i f i k a ɾ e s,L UW B DX IH F IH K AE DX EH S
lubrificará,l u b ɾ i f i k a ɾ a,L UW B DX IH F IH K AE DX AE
lubrificarás,l u b ɾ i f i k a ɾ a s,L UW B DX IH F IH K AE DX AE S
lubrificaríamos,l u b ɾ i f i k a ɾ i a m o s,L UW B DX IH F IH K AE DX IH AE M OH S
lubrificas,l u b ɾ i f i k a s,L UW B DX IH F IH K AE S
lubrificaste,l u b ɾ i f i k a s t e,L UW B DX IH F IH K AE S T EH
lubrifico,l u b ɾ i f i k o,L UW B DX IH F IH K OH
lubrificá,l u b ɾ i f i k a,L UW B DX IH F IH K AE
lubrificáramos,l u b ɾ i f i k a ɾ a m o s,L UW B DX IH F IH K AE DX AE M OH S
lubrifique,l u b ɾ i f i k e,L UW B DX IH F IH K EH
lubrifiquemos,l u b ɾ i f i k e m o s,L UW B DX IH F IH K EH M OH S
lubrifiques,l u b ɾ i f i k e s,L UW B DX IH F IH K EH S
lucas,l u k a s,L UW K AE S
lucaya,l u k a ɟ͡ʝ a,L UW K AE AE
lucayas,l u k a ɟ͡ʝ a s,L UW K AE AE S
lucayo,l u k a ɟ͡ʝ o,L UW K AE OH
lucayos,l u k a ɟ͡ʝ o s,L UW K AE OH S
lucha,l u t͡ʃ a,L UW CH AE
luchada,l u t͡ʃ a d a,L UW CH AE D AE
luchadas,l u t͡ʃ a d a s,L UW CH AE D AE S
luchado,l u t͡ʃ a d o,L UW CH AE D OH
luchador,l u t͡ʃ a d o ɾ,L UW CH AE D OH DX
luchadora,l u t͡ʃ a d o ɾ a,L UW CH AE D OH DX AE
luchadoras,l u t͡ʃ a d o ɾ a s,L UW CH AE D OH DX AE S
luchadores,l u t͡ʃ a d o ɾ e s,L UW CH AE D OH DX EH S
luchados,l u t͡ʃ a d o s,L UW CH AE D OH S
luchar,l u t͡ʃ a ɾ,L UW CH AE DX
lucrada,l u k ɾ a d a,L UW K DX AE D AE
lucradas,l u k ɾ a d a s,L UW K DX AE D AE S
lucrado,l u k ɾ a d o,L UW K DX AE D OH
lucrados,l u k ɾ a d o s,L UW K DX AE D OH S
lucramos,l u k ɾ a m o s,L UW K DX AE M OH S
lucrando,l u k ɾ a n d o,L UW K DX AE N D OH
lucrar,l u k ɾ a ɾ,L UW K DX AE DX
lucroniense,l u k ɾ o n j e n s e,L UW K DX OH N Y EH N S EH
ludida,l u d i d a,L UW D IH D AE
ludidas,l u d i d a s,L UW D IH D AE S
ludido,l u d i d o,L UW D IH D OH
ludidos,l u d i d o s,L UW D IH D OH S
ludo,l u d o,L UW D OH
luego,l w e ɡ o,L W EH G OH
luengo,l w e n ɡ o,L W EH N G OH
lugar,l u ɡ a ɾ,L UW G AE DX
lugo,l u ɡ o,L UW G OH
luis,l w i s,L W IH S
luisiana,l w i s j a n a,L W IH S Y AE N AE
luisiano,l w i s j a n o,L W IH S Y AE N OH
luisianés,l w i s j a n e s,L W IH S Y AE N EH S
lujo,l u x o,L UW OH
lujosísimo,l u x o s i s i m o,L UW OH S IH S IH M OH
lulo,l u l o,L UW L OH
lumbago,l u m b a ɡ o,L UW M B AE G OH
lumbalgia,l u m b a l x j a,L UW M B AE L Y AE
lumbar,l u m b a ɾ,L UW M B AE DX
lumbares,l u m b a ɾ e s,L UW M B AE DX EH S
lumbre,l u m b ɾ e,L UW M B DX EH
lumbrera,l u m b ɾ e ɾ a,L UW M B DX EH DX AE
lumbres,l u m b ɾ e s,L UW M B DX EH S
lumbrical,l u m b ɾ i k a l,L UW M B DX IH K AE L
lumbrosa,l u m b ɾ o s a,L UW M B DX OH S AE
lumbrosas,l u m b ɾ o s a s,L UW M B DX OH S AE S
lumbroso,l u m b ɾ o s o,L UW M B DX OH S OH
lumbrosos,l u m b ɾ o s o s,L UW M B DX OH S OH S
luminar,l u m i n a ɾ,L UW M IH N AE DX
luminosa,l u m i n o s a,L UW M IH N OH S AE
luminosas,l u m i n o s a s,L UW M IH N OH S AE S
luminoso,l u m i n o s o,L UW M IH N OH S OH
luminosos,l u m i n o s o s,L UW M IH N OH S OH S
luminotecnia,l u m i n o t e ɡ n j a,L UW M IH N OH T EH G N Y AE
lumpureño,l u m p u ɾ e ɲ o,L UW M P UW DX EH OH
lumínico,l u m i n i k o,L UW M IH N IH K OH
luna,l u n a,L UW N AE
lunar,l u n a ɾ,L UW N AE DX
lunes,l u n e s,L UW N EH S
luneta,l u n e t a,L UW N EH T AE
lunfardo,l u n f a r d o,L UW N F AE R D OH
lupino,l u p i n o,L UW P IH N OH
lupita,l u p i t a,L UW P IH T AE
lupus,l u p u s,L UW P UW S
lusitana,l u s i t a n a,L UW S IH T AE N AE
lustrada,l u s t ɾ a d a,L UW S T DX AE D AE
lustradas,l u s t ɾ a d a s,L UW S T DX AE D AE S
lustrado,l u s t ɾ a d o,L UW S T DX AE D OH
lustrados,l u s t ɾ a d o s,L UW S T DX AE D OH S
lustral,l u s t ɾ a l,L UW S T DX AE L
lustramos,l u s t ɾ a m o s,L UW S T DX AE M OH S
lustrando,l u s t ɾ a n d o,L UW S T DX AE N D OH
lustrar,l u s t ɾ a ɾ,L UW S T DX AE DX
lustre,l u s t ɾ e,L UW S T DX EH
lustro,l u s t ɾ o,L UW S T DX OH
luteo,l u t e o,L UW T EH OH
luterana,l u t e ɾ a n a,L UW T EH DX AE N AE
luteranas,l u t e ɾ a n a s,L UW T EH DX AE N AE S
luteranismo,l u t e ɾ a n i s m o,L UW T EH DX AE N IH S M OH
luterano,l u t e ɾ a n o,L UW T EH DX AE N OH
luteranos,l u t e ɾ a n o s,L UW T EH DX AE N OH S
luto,l u t o,L UW T OH
luvita,l u b i t a,L UW B IH T AE
lux,l u k s,L UW K S
luxemburgo,l u ɡ s e m b u r ɡ o,L UW G S EH M B UW R G OH
luxemburgués,l u ɡ s e m b u r ɡ e s,L UW G S EH M B UW R G EH S
lácteo,l a ɡ t e o,L AE G T EH OH
lámina,l a m i n a,L AE M IH N AE
lápida,l a p i d a,L AE P IH D AE
lápita,l a p i t a,L AE P IH T AE
láser,l a s e ɾ,L AE S EH DX
látex,l a t e k s,L AE T EH K S
látigo,l a t i ɡ o,L AE T IH G OH
lávico,l a b i k o,L AE B IH K OH
lémur,l e m u ɾ,L EH M UW DX
lérida,l e ɾ i d a,L EH DX IH D AE
léxicamente,l e ɡ s i k a m e n t e,L EH G S IH K AE M EH N T EH
léxico,l e ɡ s i k o,L EH G S IH K OH
líbano,l i b a n o,L IH B AE N OH
lídar,l i d a ɾ,L IH D AE DX
líder,l i d e ɾ,L IH D EH DX
lígula,l i ɡ u l a,L IH G UW L AE
límbico,l i m b i k o,L IH M B IH K OH
límite,l i m i t e,L IH M IH T EH
límites,l i m i t e s,L IH M IH T EH S
línea,l i n e a,L IH N EH AE
lío,l i o,L IH OH
líquida,l i k i d a,L IH K IH D AE
líquidas,l i k i d a s,L IH K IH D AE S
líquido,l i k i d o,L IH K IH D OH
líquidos,l i k i d o s,L IH K IH D OH S
lírica,l i ɾ i k a,L IH DX IH K AE
lírico,l i ɾ i k o,L IH DX IH K OH
lítica,l i t i k a,L IH T IH K AE
líticas,l i t i k a s,L IH T IH K AE S
líticos,l i t i k o s,L IH T IH K OH S
lívida,l i b i d a,L IH B IH D AE
lóbulo,l o b u l o,L OH B UW L OH
lógico,l o x i k o,L OH IH K OH
lúa,l u a,L UW AE
lúbrico,l u b ɾ i k o,L UW B DX IH K OH
lúcuma,l u k u m a,L UW K UW M AE
lúdica,l u d i k a,L UW D IH K AE
lúgubres,l u ɡ u b ɾ e s,L UW G UW B DX EH S
lúpico,l u p i k o,L UW P IH K OH
m'ija,m i x a,M IH AE
m'ijo,m i x o,M IH OH
mabita,m a b i t a,M AE B IH T AE
mabitoso,m a b i t o s o,M AE B IH T OH S OH
maca,m a k a,M AE K AE
