word,ipa,ARPAbet
netrpělivost,n ɛ t r̩ p j ɛ l ɪ v o s t,N EH T R P Y EH L IH V OH S T
netrpělivý,n ɛ t r̩ p j ɛ l ɪ v iː,N EH T R P Y EH L IH V IH
netáhnout,n ɛ t aː ɦ n o u̯ t,N EH T AE N OH W T
neuralgie,n ɛ u̯ r a l ɡ ɪ j ɛ,N EH W R AE L G IH Y EH
neurohypofýza,n ɛ u̯ r o ɦ ɪ p o f iː z a,N EH W R OH IH P OH F IH Z AE
neuropatie,n ɛ u̯ r o p a t ɪ j ɛ,N EH W R OH P AE T IH Y EH
neuropřenašeč,n ɛ u̯ r o p r̝̊ ɛ n a ʃ ɛ t͡ʃ,N EH W R OH P R EH N AE SH EH CH
neurotik,n ɛ u̯ r o t ɪ k,N EH W R OH T IH K
neurotransmiter,n ɛ u̯ r o t r a n s m ɪ t ɛ r,N EH W R OH T R AE N S M IH T EH R
neurčitek,n ɛ u̯ r t͡ʃ ɪ t ɛ k,N EH W R CH IH T EH K
neutrální,n ɛ u̯ t r aː l ɲ iː,N EH W T R AE L IH
neužitečný,n ɛ u̯ ʒ ɪ t ɛ t͡ʃ n iː,N EH W ZH IH T EH CH N IH
neva,n ɛ v a,N EH V AE
nevalný,n ɛ v a l n iː,N EH V AE L N IH
nevděk,n ɛ v ɟ ɛ k,N EH V EH K
nevděčnost,n ɛ v ɟ ɛ t͡ʃ n o s t,N EH V EH CH N OH S T
nevděčník,n ɛ v ɟ ɛ t͡ʃ ɲ iː k,N EH V EH CH IH K
nevděčný,n ɛ v ɟ ɛ t͡ʃ n iː,N EH V EH CH N IH
nevelký,n ɛ v ɛ l k iː,N EH V EH L K IH
neverbální,n ɛ v ɛ r b aː l ɲ iː,N EH V EH R B AE L IH
nevez,n ɛ v ɛ s,N EH V EH S
nevhodný,n ɛ v ɦ o d n iː,N EH V OH D N IH
neviditelnost,n ɛ v ɪ ɟ ɪ t ɛ l n o s t,N EH V IH IH T EH L N OH S T
neviditelný,n ɛ v ɪ ɟ ɪ t ɛ l n iː,N EH V IH IH T EH L N IH
nevidomý,n ɛ v ɪ d o m iː,N EH V IH D OH M IH
nevinný,n ɛ v ɪ n iː,N EH V IH N IH
nevlastní,n ɛ v l a s t ɲ iː,N EH V L AE S T IH
nevládní,n ɛ v l aː d ɲ iː,N EH V L AE D IH
nevolnictví,n ɛ v o l ɲ ɪ t͡s t v iː,N EH V OH L IH T V IH
nevolnost,n ɛ v o l n o s t,N EH V OH L N OH S T
nevolník,n ɛ v o l ɲ iː k,N EH V OH L IH K
nevratný,n ɛ v r a t n iː,N EH V R AE T N IH
nevrlý,n ɛ v r̩ l iː,N EH V R L IH
nevyhnutelnost,n ɛ v ɪ ɦ n u t ɛ l n o s t,N EH V IH N UW T EH L N OH S T
nevyhnutelný,n ɛ v ɪ ɦ n u t ɛ l n iː,N EH V IH N UW T EH L N IH
nevyhnutelně,n ɛ v ɪ ɦ n u t ɛ l ɲ ɛ,N EH V IH N UW T EH L EH
nevyjádřitelný,n ɛ v ɪ j aː d r̝ ɪ t ɛ l n iː,N EH V IH Y AE D R IH T EH L N IH
nevyléčitelnost,n ɛ v ɪ l ɛː t͡ʃ ɪ t ɛ l n o s t,N EH V IH L EH CH IH T EH L N OH S T
nevyléčitelný,n ɛ v ɪ l ɛː t͡ʃ ɪ t ɛ l n iː,N EH V IH L EH CH IH T EH L N IH
nevypustit,n ɛ v ɪ p u s c ɪ t,N EH V IH P UW S IH T
nevysledovat,n ɛ v ɪ s l ɛ d o v a t,N EH V IH S L EH D OH V AE T
nevysvětlitelný,n ɛ v ɪ s v j ɛ t l ɪ t ɛ l n iː,N EH V IH S V Y EH T L IH T EH L N IH
nevyvratitelný,n ɛ v ɪ v r a c ɪ t ɛ l n iː,N EH V IH V R AE IH T EH L N IH
nevyčerpatelný,n ɛ v ɪ t͡ʃ ɛ r p a t ɛ l n iː,N EH V IH CH EH R P AE T EH L N IH
nevzdělaný,n ɛ v z ɟ ɛ l a n iː,N EH V Z EH L AE N IH
nevzhledný,n ɛ v z ɦ l ɛ d n iː,N EH V Z L EH D N IH
nevést,n ɛ v ɛː s t,N EH V EH S T
nevézt,n ɛ v ɛː s t,N EH V EH S T
nevíra,n ɛ v iː r a,N EH V IH R AE
nevýhoda,n ɛ v iː ɦ o d a,N EH V IH OH D AE
nevýhodný,n ɛ v iː ɦ o d n iː,N EH V IH OH D N IH
nevýznamný,n ɛ v iː z n a m n iː,N EH V IH Z N AE M N IH
nevědomec,n ɛ v j ɛ d o m ɛ t͡s,N EH V Y EH D OH M EH
nevědomky,n ɛ v j ɛ d o m k ɪ,N EH V Y EH D OH M K IH
nevědomí,n ɛ v j ɛ d o m iː,N EH V Y EH D OH M IH
nevědomý,n ɛ v j ɛ d o m iː,N EH V Y EH D OH M IH
nevědět,n ɛ v j ɛ ɟ ɛ t,N EH V Y EH EH T
nevěra,n ɛ v j ɛ r a,N EH V Y EH R AE
nevěrný,n ɛ v j ɛ r n iː,N EH V Y EH R N IH
nevěrohodný,n ɛ v j ɛ r o ɦ o d n iː,N EH V Y EH R OH OH D N IH
nevěsta,n ɛ v j ɛ s t a,N EH V Y EH S T AE
nevěstin,n ɛ v j ɛ s c ɪ n,N EH V Y EH S IH N
nevěstinec,n ɛ v j ɛ s c ɪ n ɛ t͡s,N EH V Y EH S IH N EH
nevěstka,n ɛ v j ɛ s t k a,N EH V Y EH S T K AE
nevěstkář,n ɛ v j ɛ s t k aː r̝̊,N EH V Y EH S T K AE R
nevěřící,n ɛ v j ɛ r̝ iː t͡s iː,N EH V Y EH R IH IH
nevšímavý,n ɛ f ʃ iː m a v iː,N EH F SH IH M AE V IH
newspeak,ɲ uː s p iː k,UW S P IH K
newyorčanka,ɲ uː j o r t͡ʃ a ŋ k a,UW Y OH R CH AE NG K AE
nezajímavý,n ɛ z a j iː m a v iː,N EH Z AE Y IH M AE V IH
nezamýšlený,n ɛ z a m iː ʃ l ɛ n iː,N EH Z AE M IH SH L EH N IH
nezaměstnanost,n ɛ z a m ɲ ɛ s t n a n o s t,N EH Z AE M EH S T N AE N OH S T
nezaměstnaný,n ɛ z a m ɲ ɛ s t n a n iː,N EH Z AE M EH S T N AE N IH
nezanedbatelný,n ɛ z a n ɛ d b a t ɛ l n iː,N EH Z AE N EH D B AE T EH L N IH
nezapomenout,n ɛ z a p o m ɛ n o u̯ t,N EH Z AE P OH M EH N OH W T
nezapomenutelný,n ɛ z a p o m ɛ n u t ɛ l n iː,N EH Z AE P OH M EH N UW T EH L N IH
nezasazen,n ɛ z a s a z ɛ n,N EH Z AE S AE Z EH N
nezasažen,n ɛ z a s a ʒ ɛ n,N EH Z AE S AE ZH EH N
nezaujatý,n ɛ z a u̯ j a t iː,N EH Z AE W Y AE T IH
nezbeda,n ɛ z b ɛ d a,N EH Z B EH D AE
nezbedová,n ɛ z b ɛ d o v aː,N EH Z B EH D OH V AE
nezbytný,n ɛ z b ɪ t n iː,N EH Z B IH T N IH
nezdanitelný,n ɛ z d a ɲ ɪ t ɛ l n iː,N EH Z D AE IH T EH L N IH
nezdar,n ɛ z d a r,N EH Z D AE R
nezdravá,n ɛ z d r a v aː,N EH Z D R AE V AE
nezdravý,n ɛ z d r a v iː,N EH Z D R AE V IH
nezdvořilost,n ɛ z d v o r̝ ɪ l o s t,N EH Z D V OH R IH L OH S T
nezdvořilý,n ɛ z d v o r̝ ɪ l iː,N EH Z D V OH R IH L IH
nezhoubný,n ɛ z ɦ o u̯ b n iː,N EH Z OH W B N IH
neziskový,n ɛ z ɪ s k o v iː,N EH Z IH S K OH V IH
neznaboh,n ɛ z n a b o x,N EH Z N AE B OH
nezničitelný,n ɛ z ɲ ɪ t͡ʃ ɪ t ɛ l n iː,N EH Z IH CH IH T EH L N IH
neználek,n ɛ z n aː l ɛ k,N EH Z N AE L EH K
neznámý,n ɛ z n aː m iː,N EH Z N AE M IH
nezralý,n ɛ z r a l iː,N EH Z R AE L IH
nezákonitě,n ɛ z aː k o ɲ ɪ c ɛ,N EH Z AE K OH IH EH
nezávazný,n ɛ z aː v a z n iː,N EH Z AE V AE Z N IH
nezáviděníhodný,n ɛ z aː v ɪ ɟ ɛ ɲ iː ɦ o d n iː,N EH Z AE V IH EH IH OH D N IH
nezávisle,n ɛ z aː v ɪ s l ɛ,N EH Z AE V IH S L EH
nezávisleji,n ɛ z aː v ɪ s l ɛ j ɪ,N EH Z AE V IH S L EH Y IH
nezávislost,n ɛ z aː v ɪ s l o s t,N EH Z AE V IH S L OH S T
nezávislý,n ɛ z aː v ɪ s l iː,N EH Z AE V IH S L IH
nezřetelný,n ɛ z r̝ ɛ t ɛ l n iː,N EH Z R EH T EH L N IH
neúcta,n ɛ uː t͡s t a,N EH UW T AE
neúmyslný,n ɛ uː m ɪ s l̩ n iː,N EH UW M IH S EL N IH
neúmyslně,n ɛ uː m ɪ s l̩ ɲ ɛ,N EH UW M IH S EL EH
neúnavnost,n ɛ uː n a v n o s t,N EH UW N AE V N OH S T
neúnavný,n ɛ uː n a v n iː,N EH UW N AE V N IH
neúnavně,n ɛ uː n a v ɲ ɛ,N EH UW N AE V EH
neúnavněji,n ɛ uː n a v ɲ ɛ j ɪ,N EH UW N AE V EH Y IH
neúnavnější,n ɛ uː n a v ɲ ɛ j ʃ iː,N EH UW N AE V EH Y SH IH
neúplnost,n ɛ uː p l̩ n o s t,N EH UW P EL N OH S T
neúplný,n ɛ uː p l̩ n iː,N EH UW P EL N IH
neúspěch,n ɛ uː s p j ɛ x,N EH UW S P Y EH
neúspěšný,n ɛ uː s p j ɛ ʃ n iː,N EH UW S P Y EH SH N IH
neústavní,n ɛ uː s t a v ɲ iː,N EH UW S T AE V IH
neústupnost,n ɛ uː s t u p n o s t,N EH UW S T UW P N OH S T
neústupný,n ɛ uː s t u p n iː,N EH UW S T UW P N IH
nečadivý,n ɛ t͡ʃ a ɟ ɪ v iː,N EH CH AE IH V IH
nečas,n ɛ t͡ʃ a s,N EH CH AE S
nečekaný,n ɛ t͡ʃ ɛ k a n iː,N EH CH EH K AE N IH
nečinnost,n ɛ t͡ʃ ɪ n o s t,N EH CH IH N OH S T
nečinný,n ɛ t͡ʃ ɪ n iː,N EH CH IH N IH
nečitelný,n ɛ t͡ʃ ɪ t ɛ l n iː,N EH CH IH T EH L N IH
neředín,n ɛ r̝ ɛ ɟ iː n,N EH R EH IH N
neředínský,n ɛ r̝ ɛ ɟ iː n s k iː,N EH R EH IH N S K IH
neředínští,n ɛ r̝ ɛ ɟ iː n ʃ c iː,N EH R EH IH N SH IH
neřest,n ɛ r̝ ɛ s t,N EH R EH S T
neřetín,n ɛ r̝ ɛ c iː n,N EH R EH IH N
neřešitelný,n ɛ r̝ ɛ ʃ ɪ t ɛ l n iː,N EH R EH SH IH T EH L N IH
nešika,n ɛ ʃ ɪ k a,N EH SH IH K AE
nešikovný,n ɛ ʃ ɪ k o v n iː,N EH SH IH K OH V N IH
neškodný,n ɛ ʃ k o d n iː,N EH SH K OH D N IH
neštovice,n ɛ ʃ t o v ɪ t͡s ɛ,N EH SH T OH V IH EH
neštěstí,n ɛ ʃ c ɛ s c iː,N EH SH EH S IH
nešvar,n ɛ ʃ v a r,N EH SH V AE R
nešťastník,n ɛ ʃ c a s t ɲ iː k,N EH SH AE S T IH K
neživotný,n ɛ ʒ ɪ v o t n iː,N EH ZH IH V OH T N IH
nežádoucí,n ɛ ʒ aː d o u̯ t͡s iː,N EH ZH AE D OH W IH
nic,ɲ ɪ t͡s,IH
nice,n ɪ t͡s ɛ,N IH EH
nichž,ɲ ɪ x ʃ,IH SH
nicméně,ɲ ɪ t͡s m ɛː ɲ ɛ,IH M EH EH
nicneříkající,ɲ ɪ t͡s n ɛ r̝ iː k a j iː t͡s iː,IH N EH R IH K AE Y IH IH
nigerijec,n ɪ ɡ ɛ r ɪ j ɛ t͡s,N IH G EH R IH Y EH
nigerijka,ɲ ɪ ɡ ɛ r ɪ j k a,IH G EH R IH Y K AE
nigerijský,n ɪ ɡ ɛ r ɪ j s k iː,N IH G EH R IH Y S K IH
nigérie,n ɪ ɡ ɛː r ɪ j ɛ,N IH G EH R IH Y EH
nihilismus,n ɪ ɦ ɪ l ɪ z m u s,N IH IH L IH Z M UW S
nijak,ɲ ɪ j a k,IH Y AE K
nik,n ɪ k,N IH K
nikl,n ɪ k l̩,N IH K EL
nikol,n ɪ k o l,N IH K OH L
nikola,ɲ ɪ k o l a,IH K OH L AE
nikoli,ɲ ɪ k o l ɪ,IH K OH L IH
nikoliv,ɲ ɪ k o l ɪ f,IH K OH L IH F
nikolivěk,ɲ ɪ k o l ɪ v j ɛ k,IH K OH L IH V Y EH K
nikolka,ɲ ɪ k o l k a,IH K OH L K AE
nikterak,ɲ ɪ k t ɛ r a k,IH K T EH R AE K
niku,ɲ ɪ k u,IH K UW
nil,n ɪ l,N IH L
nilpotentní,ɲ ɪ l p o t ɛ n t ɲ iː,IH L P OH T EH N T IH
nilský,n ɪ l s k iː,N IH L S K IH
nin,ɲ ɪ n,IH N
nina,ɲ ɪ n a,IH N AE
ninin,ɲ ɪ ɲ ɪ n,IH IH N
nit,ɲ ɪ t,IH T
niter,ɲ ɪ t ɛ r,IH T EH R
niti,ɲ ɪ c ɪ,IH IH
nitra,ɲ ɪ t r a,IH T R AE
nitrech,ɲ ɪ t r ɛ x,IH T R EH
nitrem,ɲ ɪ t r ɛ m,IH T R EH M
nitrit,n ɪ t r ɪ t,N IH T R IH T
nitro,ɲ ɪ t r o,IH T R OH
nitrobuněčný,ɲ ɪ t r o b u ɲ ɛ t͡ʃ n iː,IH T R OH B UW EH CH N IH
nitroděložní,ɲ ɪ t r o ɟ ɛ l o ʒ ɲ iː,IH T R OH EH L OH ZH IH
nitrojaterní,ɲ ɪ t r o j a t ɛ r ɲ iː,IH T R OH Y AE T EH R IH
nitrolební,ɲ ɪ t r o l ɛ b ɲ iː,IH T R OH L EH B IH
nitronosní,ɲ ɪ t r o n o s ɲ iː,IH T R OH N OH S IH
nitrooční,ɲ ɪ t r o o t͡ʃ ɲ iː,IH T R OH OH CH IH
nitrosvalový,ɲ ɪ t r o s v a l o v iː,IH T R OH S V AE L OH V IH
nitrožilní,ɲ ɪ t r o ʒ ɪ l ɲ iː,IH T R OH ZH IH L IH
nitrožilně,ɲ ɪ t r o ʒ ɪ l ɲ ɛ,IH T R OH ZH IH L EH
nitru,ɲ ɪ t r u,IH T R UW
nitry,ɲ ɪ t r ɪ,IH T R IH
nitrát,n ɪ t r aː t,N IH T R AE T
nitrům,ɲ ɪ t r uː m,IH T R UW M
nití,ɲ ɪ c iː,IH IH
nitích,ɲ ɪ c iː x,IH IH
nitím,ɲ ɪ c iː m,IH IH M
nitě,ɲ ɪ c ɛ,IH EH
nitěmi,ɲ ɪ c ɛ m ɪ,IH EH M IH
niva,ɲ ɪ v a,IH V AE
nivelace,ɲ ɪ v ɛ l a t͡s ɛ,IH V EH L AE EH
nix,n ɪ k s,N IH K S
nizoučký,ɲ ɪ z o u̯ t͡ʃ k iː,IH Z OH W CH K IH
nizozemec,ɲ ɪ z o z ɛ m ɛ t͡s,IH Z OH Z EH M EH
nizozemka,ɲ ɪ z o z ɛ m k a,IH Z OH Z EH M K AE
nizozemsko,ɲ ɪ z o z ɛ m s k o,IH Z OH Z EH M S K OH
nizozemský,ɲ ɪ z o z ɛ m s k iː,IH Z OH Z EH M S K IH
nizozemí,ɲ ɪ z o z ɛ m iː,IH Z OH Z EH M IH
niče,ɲ ɪ t͡ʃ ɛ,IH CH EH
ničema,ɲ ɪ t͡ʃ ɛ m a,IH CH EH M AE
ničemný,ɲ ɪ t͡ʃ ɛ m n iː,IH CH EH M N IH
ničitel,ɲ ɪ t͡ʃ ɪ t ɛ l,IH CH IH T EH L
ničivý,ɲ ɪ t͡ʃ ɪ v iː,IH CH IH V IH
nižádný,ɲ ɪ ʒ aː d n iː,IH ZH AE D N IH
nižší,ɲ ɪ ʃ iː,IH SH IH
no,n o,N OH
nobelovka,n o b ɛ l o f k a,N OH B EH L OH F K AE
nobelův,n o b ɛ l uː f,N OH B EH L UW F
nocicepce,n o t͡s ɪ t͡s ɛ p t͡s ɛ,N OH IH EH P EH
nocleh,n o t͡s l ɛ x,N OH L EH
noclehárna,n o t͡s l ɛ ɦ aː r n a,N OH L EH AE R N AE
noh,n o x,N OH
noha,n o ɦ a,N OH AE
nohama,n o ɦ a m a,N OH AE M AE
nohavice,n o ɦ a v ɪ t͡s ɛ,N OH AE V IH EH
nohejbal,n o ɦ ɛ j b a l,N OH EH Y B AE L
noho,n o ɦ o,N OH OH
nohou,n o ɦ o u̯,N OH OH W
nohu,n o ɦ u,N OH UW
nohy,n o ɦ ɪ,N OH IH
nohách,n o ɦ aː x,N OH AE
nohám,n o ɦ aː m,N OH AE M
nominace,n o m ɪ n a t͡s ɛ,N OH M IH N AE EH
nominalismus,n o m ɪ n a l ɪ z m u s,N OH M IH N AE L IH Z M UW S
nominalista,n o m ɪ n a l ɪ s t a,N OH M IH N AE L IH S T AE
nominovat,n o m ɪ n o v a t,N OH M IH N OH V AE T
nominální,n o m ɪ n aː l ɲ iː,N OH M IH N AE L IH
nonan,n o n a n,N OH N AE N
nor,n o r,N OH R
nora,n o r a,N OH R AE
norami,n o r a m ɪ,N OH R AE M IH
norbert,n o r b ɛ r t,N OH R B EH R T
norek,n o r ɛ k,N OH R EH K
norimberk,n o r ɪ m b ɛ r k,N OH R IH M B EH R K
norimberský,n o r ɪ m b ɛ r s k iː,N OH R IH M B EH R S K IH
norimberčan,n o r ɪ m b ɛ r t͡ʃ a n,N OH R IH M B EH R CH AE N
norka,n o r k a,N OH R K AE
norkový,n o r k o v iː,N OH R K OH V IH
norma,n o r m a,N OH R M AE
normalita,n o r m a l ɪ t a,N OH R M AE L IH T AE
norman,n o r m a n,N OH R M AE N
normandie,n o r m a n ɟ ɪ ɛ,N OH R M AE N IH EH
normanský,n o r m a n s k iː,N OH R M AE N S K IH
normanština,n o r m a n ʃ c ɪ n a,N OH R M AE N SH IH N AE
normativní,n o r m a t ɪ v ɲ iː,N OH R M AE T IH V IH
normostrana,n o r m o s t r a n a,N OH R M OH S T R AE N AE
normálnost,n o r m aː l n o s t,N OH R M AE L N OH S T
normální,n o r m aː l ɲ iː,N OH R M AE L IH
norník,n o r ɲ iː k,N OH R IH K
noro,n o r o,N OH R OH
norou,n o r o u̯,N OH R OH W
norský,n o r s k iː,N OH R S K IH
noru,n o r u,N OH R UW
nory,n o r ɪ,N OH R IH
norách,n o r aː x,N OH R AE
norám,n o r aː m,N OH R AE M
nos,n o s,N OH S
nose,n o s ɛ,N OH S EH
nosil,n o s ɪ l,N OH S IH L
nosila,n o s ɪ l a,N OH S IH L AE
nosili,n o s ɪ l ɪ,N OH S IH L IH
nosilo,n o s ɪ l o,N OH S IH L OH
nosily,n o s ɪ l ɪ,N OH S IH L IH
nositel,n o s ɪ t ɛ l,N OH S IH T EH L
nosme,n o s m ɛ,N OH S M EH
nosnice,n o s ɲ ɪ t͡s ɛ,N OH S IH EH
nosní,n o s ɲ iː,N OH S IH
nosohltan,n o s o ɦ l̩ t a n,N OH S OH EL T AE N
nosorožec,n o s o r o ʒ ɛ t͡s,N OH S OH R OH ZH EH
nosorožčí,n o s o r o ʃ t͡ʃ iː,N OH S OH R OH SH CH IH
noste,n o s t ɛ,N OH S T EH
nosu,n o s u,N OH S UW
nosy,n o s ɪ,N OH S IH
nosáč,n o s aː t͡ʃ,N OH S AE CH
nosí,n o s iː,N OH S IH
nosíc,n o s iː t͡s,N OH S IH
nosím,n o s iː m,N OH S IH M
nosíte,n o s iː t ɛ,N OH S IH T EH
nosítka,n o s iː t k a,N OH S IH T K AE
nosíček,n o s iː t͡ʃ ɛ k,N OH S IH CH EH K
nosíš,n o s iː ʃ,N OH S IH SH
nota,n o t a,N OH T AE
notace,n o t a t͡s ɛ,N OH T AE EH
notes,n o t ɛ s,N OH T EH S
notorický,n o t o r ɪ t͡s k iː,N OH T OH R IH K IH
notorik,n o t o r ɪ k,N OH T OH R IH K
nouze,n o u̯ z ɛ,N OH W Z EH
nouzi,n o u̯ z ɪ,N OH W Z IH
nouzí,n o u̯ z iː,N OH W Z IH
nov,n o f,N OH F
novina,n o v ɪ n a,N OH V IH N AE
novinka,n o v ɪ ŋ k a,N OH V IH NG K AE
novinový,n o v ɪ n o v iː,N OH V IH N OH V IH
novinář,n o v ɪ n aː r̝̊,N OH V IH N AE R
novinářka,n o v ɪ n aː r̝̊ k a,N OH V IH N AE R K AE
novinářství,n o v ɪ n aː r̝̊ s t v iː,N OH V IH N AE R S T V IH
novokuzněck,n o v o k u z ɲ ɛ t͡s k,N OH V OH K UW Z EH K
novopozitivismus,n o v o p o z ɪ t ɪ v ɪ z m u s,N OH V OH P OH Z IH T IH V IH Z M UW S
novorozenec,n o v o r o z ɛ n ɛ t͡s,N OH V OH R OH Z EH N EH
novorozeně,n o v o r o z ɛ ɲ ɛ,N OH V OH R OH Z EH EH
novorozeňátko,n o v o r o z ɛ ɲ aː t k o,N OH V OH R OH Z EH AE T K OH
novosibirsk,n o v o s ɪ b ɪ r s k,N OH V OH S IH B IH R S K
novota,n o v o t a,N OH V OH T AE
novotná,n o v o t n aː,N OH V OH T N AE
novotný,n o v o t n iː,N OH V OH T N IH
novotvar,n o v o t v a r,N OH V OH T V AE R
novou,n o v o u̯,N OH V OH W
novověk,n o v o v j ɛ k,N OH V OH V Y EH K
novozákonní,n o v o z aː k o ɲ iː,N OH V OH Z AE K OH IH
novozélandský,n o v o z ɛː l a n t s k iː,N OH V OH Z EH L AE N T S K IH
novozélanďan,n o v o z ɛː l a n ɟ a n,N OH V OH Z EH L AE N AE N
novozélanďanka,n o v o z ɛː l a n ɟ a ŋ k a,N OH V OH Z EH L AE N AE NG K AE
novořeč,n o v o r̝ ɛ t͡ʃ,N OH V OH R EH CH
novořečtina,n o v o r̝ ɛ t͡ʃ c ɪ n a,N OH V OH R EH CH IH N AE
novu,n o v u,N OH V UW
nová,n o v aː,N OH V AE
novák,n o v aː k,N OH V AE K
novákův,n o v aː k uː f,N OH V AE K UW F
nováček,n o v aː t͡ʃ ɛ k,N OH V AE CH EH K
nové,n o v ɛː,N OH V EH
noví,n o v iː,N OH V IH
nově,n o v j ɛ,N OH V Y EH
nozdra,n o z d r a,N OH Z D R AE
noze,n o z ɛ,N OH Z EH
noře,n o r̝ ɛ,N OH R EH
nořin,n o r̝ ɪ n,N OH R IH N
nořit,n o r̝ ɪ t,N OH R IH T
nože,n o ʒ ɛ,N OH ZH EH
nožem,n o ʒ ɛ m,N OH ZH EH M
noži,n o ʒ ɪ,N OH ZH IH
nožička,n o ʒ ɪ t͡ʃ k a,N OH ZH IH CH K AE
nožka,n o ʃ k a,N OH SH K AE
nožích,n o ʒ iː x,N OH ZH IH
nožíky,n o ʒ iː k ɪ,N OH ZH IH K IH
nožů,n o ʒ uː,N OH ZH UW
nožům,n o ʒ uː m,N OH ZH UW M
nuance,n u a n t͡s ɛ,N UW AE N EH
nuance,n ɪ j a n t͡s ɛ,N IH Y AE N EH
nucený,n u t͡s ɛ n iː,N UW EH N IH
nuda,n u d a,N UW D AE
nudle,n u d l ɛ,N UW D L EH
nudný,n u d n iː,N UW D N IH
nudíc,n u ɟ iː t͡s,N UW IH
nudě,n u ɟ ɛ,N UW EH
nukleofil,n u k l ɛ o f ɪ l,N UW K L EH OH F IH L
nukleofilní,n u k l ɛ o f ɪ l ɲ iː,N UW K L EH OH F IH L IH
nukleolus,n u k l ɛ o l u s,N UW K L EH OH L UW S
nukleolární,n u k l ɛ o l aː r ɲ iː,N UW K L EH OH L AE R IH
nukleový,n u k l ɛ o v iː,N UW K L EH OH V IH
nukleus,n u k l ɛ u̯ s,N UW K L EH W S
nukleární,n u k l ɛ aː r ɲ iː,N UW K L EH AE R IH
nuklid,n u k l ɪ t,N UW K L IH T
nulou,n u l o u̯,N UW L OH W
nulový,n u l o v iː,N UW L OH V IH
numerický,n u m ɛ r ɪ t͡s k iː,N UW M EH R IH K IH
numero,n u m ɛ r o,N UW M EH R OH
nutkavý,n u t k a v iː,N UW T K AE V IH
nutnost,n u t n o s t,N UW T N OH S T
nutný,n u t n iː,N UW T N IH
nutně,n u t ɲ ɛ,N UW T EH
nutnější,n u t ɲ ɛ j ʃ iː,N UW T EH Y SH IH
nuzák,n u z aː k,N UW Z AE K
nyj,n ɪ j,N IH Y
nyje,n ɪ j ɛ,N IH Y EH
nyješ,n ɪ j ɛ ʃ,N IH Y EH SH
nyju,n ɪ j u,N IH Y UW
nyl,n ɪ l,N IH L
nyla,n ɪ l a,N IH L AE
nyli,n ɪ l ɪ,N IH L IH
nylo,n ɪ l o,N IH L OH
nyly,n ɪ l ɪ,N IH L IH
nyní,n ɪ ɲ iː,N IH IH
nynější,n ɪ ɲ ɛ j ʃ iː,N IH EH Y SH IH
nyvý,n ɪ v iː,N IH V IH
nyx,n ɪ k s,N IH K S
náboj,n aː b o j,N AE B OH Y
nábojnice,n aː b o j ɲ ɪ t͡s ɛ,N AE B OH Y IH EH
náboženský,n aː b o ʒ ɛ n s k iː,N AE B OH ZH EH N S K IH
náboženství,n aː b o ʒ ɛ n s t v iː,N AE B OH ZH EH N S T V IH
nábytek,n aː b ɪ t ɛ k,N AE B IH T EH K
nábřeží,n aː b r̝ ɛ ʒ iː,N AE B R EH ZH IH
nácek,n aː t͡s ɛ k,N AE EH K
náchod,n aː x o t,N AE OH T
náchylnost,n aː x ɪ l n o s t,N AE IH L N OH S T
náchylný,n aː x ɪ l n iː,N AE IH L N IH
nádech,n aː d ɛ x,N AE D EH
nádeník,n aː d ɛ ɲ iː k,N AE D EH IH K
nádhera,n aː d ɦ ɛ r a,N AE D EH R AE
nádoba,n aː d o b a,N AE D OH B AE
nádobí,n aː d o b iː,N AE D OH B IH
nádobíčko,n aː d o b iː t͡ʃ k o,N AE D OH B IH CH K OH
nádor,n aː d o r,N AE D OH R
nádorový,n aː d o r o v iː,N AE D OH R OH V IH
nádr,n aː d r̩,N AE D R
nádražíčko,n aː d r a ʒ iː t͡ʃ k o,N AE D R AE ZH IH CH K OH
nádvoří,n aː d v o r̝ iː,N AE D V OH R IH
náfuka,n aː f u k a,N AE F UW K AE
náhle,n aː ɦ l ɛ,N AE L EH
náhlost,n aː ɦ l o s t,N AE L OH S T
náhlý,n aː ɦ l iː,N AE L IH
náhoda,n aː ɦ o d a,N AE OH D AE
náhodička,n aː ɦ o ɟ ɪ t͡ʃ k a,N AE OH IH CH K AE
náhodnost,n aː ɦ o d n o s t,N AE OH D N OH S T
náhodný,n aː ɦ o d n iː,N AE OH D N IH
náhodně,n aː ɦ o d ɲ ɛ,N AE OH D EH
náhodou,n aː ɦ o d o u̯,N AE OH D OH W
náhon,n aː ɦ o n,N AE OH N
náhrada,n aː ɦ r a d a,N AE R AE D AE
náhrdelník,n aː ɦ r̩ d ɛ l ɲ iː k,N AE R D EH L IH K
náhrobek,n aː ɦ r o b ɛ k,N AE R OH B EH K
náhubek,n aː ɦ u b ɛ k,N AE UW B EH K
nájem,n aː j ɛ m,N AE Y EH M
nájemce,n aː j ɛ m t͡s ɛ,N AE Y EH M EH
nájemkyně,n aː j ɛ m k ɪ ɲ ɛ,N AE Y EH M K IH EH
nájemné,n aː j ɛ m n ɛː,N AE Y EH M N EH
nájemník,n aː j ɛ m ɲ iː k,N AE Y EH M IH K
nákaza,n aː k a z a,N AE K AE Z AE
náklad,n aː k l a t,N AE K L AE T
nákladný,n aː k l a d n iː,N AE K L AE D N IH
náklady,n aː k l a d ɪ,N AE K L AE D IH
náklaďák,n aː k l a ɟ aː k,N AE K L AE AE K
