word,ipa,ARPAbet
kunniapaikka,k u nː i ɑ p ɑ i̯ kː ɑ,K UW N IH AA P AA IH K AA
kunniapalkinto,k u nː i ɑ p ɑ l k i n t o,K UW N IH AA P AA L K IH N T OH
kunniaportti,k u nː i ɑ p o r tː i,K UW N IH AA P OH R T IH
kunniapuheenjohtaja,k u nː i ɑ p u h eː n j o h t ɑ j ɑ,K UW N IH AA P UW HH EH N Y OH HH T AA Y AA
kunniasana,k u nː i ɑ s ɑ n ɑ,K UW N IH AA S AA N AA
kunniasija,k u nː i ɑ s i j ɑ,K UW N IH AA S IH Y AA
kunniataulu,k u nː i ɑ t ɑ u̯ l u,K UW N IH AA T AA W L UW
kunniatehtävä,k u nː i ɑ t e h t æ ʋ æ,K UW N IH AA T EH HH T
kunniatohtori,k u nː i ɑ t o h t o r i,K UW N IH AA T OH HH T OH R IH
kunniaton,k u nː i ɑ t o n,K UW N IH AA T OH N
kunniattomasti,k u nː i ɑ tː o m ɑ s t iˣ,K UW N IH AA T OH M AA S T IH
kunniatuomioistuin,k u nː i ɑ t u o̯ m i o i s t u i̯ n,K UW N IH AA T UW OH M IH OH IH S T UW IH N
kunniavahti,k u nː i ɑ ʋ ɑ h t i,K UW N IH AA AA HH T IH
kunniavartija,k u nː i ɑ ʋ ɑ r t i j ɑ,K UW N IH AA AA R T IH Y AA
kunniavartio,k u nː i ɑ ʋ ɑ r t i o,K UW N IH AA AA R T IH OH
kunniavartiomies,k u nː i ɑ ʋ ɑ r t i o m i e̯ s,K UW N IH AA AA R T IH OH M IH EH S
kunniavelka,k u nː i ɑ ʋ e l k ɑ,K UW N IH AA EH L K AA
kunniavirka,k u nː i ɑ ʋ i r k ɑ,K UW N IH AA IH R K AA
kunniaväkivalta,k u nː i ɑ ʋ æ k i ʋ ɑ l t ɑ,K UW N IH AA K IH AA L T AA
kunnioitettavasti,k u nː i o i̯ t e tː ɑ ʋ ɑ s t iˣ,K UW N IH OH IH T EH T AA AA S T IH
kunnioitettavuus,k u nː i o i̯ t e tː ɑ ʋ uː s,K UW N IH OH IH T EH T AA UW S
kunnioittaa,k u nː i o i̯ tː ɑːˣ,K UW N IH OH IH T AA
kunnioittamaton,k u nː i o i̯ tː ɑ m ɑ t o n,K UW N IH OH IH T AA M AA T OH N
kunnioittamattomuus,k u nː i o i̯ tː ɑ m ɑ tː o m uː s,K UW N IH OH IH T AA M AA T OH M UW S
kunnioittava,k u nː i o i̯ tː ɑ ʋ ɑ,K UW N IH OH IH T AA AA
kunnittain,k u nː i tː ɑ i̯ n,K UW N IH T AA IH N
kunnittainen,k u nː i tː ɑ i̯ n e n,K UW N IH T AA IH N EH N
kunnollisesti,k u nː o lː i s e s t iˣ,K UW N OH L IH S EH S T IH
kunnollisuus,k u nː o lː i s uː s,K UW N OH L IH S UW S
kunnonvalvonta,k u nː o n ʋ ɑ l ʋ o n t ɑ,K UW N OH N AA L OH N T AA
kunnossapitokulut,k u nː o sː ɑ p i t o k u l u t,K UW N OH S AA P IH T OH K UW L UW T
kunnossapitokustannukset,k u nː o sː ɑ p i t o k u s t ɑ nː u k s e t,K UW N OH S AA P IH T OH K UW S T AA N UW K S EH T
kunnossapitosuunnitelma,k u nː o sː ɑ p i t o s uː nː i t e l m ɑ,K UW N OH S AA P IH T OH S UW N IH T EH L M AA
kunnossapitovelvollinen,k u nː o sː ɑ p i t o ʋ e l ʋ o lː i n e n,K UW N OH S AA P IH T OH EH L OH L IH N EH N
kunnossapitovelvollisuus,k u nː o sː ɑ p i t o ʋ e l ʋ o lː i s uː s,K UW N OH S AA P IH T OH EH L OH L IH S UW S
kunnostaminen,k u nː o s t ɑ m i n e n,K UW N OH S T AA M IH N EH N
kunnostamo,k u nː o s t ɑ m o,K UW N OH S T AA M OH
kunnostella,k u nː o s t e lː ɑˣ,K UW N OH S T EH L AA
kunnostusojitus,k u nː o s t u s o j i t u s,K UW N OH S T UW S OH Y IH T UW S
kunnoton,k u nː o t o n,K UW N OH T OH N
kunpa,k u n p ɑ,K UW N P AA
kunta,k u n t ɑ,K UW N T AA
kuntainliitto,k u n t ɑ i̯ n l iː tː o,K UW N T AA IH N L IH T OH
kuntainvälinen,k u n t ɑ i̯ n ʋ æ l i n e n,K UW N T AA IH N L IH N EH N
kuntajako,k u n t ɑ j ɑ k o,K UW N T AA Y AA K OH
kuntajakolaki,k u n t ɑ j ɑ k o l ɑ k i,K UW N T AA Y AA K OH L AA K IH
kuntajohtaja,k u n t ɑ j o h t ɑ j ɑ,K UW N T AA Y OH HH T AA Y AA
kuntakeskus,k u n t ɑ k e s k u s,K UW N T AA K EH S K UW S
kuntakonserni,k u n t ɑ k o n s e r n i,K UW N T AA K OH N S EH R N IH
kuntalaki,k u n t ɑ l ɑ k i,K UW N T AA L AA K IH
kuntaliitto,k u n t ɑ l iː tː o,K UW N T AA L IH T OH
kuntamuoto,k u n t ɑ m u o̯ t o,K UW N T AA M UW OH T OH
kuntarakenne,k u n t ɑ r ɑ k e nː eˣ,K UW N T AA R AA K EH N EH
kuntaryhmä,k u n t ɑ r y h m æ,K UW N T AA R HH M
kuntasuunnitelma,k u n t ɑ s uː nː i t e l m ɑ,K UW N T AA S UW N IH T EH L M AA
kuntasuunnittelu,k u n t ɑ s uː nː i tː e l u,K UW N T AA S UW N IH T EH L UW
kuntateoria,k u n t ɑ t e o r i ɑ,K UW N T AA T EH OH R IH AA
kuntauudistus,k u n t ɑ uː d i s t u s,K UW N T AA UW D IH S T UW S
kuntio,k u n t i o,K UW N T IH OH
kunto,k u n t o,K UW N T OH
kuntoarvio,k u n t o ɑ r ʋ i o,K UW N T OH AA R IH OH
kuntoarviointi,k u n t o ɑ r ʋ i o i̯ n t i,K UW N T OH AA R IH OH IH N T IH
kuntoharjoittelu,k u n t o h ɑ r j o i̯ tː e l u,K UW N T OH HH AA R Y OH IH T EH L UW
kuntoharjoitus,k u n t o h ɑ r j o i̯ t u s,K UW N T OH HH AA R Y OH IH T UW S
kuntohoitaja,k u n t o h o i̯ t ɑ j ɑ,K UW N T OH HH OH IH T AA Y AA
kuntoileminen,k u n t o i̯ l e m i n e n,K UW N T OH IH L EH M IH N EH N
kuntoilla,k u n t o i̯ lː ɑˣ,K UW N T OH IH L AA
kuntoilu,k u n t o i̯ l u,K UW N T OH IH L UW
kuntoiluväline,k u n t o i̯ l u ʋ æ l i n eˣ,K UW N T OH IH L UW L IH N EH
kuntoisuus,k u n t o i̯ s uː s,K UW N T OH IH S UW S
kuntoisuusloma,k u n t o i̯ s uː s l o m ɑ,K UW N T OH IH S UW S L OH M AA
kuntojumppa,k u n t o j u m pː ɑ,K UW N T OH Y UW M P AA
kuntokartoitus,k u n t o k ɑ r t o i̯ t u s,K UW N T OH K AA R T OH IH T UW S
kuntokeskus,k u n t o k e s k u s,K UW N T OH K EH S K UW S
kuntokoulu,k u n t o k o u̯ l u,K UW N T OH K OH W L UW
kuntokävely,k u n t o k æ ʋ e l y,K UW N T OH K EH L
kuntokäyrä,k u n t o k æ y̯ r æ,K UW N T OH K R
kuntolenkki,k u n t o l e ŋ kː i,K UW N T OH L EH NG K IH
kuntoliikunta,k u n t o l iː k u n t ɑ,K UW N T OH L IH K UW N T AA
kuntoonlaitto,k u n t oː n l ɑ i̯ tː o,K UW N T OH N L AA IH T OH
kuntoonpano,k u n t oː n p ɑ n o,K UW N T OH N P AA N OH
kuntopiiri,k u n t o p iː r i,K UW N T OH P IH R IH
kuntopolku,k u n t o p o l k u,K UW N T OH P OH L K UW
kuntorata,k u n t o r ɑ t ɑ,K UW N T OH R AA T AA
kuntorekki,k u n t o r e kː i,K UW N T OH R EH K IH
kuntotarkastaja,k u n t o t ɑ r k ɑ s t ɑ j ɑ,K UW N T OH T AA R K AA S T AA Y AA
kuntotesti,k u n t o t e s t i,K UW N T OH T EH S T IH
kuntourheilija,k u n t o u r h e i̯ l i j ɑ,K UW N T OH UW R HH EH IH L IH Y AA
kuntourheilu,k u n t o u r h e i̯ l u,K UW N T OH UW R HH EH IH L UW
kuntoutuminen,k u n t o u t u m i n e n,K UW N T OH UW T UW M IH N EH N
kuntoutusallas,k u n t o u t u s ɑ lː ɑ s,K UW N T OH UW T UW S AA L AA S
kuntoutusetuus,k u n t o u t u s e t uː s,K UW N T OH UW T UW S EH T UW S
kuntoutuskeskus,k u n t o u t u s k e s k u s,K UW N T OH UW T UW S K EH S K UW S
kuntoutuslaitos,k u n t o u t u s l ɑ i̯ t o s,K UW N T OH UW T UW S L AA IH T OH S
kuntoutusohjaaja,k u n t o u t u s o h j ɑː j ɑ,K UW N T OH UW T UW S OH HH Y AA Y AA
kuntoutuspalvelu,k u n t o u t u s p ɑ l ʋ e l u,K UW N T OH UW T UW S P AA L EH L UW
kuntoutussuunnitelma,k u n t o u t u s s uː nː i t e l m ɑ,K UW N T OH UW T UW S S UW N IH T EH L M AA
kuntoutustuki,k u n t o u t u s t u k i,K UW N T OH UW T UW S T UW K IH
kuntoutustutkimus,k u n t o u t u s t u t k i m u s,K UW N T OH UW T UW S T UW T K IH M UW S
kuntovoimistelu,k u n t o ʋ o i̯ m i s t e l u,K UW N T OH OH IH M IH S T EH L UW
kuntta,k u n tː ɑ,K UW N T AA
kunttamato,k u n tː ɑ m ɑ t o,K UW N T AA M AA T OH
kuohahdella,k u o̯ h ɑ h d e lː ɑˣ,K UW OH HH AA HH D EH L AA
kuohari,k u o̯ h ɑ r i,K UW OH HH AA R IH
kuohia,k u o̯ h i ɑˣ,K UW OH HH IH AA
kuohiminen,k u o̯ h i m i n e n,K UW OH HH IH M IH N EH N
kuohita,k u o̯ h i t ɑˣ,K UW OH HH IH T AA
kuohitseminen,k u o̯ h i t s e m i n e n,K UW OH HH IH T S EH M IH N EH N
kuohkeus,k u o̯ h k e u s,K UW OH HH K EH UW S
kuohkeuttaa,k u o̯ h k e u tː ɑːˣ,K UW OH HH K EH UW T AA
kuohkeutus,k u o̯ h k e u t u s,K UW OH HH K EH UW T UW S
kuohu,k u o̯ h u,K UW OH HH UW
kuohu,k u o̯ h uˣ,K UW OH HH UW
kuohuinen,k u o̯ h u i̯ n e n,K UW OH HH UW IH N EH N
kuohukerma,k u o̯ h u k e r m ɑ,K UW OH HH UW K EH R M AA
kuohuksiin,k u o̯ h u k s iː n,K UW OH HH UW K S IH N
kuohuksissa,k u o̯ h u k s i sː ɑ,K UW OH HH UW K S IH S AA
kuohupää,k u o̯ h u p æː,K UW OH HH UW P
kuohuta,k u o̯ h u t ɑˣ,K UW OH HH UW T AA
kuohutus,k u o̯ h u t u s,K UW OH HH UW T UW S
kuohuviinilasi,k u o̯ h u ʋ iː n i l ɑ s i,K UW OH HH UW IH N IH L AA S IH
kuokanisku,k u o̯ k ɑ n i s k u,K UW OH K AA N IH S K UW
kuokanterä,k u o̯ k ɑ n t e r æ,K UW OH K AA N T EH R
kuokanvarsi,k u o̯ k ɑ n ʋ ɑ r s i,K UW OH K AA N AA R S IH
kuokka,k u o̯ kː ɑ,K UW OH K AA
kuokkamies,k u o̯ kː ɑ m i e̯ s,K UW OH K AA M IH EH S
kuokkavieras,k u o̯ kː ɑ ʋ i e̯ r ɑ s,K UW OH K AA IH EH R AA S
kuokkaviljely,k u o̯ kː ɑ ʋ i l j e l y,K UW OH K AA IH L Y EH L
kuokkia,k u o̯ kː i ɑ,K UW OH K IH AA
kuokkia,k u o̯ kː i ɑˣ,K UW OH K IH AA
kuokkiminen,k u o̯ kː i m i n e n,K UW OH K IH M IH N EH N
kuola,k u o̯ l ɑ,K UW OH L AA
kuolaaminen,k u o̯ l ɑː m i n e n,K UW OH L AA M IH N EH N
kuolainen,k u o̯ l ɑ i̯ n e n,K UW OH L AA IH N EH N
kuolanlappalainen,k u o̯ l ɑ n l ɑ pː ɑ l ɑ i̯ n e n,K UW OH L AA N L AA P AA L AA IH N EH N
kuolema,k u o̯ l e m ɑ,K UW OH L EH M AA
kuolemakseen,k u o̯ l e m ɑ k s eː n,K UW OH L EH M AA K S EH N
kuolemanhalu,k u o̯ l e m ɑ n h ɑ l u,K UW OH L EH M AA N HH AA L UW
kuolemanhiljaisuus,k u o̯ l e m ɑ n h i l j ɑ i̯ s uː s,K UW OH L EH M AA N HH IH L Y AA IH S UW S
kuolemanhätä,k u o̯ l e m ɑ n h æ t æ,K UW OH L EH M AA N HH T
kuolemanjono,k u o̯ l e m ɑ n j o n o,K UW OH L EH M AA N Y OH N OH
kuolemankaipuu,k u o̯ l e m ɑ n k ɑ i̯ p uː,K UW OH L EH M AA N K AA IH P UW
kuolemankauppa,k u o̯ l e m ɑ n k ɑ u̯ pː ɑ,K UW OH L EH M AA N K AA W P AA
kuolemankauppias,k u o̯ l e m ɑ n k ɑ u̯ pː i ɑ s,K UW OH L EH M AA N K AA W P IH AA S
kuolemankolari,k u o̯ l e m ɑ n k o l ɑ r i,K UW OH L EH M AA N K OH L AA R IH
kuolemanloukku,k u o̯ l e m ɑ n l o u̯ kː u,K UW OH L EH M AA N L OH W K UW
kuolemanmerkki,k u o̯ l e m ɑ n m e r kː i,K UW OH L EH M AA N M EH R K IH
kuolemanpelko,k u o̯ l e m ɑ n p e l k o,K UW OH L EH M AA N P EH L K OH
kuolemanrangaistus,k u o̯ l e m ɑ n r ɑ ŋː ɑ i̯ s t u s,K UW OH L EH M AA N R AA NG AA IH S T UW S
kuolemantakainen,k u o̯ l e m ɑ n t ɑ k ɑ i̯ n e n,K UW OH L EH M AA N T AA K AA IH N EH N
kuolemantapaus,k u o̯ l e m ɑ n t ɑ p ɑ u s,K UW OH L EH M AA N T AA P AA UW S
kuolemantauti,k u o̯ l e m ɑ n t ɑ u̯ t i,K UW OH L EH M AA N T AA W T IH
kuolemantuomio,k u o̯ l e m ɑ n t u o̯ m i o,K UW OH L EH M AA N T UW OH M IH OH
kuolemantuottamus,k u o̯ l e m ɑ n t u o̯ tː ɑ m u s,K UW OH L EH M AA N T UW OH T AA M UW S
kuolemantuska,k u o̯ l e m ɑ n t u s k ɑ,K UW OH L EH M AA N T UW S K AA
kuolemanvaaraluku,k u o̯ l e m ɑ n ʋ ɑː r ɑ l u k u,K UW OH L EH M AA N AA R AA L UW K UW
kuolemanvakava,k u o̯ l e m ɑ n ʋ ɑ k ɑ ʋ ɑ,K UW OH L EH M AA N AA K AA AA
kuolemanvakavasti,k u o̯ l e m ɑ n ʋ ɑ k ɑ ʋ ɑ s t iˣ,K UW OH L EH M AA N AA K AA AA S T IH
kuolemanvakavuus,k u o̯ l e m ɑ n ʋ ɑ k ɑ ʋ uː s,K UW OH L EH M AA N AA K AA UW S
kuolematon,k u o̯ l e m ɑ t o n,K UW OH L EH M AA T OH N
kuoleminen,k u o̯ l e m i n e n,K UW OH L EH M IH N EH N
kuolettua,k u o̯ l e tː u ɑˣ,K UW OH L EH T UW AA
kuoletus,k u o̯ l e t u s,K UW OH L EH T UW S
kuoletuserä,k u o̯ l e t u s e r æ,K UW OH L EH T UW S EH R
kuoletussuunnitelma,k u o̯ l e t u s s uː nː i t e l m ɑ,K UW OH L EH T UW S S UW N IH T EH L M AA
kuolevainen,k u o̯ l e ʋ ɑ i̯ n e n,K UW OH L EH AA IH N EH N
kuoli,k u o̯ l i,K UW OH L IH
kuoliaaksi,k u o̯ l i ɑː k s i,K UW OH L IH AA K S IH
kuoliaana,k u o̯ l i ɑː n ɑ,K UW OH L IH AA N AA
kuoliaiksi,k u o̯ l i ɑ i̯ k s i,K UW OH L IH AA IH K S IH
kuolinaika,k u o̯ l i n ɑ i̯ k ɑ,K UW OH L IH N AA IH K AA
kuolinajankohta,k u o̯ l i n ɑ j ɑ n k o h t ɑ,K UW OH L IH N AA Y AA N K OH HH T AA
kuolinapu,k u o̯ l i n ɑ p u,K UW OH L IH N AA P UW
kuolinhetki,k u o̯ l i n h e t k i,K UW OH L IH N HH EH T K IH
kuolinhuuto,k u o̯ l i n h uː t o,K UW OH L IH N HH UW T OH
kuolinikä,k u o̯ l i n i k æ,K UW OH L IH N IH K
kuolinilmoitus,k u o̯ l i n i l m o i̯ t u s,K UW OH L IH N IH L M OH IH T UW S
kuolinisku,k u o̯ l i n i s k u,K UW OH L IH N IH S K UW
kuolinkorina,k u o̯ l i n k o r i n ɑ,K UW OH L IH N K OH R IH N AA
kuolinkouristus,k u o̯ l i n k o u̯ r i s t u s,K UW OH L IH N K OH W R IH S T UW S
kuolinpaikka,k u o̯ l i n p ɑ i̯ kː ɑ,K UW OH L IH N P AA IH K AA
kuolinpesä,k u o̯ l i n p e s æ,K UW OH L IH N P EH S
kuolinpuku,k u o̯ l i n p u k u,K UW OH L IH N P UW K UW
kuolinpäivämäärä,k u o̯ l i n p æ i̯ ʋ æ m æː r æ,K UW OH L IH N P IH M R
kuolinsanoma,k u o̯ l i n s ɑ n o m ɑ,K UW OH L IH N S AA N OH M AA
kuolinsyytutkimus,k u o̯ l i n s yː t u t k i m u s,K UW OH L IH N S T UW T K IH M UW S
kuolintapa,k u o̯ l i n t ɑ p ɑ,K UW OH L IH N T AA P AA
kuolinvuode,k u o̯ l i n ʋ u o̯ d eˣ,K UW OH L IH N UW OH D EH
kuolio,k u o̯ l i o,K UW OH L IH OH
kuolioinen,k u o̯ l i o i̯ n e n,K UW OH L IH OH IH N EH N
kuolioitua,k u o̯ l i o i̯ t u ɑˣ,K UW OH L IH OH IH T UW AA
kuolla,k u o̯ lː ɑˣ,K UW OH L AA
kuolleenkoura,k u o̯ lː eː n k o u̯ r ɑ,K UW OH L EH N K OH W R AA
kuolleeton,k u o̯ lː eː t o n,K UW OH L EH T OH N
kuolleisuustilasto,k u o̯ lː e i̯ s uː s t i l ɑ s t o,K UW OH L EH IH S UW S T IH L AA S T OH
kuollen,k u o̯ lː e n,K UW OH L EH N
kuollut,k u o̯ lː u t,K UW OH L UW T
kuolonenkeli,k u o̯ l o n e ŋ k e l i,K UW OH L OH N EH NG K EH L IH
kuolonkalpea,k u o̯ l o n k ɑ l p e ɑ,K UW OH L OH N K AA L P EH AA
kuolonkalpeus,k u o̯ l o n k ɑ l p e u s,K UW OH L OH N K AA L P EH UW S
kuolonkorina,k u o̯ l o n k o r i n ɑ,K UW OH L OH N K OH R IH N AA
kuolpuna,k u o̯ l p u n ɑ,K UW OH L P UW N AA
kuoma,k u o̯ m ɑ,K UW OH M AA
kuomanen,k u o̯ m ɑ n e n,K UW OH M AA N EH N
kuonabetoni,k u o̯ n ɑ b e t o n i,K UW OH N AA B EH T OH N IH
kuonaneritys,k u o̯ n ɑ n e r i t y s,K UW OH N AA N EH R IH T S
kuonavuori,k u o̯ n ɑ ʋ u o̯ r i,K UW OH N AA UW OH R IH
kuonnuttaa,k u o̯ nː u tː ɑːˣ,K UW OH N UW T AA
kuono,k u o̯ n o,K UW OH N OH
kuontalopuu,k u o̯ n t ɑ l o p uː,K UW OH N T AA L OH P UW
kuopanne,k u o̯ p ɑ nː eˣ,K UW OH P AA N EH
kuopiminen,k u o̯ p i m i n e n,K UW OH P IH M IH N EH N
kuopio,k u o̯ p i o,K UW OH P IH OH
kuoppa,k u o̯ pː ɑ,K UW OH P AA
kuoppaaminen,k u o̯ pː ɑː m i n e n,K UW OH P AA M IH N EH N
kuoppaantua,k u o̯ pː ɑː n t u ɑˣ,K UW OH P AA N T UW AA
kuoppaistutus,k u o̯ pː ɑ i s t u t u s,K UW OH P AA IH S T UW T UW S
kuoppakeramiikka,k u o̯ pː ɑ k e r ɑ m iː kː ɑ,K UW OH P AA K EH R AA M IH K AA
kuoppakorotus,k u o̯ pː ɑ k o r o t u s,K UW OH P AA K OH R OH T UW S
kuoppala,k u o̯ pː ɑ l ɑ,K UW OH P AA L AA
kuoppaliesi,k u o̯ pː ɑ l i e̯ s i,K UW OH P AA L IH EH S IH
kuoppaposkinen,k u o̯ pː ɑ p o s k i n e n,K UW OH P AA P OH S K IH N EH N
kuoppautua,k u o̯ pː ɑ u t u ɑˣ,K UW OH P AA UW T UW AA
kuopsuttaa,k u o̯ p s u tː ɑːˣ,K UW OH P S UW T AA
kuoputtaa,k u o̯ p u tː ɑːˣ,K UW OH P UW T AA
kuore,k u o̯ r eˣ,K UW OH R EH
kuorettuma,k u o̯ r e tː u m ɑ,K UW OH R EH T UW M AA
kuoreutuma,k u o̯ r e u t u m ɑ,K UW OH R EH UW T UW M AA
kuori,k u o̯ r i,K UW OH R IH
kuori,k u o̯ r iˣ,K UW OH R IH
kuoria,k u o̯ r i ɑ,K UW OH R IH AA
kuoria,k u o̯ r i ɑˣ,K UW OH R IH AA
kuoriainen,k u o̯ r i ɑ i̯ n e n,K UW OH R IH AA IH N EH N
kuoriaisrauta,k u o̯ r i ɑ i̯ s r ɑ u̯ t ɑ,K UW OH R IH AA IH S R AA W T AA
kuorihumus,k u o̯ r i h u m u s,K UW OH R IH HH UW M UW S
kuorikalvo,k u o̯ r i k ɑ l ʋ o,K UW OH R IH K AA L OH
kuorikerros,k u o̯ r i k e rː o s,K UW OH R IH K EH R OH S
kuorilaatta,k u o̯ r i l ɑː tː ɑ,K UW OH R IH L AA T AA
kuorilevy,k u o̯ r i l e ʋ y,K UW OH R IH L EH
kuorimarauta,k u o̯ r i m ɑ r ɑ u̯ t ɑ,K UW OH R IH M AA R AA W T AA
kuoriminen,k u o̯ r i m i n e n,K UW OH R IH M IH N EH N
kuorimishukka,k u o̯ r i m i s h u kː ɑ,K UW OH R IH M IH S HH UW K AA
kuorimishäviö,k u o̯ r i m i s h æ ʋ i ø,K UW OH R IH M IH S HH IH
kuorimisjäte,k u o̯ r i m i s j æ t eˣ,K UW OH R IH M IH S Y T EH
kuorimisveitsi,k u o̯ r i m i s ʋ e i̯ t s i,K UW OH R IH M IH S EH IH T S IH
kuorin,k u o̯ r i n,K UW OH R IH N
kuorintarauta,k u o̯ r i n t ɑ r ɑ u̯ t ɑ,K UW OH R IH N T AA R AA W T AA
kuorintavoide,k u o̯ r i n t ɑ ʋ o i̯ d eˣ,K UW OH R IH N T AA OH IH D EH
kuoriperuna,k u o̯ r i p e r u n ɑ,K UW OH R IH P EH R UW N AA
kuoripoika,k u o̯ r i p o i̯ k ɑ,K UW OH R IH P OH IH K AA
kuorisora,k u o̯ r i s o r ɑ,K UW OH R IH S OH R AA
kuorittaa,k u o̯ r i tː ɑːˣ,K UW OH R IH T AA
kuoriutuminen,k u o̯ r i u t u m i n e n,K UW OH R IH UW T UW M IH N EH N
kuoriäyriäinen,k u o̯ r i æ y̯ r i æ i̯ n e n,K UW OH R IH R IH IH N EH N
kuorma,k u o̯ r m ɑ,K UW OH R M AA
kuormaaja,k u o̯ r m ɑː j ɑ,K UW OH R M AA Y AA
kuormaaminen,k u o̯ r m ɑː m i n e n,K UW OH R M AA M IH N EH N
kuormaeläin,k u o̯ r m ɑ e l æ i̯ n,K UW OH R M AA EH L IH N
kuormain,k u o̯ r m ɑ i̯ n,K UW OH R M AA IH N
kuormakirja,k u o̯ r m ɑ k i r j ɑ,K UW OH R M AA K IH R Y AA
kuormaliina,k u o̯ r m ɑ l iː n ɑ,K UW OH R M AA L IH N AA
kuormallinen,k u o̯ r m ɑ lː i n e n,K UW OH R M AA L IH N EH N
kuormapeite,k u o̯ r m ɑ p e i̯ t eˣ,K UW OH R M AA P EH IH T EH
kuormasto,k u o̯ r m ɑ s t o,K UW OH R M AA S T OH
kuormatraktori,k u o̯ r m ɑ t r ɑ k t o r i,K UW OH R M AA T R AA K T OH R IH
kuormaulottuma,k u o̯ r m ɑ u l o tː u m ɑ,K UW OH R M AA UW L OH T UW M AA
kuormaus,k u o̯ r m ɑ u s,K UW OH R M AA UW S
kuormauslaite,k u o̯ r m ɑ u s l ɑ i̯ t eˣ,K UW OH R M AA UW S L AA IH T EH
kuormauspaikka,k u o̯ r m ɑ u s p ɑ i̯ kː ɑ,K UW OH R M AA UW S P AA IH K AA
kuormayksikkö,k u o̯ r m ɑ y k s i kː ø,K UW OH R M AA K S IH K
kuormittaa,k u o̯ r m i tː ɑːˣ,K UW OH R M IH T AA
kuormittain,k u o̯ r m i tː ɑ i̯ n,K UW OH R M IH T AA IH N
kuormittaminen,k u o̯ r m i tː ɑ m i n e n,K UW OH R M IH T AA M IH N EH N
kuormitteinen,k u o̯ r m i tː e i̯ n e n,K UW OH R M IH T EH IH N EH N
kuormitushuippu,k u o̯ r m i t u s h u i̯ pː u,K UW OH R M IH T UW S HH UW IH P UW
kuormituskoe,k u o̯ r m i t u s k o eˣ,K UW OH R M IH T UW S K OH EH
kuoro,k u o̯ r o,K UW OH R OH
kuoroesitys,k u o̯ r o e s i t y s,K UW OH R OH EH S IH T S
kuorokohtaus,k u o̯ r o k o h t ɑ u s,K UW OH R OH K OH HH T AA UW S
kuorolainen,k u o̯ r o l ɑ i̯ n e n,K UW OH R OH L AA IH N EH N
kuorolaulu,k u o̯ r o l ɑ u̯ l u,K UW OH R OH L AA W L UW
kuorolausunta,k u o̯ r o l ɑ u̯ s u n t ɑ,K UW OH R OH L AA W S UW N T AA
kuoromusiikki,k u o̯ r o m u s iː kː i,K UW OH R OH M UW S IH K IH
kuorosovitus,k u o̯ r o s o ʋ i t u s,K UW OH R OH S OH IH T UW S
kuorosävellys,k u o̯ r o s æ ʋ e lː y s,K UW OH R OH S EH L S
kuorosäveltäjä,k u o̯ r o s æ ʋ e l t æ j æ,K UW OH R OH S EH L T Y
kuoroteos,k u o̯ r o t e o s,K UW OH R OH T EH OH S
kuorrute,k u o̯ rː u t eˣ,K UW OH R UW T EH
kuorruttaminen,k u o̯ rː u tː ɑ m i n e n,K UW OH R UW T AA M IH N EH N
kuorsata,k u o̯ r s ɑ t ɑˣ,K UW OH R S AA T AA
kuorta,k u o̯ r t ɑ,K UW OH R T AA
kuortane,k u o̯ r t ɑ n eˣ,K UW OH R T AA N EH
kuortanelainen,k u o̯ r t ɑ n e l ɑ i̯ n e n,K UW OH R T AA N EH L AA IH N EH N
kuortuma,k u o̯ r t u m ɑ,K UW OH R T UW M AA
kuorukka,k u o̯ r u kː ɑ,K UW OH R UW K AA
kuosali,k u o̯ s ɑ l i,K UW OH S AA L IH
kuosikas,k u o̯ s i k ɑ s,K UW OH S IH K AA S
kuosittaa,k u o̯ s i tː ɑːˣ,K UW OH S IH T AA
kuosittaminen,k u o̯ s i tː ɑ m i n e n,K UW OH S IH T AA M IH N EH N
kuositus,k u o̯ s i t u s,K UW OH S IH T UW S
kuovi,k u o̯ ʋ i,K UW OH IH
kupari,k u p ɑ r i,K UW P AA R IH
kuparihome,k u p ɑ r i h o m eˣ,K UW P AA R IH HH OH M EH
kuparijohdin,k u p ɑ r i j o h d i n,K UW P AA R IH Y OH HH D IH N
kuparijohto,k u p ɑ r i j o h t o,K UW P AA R IH Y OH HH T OH
kuparikaiverros,k u p ɑ r i k ɑ i̯ ʋ e rː o s,K UW P AA R IH K AA IH EH R OH S
kuparikaivos,k u p ɑ r i k ɑ i̯ ʋ o s,K UW P AA R IH K AA IH OH S
kuparikausi,k u p ɑ r i k ɑ u̯ s i,K UW P AA R IH K AA W S IH
kuparikautinen,k u p ɑ r i k ɑ u̯ t i n e n,K UW P AA R IH K AA W T IH N EH N
kuparilanka,k u p ɑ r i l ɑ ŋ k ɑ,K UW P AA R IH L AA NG K AA
kuparimalmi,k u p ɑ r i m ɑ l m i,K UW P AA R IH M AA L M IH
kuparimyrkytys,k u p ɑ r i m y r k y t y s,K UW P AA R IH M R K T S
kuparinpunainen,k u p ɑ r i n p u n ɑ i̯ n e n,K UW P AA R IH N P UW N AA IH N EH N
kuparinruskea,k u p ɑ r i n r u s k e ɑ,K UW P AA R IH N R UW S K EH AA
kuparinvärinen,k u p ɑ r i n ʋ æ r i n e n,K UW P AA R IH N R IH N EH N
